objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,winddir,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt
FWuEytnk2S,85,82,85,42,22,26.46,338.0,2,0.0,21June2024,2024-08-18 19:59:00,0,2024-08-19T01:59:00Z,2024-08-19T02:00:02.269Z,2024-08-19T02:00:02.269Z
I28TS45Qwo,85,82,85,42,22,26.47,338.0,2,0.0,21June2024,2024-08-18 20:04:00,0,2024-08-19T02:04:00Z,2024-08-19T02:05:02.201Z,2024-08-19T02:05:02.201Z
WleacVgY7q,85,82,85,42,22,26.47,338.0,1,0.0,21June2024,2024-08-18 20:09:00,0,2024-08-19T02:09:00Z,2024-08-19T02:10:02.276Z,2024-08-19T02:10:02.276Z
xKdtrpZtKN,85,82,85,40,21,26.47,292.0,2,0.0,21June2024,2024-08-18 20:14:00,0,2024-08-19T02:14:00Z,2024-08-19T02:15:02.321Z,2024-08-19T02:15:02.321Z
uK077BImk7,84,82,84,39,20,26.47,292.0,7,0.0,21June2024,2024-08-18 20:19:00,0,2024-08-19T02:19:00Z,2024-08-19T02:20:02.408Z,2024-08-19T02:20:02.408Z
oI3JtONGNe,84,82,84,39,20,26.47,315.0,3,0.0,21June2024,2024-08-18 20:24:00,0,2024-08-19T02:24:00Z,2024-08-19T02:25:02.410Z,2024-08-19T02:25:02.410Z
LuEpPcfgJK,84,81,84,39,20,26.47,292.0,3,0.0,21June2024,2024-08-18 20:29:00,0,2024-08-19T02:29:00Z,2024-08-19T02:30:02.319Z,2024-08-19T02:30:02.319Z
YbYQxtjAKf,84,81,84,40,21,26.48,112.0,1,0.0,21June2024,2024-08-18 20:34:00,0,2024-08-19T02:34:00Z,2024-08-19T02:35:02.226Z,2024-08-19T02:35:02.226Z
2Dw7cJtrXw,82,80,82,43,25,26.48,68.0,1,0.0,21June2024,2024-08-18 20:39:00,0,2024-08-19T02:39:00Z,2024-08-19T02:40:01.736Z,2024-08-19T02:40:01.736Z
Pc3MHiHPoi,81,80,81,43,26,26.48,112.0,2,0.0,21June2024,2024-08-18 20:44:00,0,2024-08-19T02:44:00Z,2024-08-19T02:45:02.298Z,2024-08-19T02:45:02.298Z
jJoHMUyQEB,81,80,81,44,27,26.49,112.0,1,0.0,21June2024,2024-08-18 20:49:00,0,2024-08-19T02:49:00Z,2024-08-19T02:50:01.600Z,2024-08-19T02:50:01.600Z
CSZrnUlXJO,80,79,80,43,27,26.49,180.0,2,0.0,21June2024,2024-08-18 20:54:00,0,2024-08-19T02:54:00Z,2024-08-19T02:55:01.521Z,2024-08-19T02:55:01.521Z
4mzelYHpps,81,80,81,44,27,26.49,180.0,1,0.0,21June2024,2024-08-18 20:59:00,0,2024-08-19T02:59:00Z,2024-08-19T03:00:02.314Z,2024-08-19T03:00:02.314Z
caP5MHvnsL,81,80,81,43,26,26.5,180.0,1,0.0,21June2024,2024-08-18 21:04:00,0,2024-08-19T03:04:00Z,2024-08-19T03:05:02.017Z,2024-08-19T03:05:02.017Z
EOCRJhEaJC,81,80,81,44,27,26.49,112.0,1,0.0,21June2024,2024-08-18 21:09:00,0,2024-08-19T03:09:00Z,2024-08-19T03:10:02.387Z,2024-08-19T03:10:02.387Z
wEyKc94Jnx,81,80,81,43,27,26.49,112.0,1,0.0,21June2024,2024-08-18 21:14:00,0,2024-08-19T03:14:00Z,2024-08-19T03:15:01.494Z,2024-08-19T03:15:01.494Z
MhFBM6ugVN,80,79,80,45,29,26.5,135.0,2,0.0,21June2024,2024-08-18 21:19:00,0,2024-08-19T03:19:00Z,2024-08-19T03:20:02.168Z,2024-08-19T03:20:02.168Z
zQoUircVMv,80,79,80,45,29,26.5,135.0,1,0.0,21June2024,2024-08-18 21:24:00,0,2024-08-19T03:24:00Z,2024-08-19T03:25:01.859Z,2024-08-19T03:25:01.859Z
bhuUtEoW4f,80,79,80,45,29,26.5,112.0,1,0.0,21June2024,2024-08-18 21:29:00,0,2024-08-19T03:29:00Z,2024-08-19T03:30:02.416Z,2024-08-19T03:30:02.416Z
MX4pGjfznu,80,79,80,43,27,26.5,112.0,1,0.0,21June2024,2024-08-18 21:34:00,0,2024-08-19T03:34:00Z,2024-08-19T03:35:01.980Z,2024-08-19T03:35:01.980Z
OzH4vO4mAA,81,80,81,44,27,26.5,,0,0.0,21June2024,2024-08-18 21:39:00,0,2024-08-19T03:39:00Z,2024-08-19T03:40:01.484Z,2024-08-19T03:40:01.484Z
CbpaHCwGFH,81,80,81,43,26,26.49,,0,0.0,21June2024,2024-08-18 21:44:00,0,2024-08-19T03:44:00Z,2024-08-19T03:45:01.908Z,2024-08-19T03:45:01.908Z
aHVsocvsiq,81,80,81,43,26,26.49,,0,0.0,21June2024,2024-08-18 21:49:00,0,2024-08-19T03:49:00Z,2024-08-19T03:50:01.823Z,2024-08-19T03:50:01.823Z
8GK6lEEaxk,80,79,80,44,29,26.49,,0,0.0,21June2024,2024-08-18 21:54:00,0,2024-08-19T03:54:00Z,2024-08-19T03:55:01.562Z,2024-08-19T03:55:01.562Z
tuJ4cJFYFB,79,78,79,44,29,26.49,,0,0.0,21June2024,2024-08-18 21:59:00,0,2024-08-19T03:59:00Z,2024-08-19T04:00:02.459Z,2024-08-19T04:00:02.459Z
4SxzOA21wX,79,77,79,45,30,26.49,112.0,1,0.0,21June2024,2024-08-18 22:04:00,0,2024-08-19T04:04:00Z,2024-08-19T04:05:02.315Z,2024-08-19T04:05:02.315Z
5V5oMEDh7J,79,78,79,44,29,26.49,270.0,4,0.0,21June2024,2024-08-18 22:09:00,0,2024-08-19T04:09:00Z,2024-08-19T04:10:02.046Z,2024-08-19T04:10:02.046Z
xRor3FD7m8,80,78,80,44,28,26.5,225.0,1,0.0,21June2024,2024-08-18 22:14:00,0,2024-08-19T04:14:00Z,2024-08-19T04:15:01.983Z,2024-08-19T04:15:01.983Z
QqgH3pFX9y,79,78,79,44,29,26.5,225.0,1,0.0,21June2024,2024-08-18 22:19:00,0,2024-08-19T04:19:00Z,2024-08-19T04:20:01.680Z,2024-08-19T04:20:01.680Z
rNscckFkkS,79,78,79,44,29,26.5,225.0,1,0.0,21June2024,2024-08-18 22:24:00,0,2024-08-19T04:24:00Z,2024-08-19T04:25:01.645Z,2024-08-19T04:25:01.645Z
ASKRxPd7cQ,80,78,80,43,27,26.5,270.0,3,0.0,21June2024,2024-08-18 22:29:00,0,2024-08-19T04:29:00Z,2024-08-19T04:30:02.376Z,2024-08-19T04:30:02.376Z
9qVeCghVHT,80,79,80,43,27,26.5,270.0,4,0.0,21June2024,2024-08-18 22:34:00,0,2024-08-19T04:34:00Z,2024-08-19T04:35:02.508Z,2024-08-19T04:35:02.508Z
JME9J6oRyE,80,79,80,42,26,26.5,270.0,4,0.0,21June2024,2024-08-18 22:39:00,0,2024-08-19T04:39:00Z,2024-08-19T04:40:02.016Z,2024-08-19T04:40:02.016Z
sfDiia0QBr,81,80,81,43,26,26.5,292.0,2,0.0,21June2024,2024-08-18 22:44:00,0,2024-08-19T04:44:00Z,2024-08-19T04:45:02.197Z,2024-08-19T04:45:02.197Z
DxQeIubjzT,81,80,81,43,26,26.5,270.0,3,0.0,21June2024,2024-08-18 22:49:00,0,2024-08-19T04:49:00Z,2024-08-19T04:50:01.889Z,2024-08-19T04:50:01.889Z
6aODGHCF6E,81,79,81,42,26,26.5,270.0,2,0.0,21June2024,2024-08-18 22:54:00,0,2024-08-19T04:54:00Z,2024-08-19T04:55:01.615Z,2024-08-19T04:55:01.615Z
VYTNfvvu9M,80,79,80,44,28,26.5,,0,0.0,21June2024,2024-08-18 22:59:00,0,2024-08-19T04:59:00Z,2024-08-19T05:00:02.250Z,2024-08-19T05:00:02.250Z
NdaQVixwqM,79,78,79,43,28,26.49,,0,0.0,21June2024,2024-08-18 23:04:00,0,2024-08-19T05:04:00Z,2024-08-19T05:05:02.284Z,2024-08-19T05:05:02.284Z
GYjKMwzHVN,79,78,79,45,30,26.49,,0,0.0,21June2024,2024-08-18 23:09:00,0,2024-08-19T05:09:00Z,2024-08-19T05:10:01.526Z,2024-08-19T05:10:01.526Z
6HW6SxcFl6,78,77,78,45,31,26.49,,0,0.0,21June2024,2024-08-18 23:14:00,0,2024-08-19T05:14:00Z,2024-08-19T05:15:01.604Z,2024-08-19T05:15:01.604Z
i2baOADA6u,78,77,78,45,31,26.49,,0,0.0,21June2024,2024-08-18 23:19:00,0,2024-08-19T05:19:00Z,2024-08-19T05:20:01.710Z,2024-08-19T05:20:01.710Z
ET4dvEKsAr,77,76,77,46,33,26.49,,0,0.0,21June2024,2024-08-18 23:24:00,0,2024-08-19T05:24:00Z,2024-08-19T05:25:02.090Z,2024-08-19T05:25:02.090Z
6fYzH3WIYw,77,76,77,47,34,26.49,,0,0.0,21June2024,2024-08-18 23:29:00,0,2024-08-19T05:29:00Z,2024-08-19T05:30:01.649Z,2024-08-19T05:30:01.649Z
BBpXCaDFVQ,76,75,76,46,35,26.48,,0,0.0,21June2024,2024-08-18 23:34:00,0,2024-08-19T05:34:00Z,2024-08-19T05:35:02.257Z,2024-08-19T05:35:02.257Z
5Ec6clj1sp,76,75,76,46,35,26.49,,0,0.0,21June2024,2024-08-18 23:39:00,0,2024-08-19T05:39:00Z,2024-08-19T05:40:01.818Z,2024-08-19T05:40:01.818Z
6tVRhgafR3,76,75,76,47,36,26.48,,0,0.0,21June2024,2024-08-18 23:44:00,0,2024-08-19T05:44:00Z,2024-08-19T05:45:02.170Z,2024-08-19T05:45:02.170Z
rY1wvQ9YDN,75,74,75,48,38,26.48,270.0,1,0.0,21June2024,2024-08-18 23:49:00,0,2024-08-19T05:49:00Z,2024-08-19T05:50:01.852Z,2024-08-19T05:50:01.852Z
R1nIMvYs7V,75,74,75,47,37,26.48,,0,0.0,21June2024,2024-08-18 23:54:00,0,2024-08-19T05:54:00Z,2024-08-19T05:55:02.865Z,2024-08-19T05:55:02.865Z
vpGbHfuyFd,75,74,75,48,38,26.48,,0,0.0,21June2024,2024-08-18 23:59:00,0,2024-08-19T05:59:00Z,2024-08-19T06:00:16.802Z,2024-08-19T06:00:16.802Z
xFkShqG03B,75,74,75,48,38,26.48,270.0,1,0.0,21June2024,2024-08-19 00:04:00,0,2024-08-19T06:04:00Z,2024-08-19T06:05:01.496Z,2024-08-19T06:05:01.496Z
ii490p7LP9,75,74,75,48,38,26.48,,0,0.0,21June2024,2024-08-19 00:09:00,0,2024-08-19T06:09:00Z,2024-08-19T06:10:01.563Z,2024-08-19T06:10:01.563Z
OCL011Sapi,75,74,75,48,38,26.48,,0,0.0,21June2024,2024-08-19 00:14:00,0,2024-08-19T06:14:00Z,2024-08-19T06:15:01.667Z,2024-08-19T06:15:01.667Z
FgKA6lbGqN,75,74,75,48,39,26.48,,0,0.0,21June2024,2024-08-19 00:19:00,0,2024-08-19T06:19:00Z,2024-08-19T06:20:02.291Z,2024-08-19T06:20:02.291Z
Z5orqc3NAp,75,74,75,48,39,26.48,,0,0.0,21June2024,2024-08-19 00:24:00,0,2024-08-19T06:24:00Z,2024-08-19T06:25:01.952Z,2024-08-19T06:25:01.952Z
sooAv9QapE,75,74,75,49,40,26.48,,0,0.0,21June2024,2024-08-19 00:29:00,0,2024-08-19T06:29:00Z,2024-08-19T06:30:01.436Z,2024-08-19T06:30:01.436Z
3cWtea434M,75,74,75,49,41,26.49,,0,0.0,21June2024,2024-08-19 00:34:00,0,2024-08-19T06:34:00Z,2024-08-19T06:35:02.031Z,2024-08-19T06:35:02.031Z
kdpob8XVIx,75,74,75,49,41,26.49,,0,0.0,21June2024,2024-08-19 00:39:00,0,2024-08-19T06:39:00Z,2024-08-19T06:40:01.696Z,2024-08-19T06:40:01.696Z
HMmR58epSA,75,74,75,50,42,26.49,,0,0.0,21June2024,2024-08-19 00:44:00,0,2024-08-19T06:44:00Z,2024-08-19T06:45:01.541Z,2024-08-19T06:45:01.541Z
mBGLJ4c1TY,74,74,74,51,44,26.49,225.0,1,0.0,21June2024,2024-08-19 00:49:00,0,2024-08-19T06:49:00Z,2024-08-19T06:50:02.318Z,2024-08-19T06:50:02.318Z
wEPC4riLIQ,74,73,74,53,47,26.5,45.0,2,0.0,21June2024,2024-08-19 00:54:00,0,2024-08-19T06:54:00Z,2024-08-19T06:55:02.223Z,2024-08-19T06:55:02.223Z
DcFqH5C4GH,75,74,75,51,44,26.5,248.0,1,0.0,21June2024,2024-08-19 00:59:00,0,2024-08-19T06:59:00Z,2024-08-19T07:00:01.946Z,2024-08-19T07:00:01.946Z
AgvcykmhG0,75,74,75,50,42,26.5,158.0,1,0.0,21June2024,2024-08-19 01:04:00,0,2024-08-19T07:04:00Z,2024-08-19T07:05:02.083Z,2024-08-19T07:05:02.083Z
NV6T42pZs6,76,75,76,49,39,26.5,158.0,1,0.0,21June2024,2024-08-19 01:09:00,0,2024-08-19T07:09:00Z,2024-08-19T07:10:01.952Z,2024-08-19T07:10:01.952Z
uPGQK2JsWP,76,75,76,48,38,26.5,,0,0.0,21June2024,2024-08-19 01:14:00,0,2024-08-19T07:14:00Z,2024-08-19T07:15:01.949Z,2024-08-19T07:15:01.949Z
EtoLT1t3WU,76,75,76,48,37,26.5,,0,0.0,21June2024,2024-08-19 01:19:00,0,2024-08-19T07:19:00Z,2024-08-19T07:20:01.474Z,2024-08-19T07:20:01.474Z
aJQV11oR4I,76,75,76,48,37,26.5,,0,0.0,21June2024,2024-08-19 01:24:00,0,2024-08-19T07:24:00Z,2024-08-19T07:25:01.991Z,2024-08-19T07:25:01.991Z
BErIO39kcS,76,75,76,47,36,26.5,158.0,1,0.0,21June2024,2024-08-19 01:29:00,0,2024-08-19T07:29:00Z,2024-08-19T07:30:01.747Z,2024-08-19T07:30:01.747Z
cn3aUIzZSW,76,75,76,47,36,26.5,158.0,1,0.0,21June2024,2024-08-19 01:34:00,0,2024-08-19T07:34:00Z,2024-08-19T07:35:01.934Z,2024-08-19T07:35:01.934Z
WJoGgj0p0v,76,75,76,46,35,26.49,180.0,2,0.0,21June2024,2024-08-19 01:39:00,0,2024-08-19T07:39:00Z,2024-08-19T07:40:01.791Z,2024-08-19T07:40:01.791Z
gMaHv8D8DY,76,75,76,46,35,26.49,292.0,2,0.0,21June2024,2024-08-19 01:44:00,0,2024-08-19T07:44:00Z,2024-08-19T07:45:01.863Z,2024-08-19T07:45:01.863Z
qhOg6BT1hE,76,75,76,46,35,26.49,338.0,2,0.0,21June2024,2024-08-19 01:49:00,0,2024-08-19T07:49:00Z,2024-08-19T07:50:01.619Z,2024-08-19T07:50:01.619Z
NeOtW740Rg,76,75,76,46,35,26.49,,0,0.0,21June2024,2024-08-19 01:54:00,0,2024-08-19T07:54:00Z,2024-08-19T07:55:01.769Z,2024-08-19T07:55:01.769Z
c5LEZGA81h,76,74,76,46,35,26.49,338.0,1,0.0,21June2024,2024-08-19 01:59:00,0,2024-08-19T07:59:00Z,2024-08-19T08:00:02.691Z,2024-08-19T08:00:02.691Z
XJeu4gFODh,75,74,75,46,35,26.49,338.0,2,0.0,21June2024,2024-08-19 02:04:00,0,2024-08-19T08:04:00Z,2024-08-19T08:05:01.853Z,2024-08-19T08:05:01.853Z
hvxU9d8Z0K,75,74,75,46,35,26.49,338.0,2,0.0,21June2024,2024-08-19 02:09:00,0,2024-08-19T08:09:00Z,2024-08-19T08:10:01.803Z,2024-08-19T08:10:01.803Z
J9teqzMQsG,75,74,75,47,36,26.49,,0,0.0,21June2024,2024-08-19 02:14:00,0,2024-08-19T08:14:00Z,2024-08-19T08:15:01.540Z,2024-08-19T08:15:01.540Z
B37FEhvszt,75,74,75,46,36,26.49,0.0,2,0.0,21June2024,2024-08-19 02:19:00,0,2024-08-19T08:19:00Z,2024-08-19T08:20:01.781Z,2024-08-19T08:20:01.781Z
IeKu8MzVBI,75,74,75,46,36,26.49,0.0,1,0.0,21June2024,2024-08-19 02:24:00,0,2024-08-19T08:24:00Z,2024-08-19T08:25:01.549Z,2024-08-19T08:25:01.549Z
mHRDW0v4Gy,75,74,75,46,36,26.49,,0,0.0,21June2024,2024-08-19 02:29:00,0,2024-08-19T08:29:00Z,2024-08-19T08:30:02.048Z,2024-08-19T08:30:02.048Z
flUVkfmfMv,75,73,75,46,36,26.49,,0,0.0,21June2024,2024-08-19 02:34:00,0,2024-08-19T08:34:00Z,2024-08-19T08:35:01.427Z,2024-08-19T08:35:01.427Z
FGW0pCANKD,74,73,74,46,37,26.49,,0,0.0,21June2024,2024-08-19 02:39:00,0,2024-08-19T08:39:00Z,2024-08-19T08:40:01.927Z,2024-08-19T08:40:01.927Z
BUiGqFGnN8,74,73,74,48,40,26.49,,0,0.0,21June2024,2024-08-19 02:44:00,0,2024-08-19T08:44:00Z,2024-08-19T08:45:01.841Z,2024-08-19T08:45:01.841Z
mpaLJAkyiW,73,72,73,47,40,26.48,,0,0.0,21June2024,2024-08-19 02:49:00,0,2024-08-19T08:49:00Z,2024-08-19T08:50:02.297Z,2024-08-19T08:50:02.297Z
nIAv5yLTyp,73,72,73,48,41,26.48,,0,0.0,21June2024,2024-08-19 02:54:00,0,2024-08-19T08:54:00Z,2024-08-19T08:55:01.774Z,2024-08-19T08:55:01.774Z
8wGq3fEtyE,73,71,73,47,41,26.48,,0,0.0,21June2024,2024-08-19 02:59:00,0,2024-08-19T08:59:00Z,2024-08-19T09:00:02.653Z,2024-08-19T09:00:02.653Z
TVM2521I3x,72,71,72,48,43,26.48,,0,0.0,21June2024,2024-08-19 03:04:00,0,2024-08-19T09:04:00Z,2024-08-19T09:05:01.406Z,2024-08-19T09:05:01.406Z
AGPAQNImsk,72,71,72,48,42,26.48,,0,0.0,21June2024,2024-08-19 03:09:00,0,2024-08-19T09:09:00Z,2024-08-19T09:10:02.118Z,2024-08-19T09:10:02.118Z
4QOGGZB2mH,72,71,72,48,42,26.48,,0,0.0,21June2024,2024-08-19 03:14:00,0,2024-08-19T09:14:00Z,2024-08-19T09:15:01.498Z,2024-08-19T09:15:01.498Z
CW0Cc1U43t,72,71,72,49,44,26.48,,0,0.0,21June2024,2024-08-19 03:19:00,0,2024-08-19T09:19:00Z,2024-08-19T09:20:02.194Z,2024-08-19T09:20:02.194Z
jYMqRjr0au,71,69,71,48,45,26.49,338.0,2,0.0,21June2024,2024-08-19 03:24:00,0,2024-08-19T09:24:00Z,2024-08-19T09:25:02.232Z,2024-08-19T09:25:02.232Z
WZwXQHLHwy,70,69,70,49,47,26.49,338.0,2,0.0,21June2024,2024-08-19 03:29:00,0,2024-08-19T09:29:00Z,2024-08-19T09:30:01.767Z,2024-08-19T09:30:01.767Z
HFbaN1C8D5,70,69,70,50,48,26.48,338.0,1,0.0,21June2024,2024-08-19 03:34:00,0,2024-08-19T09:34:00Z,2024-08-19T09:35:02.262Z,2024-08-19T09:35:02.262Z
OAs2A68UxZ,70,70,70,49,48,26.48,,0,0.0,21June2024,2024-08-19 03:39:00,0,2024-08-19T09:39:00Z,2024-08-19T09:40:01.742Z,2024-08-19T09:40:01.742Z
ZjpPHoOKdj,69,69,69,50,50,26.48,,0,0.0,21June2024,2024-08-19 03:44:00,0,2024-08-19T09:44:00Z,2024-08-19T09:45:02.055Z,2024-08-19T09:45:02.055Z
rj582p7jwU,69,69,69,50,52,26.48,,0,0.0,21June2024,2024-08-19 03:49:00,0,2024-08-19T09:49:00Z,2024-08-19T09:50:02.357Z,2024-08-19T09:50:02.357Z
BGYIOz05Mo,68,68,68,50,53,26.49,,0,0.0,21June2024,2024-08-19 03:54:00,0,2024-08-19T09:54:00Z,2024-08-19T09:55:01.457Z,2024-08-19T09:55:01.457Z
kj8QE1k0so,68,68,68,51,55,26.49,,0,0.0,21June2024,2024-08-19 03:59:00,0,2024-08-19T09:59:00Z,2024-08-19T10:00:02.125Z,2024-08-19T10:00:02.125Z
Tk88xApQzQ,67,67,67,51,55,26.48,,0,0.0,21June2024,2024-08-19 04:04:00,0,2024-08-19T10:04:00Z,2024-08-19T10:05:02.213Z,2024-08-19T10:05:02.213Z
HA8wYvQIjT,67,67,67,51,58,26.48,,0,0.0,21June2024,2024-08-19 04:09:00,0,2024-08-19T10:09:00Z,2024-08-19T10:10:01.556Z,2024-08-19T10:10:01.556Z
vCxqFFB9q1,67,67,67,52,58,26.48,,0,0.0,21June2024,2024-08-19 04:14:00,0,2024-08-19T10:14:00Z,2024-08-19T10:15:01.648Z,2024-08-19T10:15:01.648Z
tn18LMkFyw,67,67,67,52,58,26.49,,0,0.0,21June2024,2024-08-19 04:19:00,0,2024-08-19T10:19:00Z,2024-08-19T10:20:01.807Z,2024-08-19T10:20:01.807Z
nm4pM4eAP2,67,67,67,52,58,26.49,,0,0.0,21June2024,2024-08-19 04:24:00,0,2024-08-19T10:24:00Z,2024-08-19T10:25:02.150Z,2024-08-19T10:25:02.150Z
4vTBT0fdQl,66,66,66,52,60,26.49,,0,0.0,21June2024,2024-08-19 04:29:00,0,2024-08-19T10:29:00Z,2024-08-19T10:30:01.723Z,2024-08-19T10:30:01.723Z
wYssyz2Lez,66,66,66,52,60,26.49,,0,0.0,21June2024,2024-08-19 04:34:00,0,2024-08-19T10:34:00Z,2024-08-19T10:35:01.884Z,2024-08-19T10:35:01.884Z
G6dqAu8m7C,67,67,67,52,60,26.49,,0,0.0,21June2024,2024-08-19 04:39:00,0,2024-08-19T10:39:00Z,2024-08-19T10:40:01.410Z,2024-08-19T10:40:01.410Z
CQdDg6xWDo,67,67,67,52,60,26.49,,0,0.0,21June2024,2024-08-19 04:44:00,0,2024-08-19T10:44:00Z,2024-08-19T10:45:02.195Z,2024-08-19T10:45:02.195Z
Jr3fpsmNGD,66,66,66,52,60,26.49,,0,0.0,21June2024,2024-08-19 04:49:00,0,2024-08-19T10:49:00Z,2024-08-19T10:50:02.013Z,2024-08-19T10:50:02.013Z
jcqE13A09g,66,66,66,52,61,26.49,,0,0.0,21June2024,2024-08-19 04:54:00,0,2024-08-19T10:54:00Z,2024-08-19T10:55:01.383Z,2024-08-19T10:55:01.383Z
de2Lu7CGA2,66,66,66,53,62,26.49,,0,0.0,21June2024,2024-08-19 04:59:00,0,2024-08-19T10:59:00Z,2024-08-19T11:00:01.881Z,2024-08-19T11:00:01.881Z
pN6qprbHTZ,66,66,66,53,63,26.49,,0,0.0,21June2024,2024-08-19 05:04:00,0,2024-08-19T11:04:00Z,2024-08-19T11:05:01.652Z,2024-08-19T11:05:01.652Z
fMOlXCY4aQ,65,65,65,53,64,26.49,,0,0.0,21June2024,2024-08-19 05:09:00,0,2024-08-19T11:09:00Z,2024-08-19T11:10:01.768Z,2024-08-19T11:10:01.768Z
