objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,winddir,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt
EXSW79XbhA,76,75,76,49,38,26.59,315.0,8,0,21June2024,2024-08-05 21:44:00,0,2024-08-06T03:44:00Z,2024-08-06T03:45:01.816Z,2024-08-06T03:45:01.816Z
eBcApGlD1C,76,75,76,48,37,26.6,315.0,7,0,21June2024,2024-08-05 21:49:00,0,2024-08-06T03:49:00Z,2024-08-06T03:50:02.339Z,2024-08-06T03:50:02.339Z
scsXkPLSJl,76,75,76,48,37,26.6,292.0,10,0,21June2024,2024-08-05 21:54:00,0,2024-08-06T03:54:00Z,2024-08-06T03:55:02.128Z,2024-08-06T03:55:02.128Z
mlC6JBUtVj,76,75,76,48,37,26.6,338.0,4,0,21June2024,2024-08-05 21:59:00,0,2024-08-06T03:59:00Z,2024-08-06T04:00:01.928Z,2024-08-06T04:00:01.928Z
wziR9ztKHJ,76,75,76,47,36,26.59,292.0,5,0,21June2024,2024-08-05 22:04:00,0,2024-08-06T04:04:00Z,2024-08-06T04:05:01.756Z,2024-08-06T04:05:01.756Z
FIukEwZJrD,76,75,76,47,36,26.59,0.0,4,0,21June2024,2024-08-05 22:09:00,0,2024-08-06T04:09:00Z,2024-08-06T04:10:01.720Z,2024-08-06T04:10:01.720Z
uE4GdprdoE,76,75,76,47,36,26.59,338.0,5,0,21June2024,2024-08-05 22:14:00,0,2024-08-06T04:14:00Z,2024-08-06T04:15:02.283Z,2024-08-06T04:15:02.283Z
C0lTMF64kn,76,75,76,47,36,26.59,338.0,4,0,21June2024,2024-08-05 22:19:00,0,2024-08-06T04:19:00Z,2024-08-06T04:20:01.470Z,2024-08-06T04:20:01.470Z
FxhN4psbyC,76,75,76,47,36,26.59,45.0,4,0,21June2024,2024-08-05 22:24:00,0,2024-08-06T04:24:00Z,2024-08-06T04:25:01.960Z,2024-08-06T04:25:01.960Z
7Jyj4f6adE,76,75,76,48,37,26.59,22.0,3,0,21June2024,2024-08-05 22:29:00,0,2024-08-06T04:29:00Z,2024-08-06T04:30:01.624Z,2024-08-06T04:30:01.624Z
hvbXGHYeLJ,76,75,76,48,37,26.6,0.0,4,0,21June2024,2024-08-05 22:34:00,0,2024-08-06T04:34:00Z,2024-08-06T04:35:01.450Z,2024-08-06T04:35:01.450Z
3Yn0E6qSHl,76,75,76,49,38,26.6,338.0,6,0,21June2024,2024-08-05 22:39:00,0,2024-08-06T04:39:00Z,2024-08-06T04:40:01.970Z,2024-08-06T04:40:01.970Z
sxWPzaxnbP,76,75,76,48,37,26.59,315.0,5,0,21June2024,2024-08-05 22:44:00,0,2024-08-06T04:44:00Z,2024-08-06T04:45:01.614Z,2024-08-06T04:45:01.614Z
uT89eV711m,76,75,76,48,37,26.6,315.0,6,0,21June2024,2024-08-05 22:49:00,0,2024-08-06T04:49:00Z,2024-08-06T04:50:02.096Z,2024-08-06T04:50:02.096Z
hcOSPUSqhs,76,75,76,48,37,26.6,292.0,3,0,21June2024,2024-08-05 22:54:00,0,2024-08-06T04:54:00Z,2024-08-06T04:55:02.371Z,2024-08-06T04:55:02.371Z
mHDdQgWFT0,76,75,76,48,37,26.6,315.0,3,0,21June2024,2024-08-05 22:59:00,0,2024-08-06T04:59:00Z,2024-08-06T05:00:02.099Z,2024-08-06T05:00:02.099Z
5l8opYEosQ,76,75,76,48,37,26.6,338.0,3,0,21June2024,2024-08-05 23:04:00,0,2024-08-06T05:04:00Z,2024-08-06T05:05:02.395Z,2024-08-06T05:05:02.395Z
DzTQX9eFyG,75,74,75,47,36,26.6,45.0,4,0,21June2024,2024-08-05 23:09:00,0,2024-08-06T05:09:00Z,2024-08-06T05:10:02.087Z,2024-08-06T05:10:02.087Z
J7VLEoyCyo,75,74,75,47,36,26.6,45.0,3,0,21June2024,2024-08-05 23:14:00,0,2024-08-06T05:14:00Z,2024-08-06T05:15:01.511Z,2024-08-06T05:15:01.511Z
fdcAuo5g3S,75,74,75,47,36,26.59,292.0,1,0,21June2024,2024-08-05 23:19:00,0,2024-08-06T05:19:00Z,2024-08-06T05:20:01.395Z,2024-08-06T05:20:01.395Z
oIc324pbKJ,75,74,75,47,36,26.59,338.0,2,0,21June2024,2024-08-05 23:24:00,0,2024-08-06T05:24:00Z,2024-08-06T05:25:01.686Z,2024-08-06T05:25:01.686Z
vq8fl5nlVM,75,74,75,47,36,26.59,292.0,5,0,21June2024,2024-08-05 23:29:00,0,2024-08-06T05:29:00Z,2024-08-06T05:30:02.186Z,2024-08-06T05:30:02.186Z
7pt0oieDAG,75,74,75,46,35,26.59,315.0,3,0,21June2024,2024-08-05 23:34:00,0,2024-08-06T05:34:00Z,2024-08-06T05:35:01.955Z,2024-08-06T05:35:01.955Z
vi0wAXoFj7,75,74,75,47,37,26.59,,0,0,21June2024,2024-08-05 23:39:00,0,2024-08-06T05:39:00Z,2024-08-06T05:40:01.539Z,2024-08-06T05:40:01.539Z
nRpRp4IKUh,74,73,74,48,39,26.59,,0,0,21June2024,2024-08-05 23:44:00,0,2024-08-06T05:44:00Z,2024-08-06T05:45:01.877Z,2024-08-06T05:45:01.877Z
mrZeb6WoGj,74,73,74,47,38,26.58,292.0,1,0,21June2024,2024-08-05 23:49:00,0,2024-08-06T05:49:00Z,2024-08-06T05:50:02.315Z,2024-08-06T05:50:02.315Z
7Gu6vfG99G,74,73,74,48,40,26.59,,0,0,21June2024,2024-08-05 23:54:00,0,2024-08-06T05:54:00Z,2024-08-06T05:55:02.462Z,2024-08-06T05:55:02.462Z
VprjrhToro,73,72,73,48,41,26.59,135.0,1,0,21June2024,2024-08-05 23:59:00,0,2024-08-06T05:59:00Z,2024-08-06T06:00:02.156Z,2024-08-06T06:00:02.156Z
CiBZLYVnxM,73,72,73,48,41,26.58,135.0,2,0,21June2024,2024-08-06 00:04:00,0,2024-08-06T06:04:00Z,2024-08-06T06:05:02.021Z,2024-08-06T06:05:02.021Z
0eBrPGIbQ5,73,72,73,48,41,26.59,,0,0,21June2024,2024-08-06 00:09:00,0,2024-08-06T06:09:00Z,2024-08-06T06:10:02.104Z,2024-08-06T06:10:02.104Z
6rVw1DUqn2,73,72,73,48,41,26.58,,0,0,21June2024,2024-08-06 00:14:00,0,2024-08-06T06:14:00Z,2024-08-06T06:15:02.115Z,2024-08-06T06:15:02.115Z
BlgGCNLykQ,73,71,73,48,42,26.58,,0,0,21June2024,2024-08-06 00:19:00,0,2024-08-06T06:19:00Z,2024-08-06T06:20:02.266Z,2024-08-06T06:20:02.266Z
Oo1voYOngv,72,71,72,49,44,26.58,,0,0,21June2024,2024-08-06 00:24:00,0,2024-08-06T06:24:00Z,2024-08-06T06:25:01.886Z,2024-08-06T06:25:01.886Z
afh3PoZ431,72,71,72,49,44,26.58,,0,0,21June2024,2024-08-06 00:29:00,0,2024-08-06T06:29:00Z,2024-08-06T06:30:02.542Z,2024-08-06T06:30:02.542Z
5NLqGtBYzf,72,71,72,48,43,26.57,292.0,1,0,21June2024,2024-08-06 00:34:00,0,2024-08-06T06:34:00Z,2024-08-06T06:35:02.105Z,2024-08-06T06:35:02.105Z
cOkELHV7J4,73,71,73,49,43,26.57,315.0,2,0,21June2024,2024-08-06 00:39:00,0,2024-08-06T06:39:00Z,2024-08-06T06:40:01.790Z,2024-08-06T06:40:01.790Z
JHW3dt0fAZ,73,72,73,48,42,26.57,315.0,2,0,21June2024,2024-08-06 00:44:00,0,2024-08-06T06:44:00Z,2024-08-06T06:45:01.496Z,2024-08-06T06:45:01.496Z
QZF8gShFjm,73,72,73,48,42,26.57,315.0,2,0,21June2024,2024-08-06 00:49:00,0,2024-08-06T06:49:00Z,2024-08-06T06:50:01.987Z,2024-08-06T06:50:01.987Z
KHJ1J7CAvK,73,72,73,48,42,26.57,315.0,1,0,21June2024,2024-08-06 00:54:00,0,2024-08-06T06:54:00Z,2024-08-06T06:55:02.046Z,2024-08-06T06:55:02.046Z
09jEoo3M8z,73,72,73,48,42,26.56,,0,0,21June2024,2024-08-06 00:59:00,0,2024-08-06T06:59:00Z,2024-08-06T07:00:01.743Z,2024-08-06T07:00:01.743Z
vmqfbqsW4M,73,72,73,48,42,26.56,,0,0,21June2024,2024-08-06 01:04:00,0,2024-08-06T07:04:00Z,2024-08-06T07:05:01.713Z,2024-08-06T07:05:01.713Z
0gIm4brpx8,73,72,73,48,42,26.56,,0,0,21June2024,2024-08-06 01:09:00,0,2024-08-06T07:09:00Z,2024-08-06T07:10:02.079Z,2024-08-06T07:10:02.079Z
IamFfxiAZV,73,71,73,48,42,26.56,,0,0,21June2024,2024-08-06 01:14:00,0,2024-08-06T07:14:00Z,2024-08-06T07:15:02.221Z,2024-08-06T07:15:02.221Z
AVI9ul0KQj,72,71,72,49,44,26.56,,0,0,21June2024,2024-08-06 01:19:00,0,2024-08-06T07:19:00Z,2024-08-06T07:20:01.707Z,2024-08-06T07:20:01.707Z
7VkTjQ64e3,71,70,71,49,45,26.55,,0,0,21June2024,2024-08-06 01:24:00,0,2024-08-06T07:24:00Z,2024-08-06T07:25:02.124Z,2024-08-06T07:25:02.124Z
TRJ32zpBvJ,71,70,71,49,47,26.55,,0,0,21June2024,2024-08-06 01:29:00,0,2024-08-06T07:29:00Z,2024-08-06T07:30:01.673Z,2024-08-06T07:30:01.673Z
MFHrXyqeDY,70,69,70,50,48,26.55,,0,0,21June2024,2024-08-06 01:34:00,0,2024-08-06T07:34:00Z,2024-08-06T07:35:02.486Z,2024-08-06T07:35:02.486Z
V3xHFH9waI,70,69,70,50,48,26.55,,0,0,21June2024,2024-08-06 01:39:00,0,2024-08-06T07:39:00Z,2024-08-06T07:40:02.069Z,2024-08-06T07:40:02.069Z
yjcruyoUmu,70,69,70,49,48,26.54,,0,0,21June2024,2024-08-06 01:44:00,0,2024-08-06T07:44:00Z,2024-08-06T07:45:01.580Z,2024-08-06T07:45:01.580Z
NJNQNrZeEc,70,70,70,50,50,26.55,,0,0,21June2024,2024-08-06 01:49:00,0,2024-08-06T07:49:00Z,2024-08-06T07:50:01.390Z,2024-08-06T07:50:01.390Z
IKx0boRnyp,69,69,69,50,51,26.54,,0,0,21June2024,2024-08-06 01:54:00,0,2024-08-06T07:54:00Z,2024-08-06T07:55:02.236Z,2024-08-06T07:55:02.236Z
NdKeC2vwbg,69,69,69,50,52,26.54,315.0,1,0,21June2024,2024-08-06 01:59:00,0,2024-08-06T07:59:00Z,2024-08-06T08:00:02.028Z,2024-08-06T08:00:02.028Z
zK6sz3ZaGB,68,68,68,51,53,26.55,,0,0,21June2024,2024-08-06 02:04:00,0,2024-08-06T08:04:00Z,2024-08-06T08:05:02.450Z,2024-08-06T08:05:02.450Z
iJ0w5EA9Sz,68,68,68,51,54,26.54,,0,0,21June2024,2024-08-06 02:09:00,0,2024-08-06T08:09:00Z,2024-08-06T08:10:02.032Z,2024-08-06T08:10:02.032Z
7HGh7GsNdo,68,68,68,51,55,26.54,,0,0,21June2024,2024-08-06 02:14:00,0,2024-08-06T08:14:00Z,2024-08-06T08:15:02.308Z,2024-08-06T08:15:02.308Z
QPAJiE5efh,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 02:19:00,0,2024-08-06T08:19:00Z,2024-08-06T08:20:01.688Z,2024-08-06T08:20:01.688Z
eDRlvvRhFQ,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 02:24:00,0,2024-08-06T08:24:00Z,2024-08-06T08:25:02.129Z,2024-08-06T08:25:02.129Z
1FVsMJH34a,67,67,67,51,56,26.55,315.0,1,0,21June2024,2024-08-06 02:29:00,0,2024-08-06T08:29:00Z,2024-08-06T08:30:01.874Z,2024-08-06T08:30:01.874Z
51FSSmzibU,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 02:34:00,0,2024-08-06T08:34:00Z,2024-08-06T08:35:01.976Z,2024-08-06T08:35:01.976Z
Qn4QrdYGKr,67,67,67,51,55,26.55,,0,0,21June2024,2024-08-06 02:39:00,0,2024-08-06T08:39:00Z,2024-08-06T08:40:01.513Z,2024-08-06T08:40:01.513Z
qmXdaHTzpO,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 02:44:00,0,2024-08-06T08:44:00Z,2024-08-06T08:45:02.087Z,2024-08-06T08:45:02.087Z
GM2VwsVUh7,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 02:49:00,0,2024-08-06T08:49:00Z,2024-08-06T08:50:02.360Z,2024-08-06T08:50:02.360Z
jPuqAzj0H2,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 02:54:00,0,2024-08-06T08:54:00Z,2024-08-06T08:55:01.723Z,2024-08-06T08:55:01.723Z
vUDtsvASPn,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 02:59:00,0,2024-08-06T08:59:00Z,2024-08-06T09:00:02.456Z,2024-08-06T09:00:02.456Z
7f0ygJraDR,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 03:04:00,0,2024-08-06T09:04:00Z,2024-08-06T09:05:02.421Z,2024-08-06T09:05:02.421Z
twS01K6vKj,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 03:09:00,0,2024-08-06T09:09:00Z,2024-08-06T09:10:02.335Z,2024-08-06T09:10:02.335Z
bVyroXO9Ih,67,67,67,51,56,26.55,,0,0,21June2024,2024-08-06 03:14:00,0,2024-08-06T09:14:00Z,2024-08-06T09:15:02.118Z,2024-08-06T09:15:02.118Z
f7T62lz6FZ,67,67,67,51,57,26.55,,0,0,21June2024,2024-08-06 03:19:00,0,2024-08-06T09:19:00Z,2024-08-06T09:20:01.821Z,2024-08-06T09:20:01.821Z
fcPWURgrUQ,67,67,67,51,57,26.55,,0,0,21June2024,2024-08-06 03:24:00,0,2024-08-06T09:24:00Z,2024-08-06T09:25:02.075Z,2024-08-06T09:25:02.075Z
wudkhBqiz9,67,67,67,51,58,26.55,,0,0,21June2024,2024-08-06 03:29:00,0,2024-08-06T09:29:00Z,2024-08-06T09:30:01.667Z,2024-08-06T09:30:01.667Z
ryRFweX7Kw,66,66,66,51,58,26.55,,0,0,21June2024,2024-08-06 03:34:00,0,2024-08-06T09:34:00Z,2024-08-06T09:35:02.182Z,2024-08-06T09:35:02.182Z
nEfcEhxXDp,66,66,66,51,59,26.55,,0,0,21June2024,2024-08-06 03:39:00,0,2024-08-06T09:39:00Z,2024-08-06T09:40:01.628Z,2024-08-06T09:40:01.628Z
2IBYKSG9u6,66,66,66,51,59,26.55,,0,0,21June2024,2024-08-06 03:44:00,0,2024-08-06T09:44:00Z,2024-08-06T09:45:01.804Z,2024-08-06T09:45:01.804Z
nIdUGTvF8A,65,65,65,51,60,26.55,,0,0,21June2024,2024-08-06 03:49:00,0,2024-08-06T09:49:00Z,2024-08-06T09:50:01.797Z,2024-08-06T09:50:01.797Z
FA5EkziZrV,65,65,65,51,60,26.55,,0,0,21June2024,2024-08-06 03:54:00,0,2024-08-06T09:54:00Z,2024-08-06T09:55:01.924Z,2024-08-06T09:55:01.924Z
v6A7blaHFO,64,64,64,51,62,26.55,,0,0,21June2024,2024-08-06 03:59:00,0,2024-08-06T09:59:00Z,2024-08-06T10:00:01.544Z,2024-08-06T10:00:01.544Z
b5fC1hoeci,64,64,64,51,63,26.55,,0,0,21June2024,2024-08-06 04:04:00,0,2024-08-06T10:04:00Z,2024-08-06T10:05:02.593Z,2024-08-06T10:05:02.593Z
Rw91N09goz,64,64,64,51,63,26.55,,0,0,21June2024,2024-08-06 04:09:00,0,2024-08-06T10:09:00Z,2024-08-06T10:10:01.561Z,2024-08-06T10:10:01.561Z
Ie19XFaRPE,64,64,64,52,64,26.55,,0,0,21June2024,2024-08-06 04:14:00,0,2024-08-06T10:14:00Z,2024-08-06T10:15:01.529Z,2024-08-06T10:15:01.529Z
2an42dgflE,64,64,64,52,64,26.55,,0,0,21June2024,2024-08-06 04:19:00,0,2024-08-06T10:19:00Z,2024-08-06T10:20:02.525Z,2024-08-06T10:20:02.525Z
7aYlXYefOs,64,64,64,52,64,26.55,,0,0,21June2024,2024-08-06 04:24:00,0,2024-08-06T10:24:00Z,2024-08-06T10:25:02.214Z,2024-08-06T10:25:02.214Z
rtNEIgLqh1,64,64,64,52,66,26.55,,0,0,21June2024,2024-08-06 04:29:00,0,2024-08-06T10:29:00Z,2024-08-06T10:30:01.799Z,2024-08-06T10:30:01.799Z
NsHw9LjRex,63,63,63,52,67,26.55,,0,0,21June2024,2024-08-06 04:34:00,0,2024-08-06T10:34:00Z,2024-08-06T10:35:02.290Z,2024-08-06T10:35:02.290Z
zbaNAGXFqG,63,63,63,52,67,26.55,,0,0,21June2024,2024-08-06 04:39:00,0,2024-08-06T10:39:00Z,2024-08-06T10:40:01.793Z,2024-08-06T10:40:01.793Z
3bJ4Qh9TKR,63,63,63,52,68,26.55,,0,0,21June2024,2024-08-06 04:44:00,0,2024-08-06T10:44:00Z,2024-08-06T10:45:01.789Z,2024-08-06T10:45:01.789Z
o2BCiX9oHg,63,63,63,52,68,26.55,,0,0,21June2024,2024-08-06 04:49:00,0,2024-08-06T10:49:00Z,2024-08-06T10:50:01.587Z,2024-08-06T10:50:01.587Z
pXwx872CH6,63,63,63,52,68,26.56,,0,0,21June2024,2024-08-06 04:54:00,0,2024-08-06T10:54:00Z,2024-08-06T10:55:01.453Z,2024-08-06T10:55:01.453Z
pq3gteV7GN,62,62,62,52,68,26.56,,0,0,21June2024,2024-08-06 04:59:00,0,2024-08-06T10:59:00Z,2024-08-06T11:00:02.082Z,2024-08-06T11:00:02.082Z
sIrPiLSNTr,62,62,62,51,67,26.56,,0,0,21June2024,2024-08-06 05:04:00,0,2024-08-06T11:04:00Z,2024-08-06T11:05:01.887Z,2024-08-06T11:05:01.887Z
IJjlrN6mml,62,62,62,51,68,26.57,,0,0,21June2024,2024-08-06 05:09:00,0,2024-08-06T11:09:00Z,2024-08-06T11:10:01.686Z,2024-08-06T11:10:01.686Z
I5NK6L1aED,62,62,62,51,69,26.57,,0,0,21June2024,2024-08-06 05:14:00,0,2024-08-06T11:14:00Z,2024-08-06T11:15:01.959Z,2024-08-06T11:15:01.959Z
DLMvOSrCLH,61,61,61,51,69,26.57,,0,0,21June2024,2024-08-06 05:19:00,0,2024-08-06T11:19:00Z,2024-08-06T11:20:01.925Z,2024-08-06T11:20:01.925Z
