objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt,winddir
xvLGgjc5Ic,72,72,72,56,57,26.46,3,0.0,21June2024,2024-08-12 20:29:00,0,2024-08-13T02:29:00Z,2024-08-13T02:30:02.422Z,2024-08-13T02:30:02.422Z,135.0
gUupAxNGjY,72,72,72,56,58,26.47,3,0.0,21June2024,2024-08-12 20:34:00,0,2024-08-13T02:34:00Z,2024-08-13T02:35:02.174Z,2024-08-13T02:35:02.174Z,112.0
oAvvCb3f89,71,71,71,56,59,26.47,4,0.0,21June2024,2024-08-12 20:39:00,0,2024-08-13T02:39:00Z,2024-08-13T02:40:01.713Z,2024-08-13T02:40:01.713Z,135.0
AEMdD1oZzJ,71,70,71,56,60,26.47,2,0.0,21June2024,2024-08-12 20:44:00,0,2024-08-13T02:44:00Z,2024-08-13T02:45:01.734Z,2024-08-13T02:45:01.734Z,135.0
VXhKgtmB3R,70,70,70,56,60,26.48,2,0.0,21June2024,2024-08-12 20:49:00,0,2024-08-13T02:49:00Z,2024-08-13T02:50:02.112Z,2024-08-13T02:50:02.112Z,158.0
9CMZ4Z1QXf,70,70,70,56,61,26.49,4,0.0,21June2024,2024-08-12 20:54:00,0,2024-08-13T02:54:00Z,2024-08-13T02:55:02.276Z,2024-08-13T02:55:02.276Z,135.0
UPbXbg42rG,70,70,70,56,61,26.49,5,0.0,21June2024,2024-08-12 20:59:00,0,2024-08-13T02:59:00Z,2024-08-13T03:00:02.073Z,2024-08-13T03:00:02.073Z,135.0
6PFWBs4oy1,69,69,69,55,61,26.49,1,0.0,21June2024,2024-08-12 21:04:00,0,2024-08-13T03:04:00Z,2024-08-13T03:05:01.573Z,2024-08-13T03:05:01.573Z,112.0
1TIFUGoO5R,69,69,69,55,61,26.5,1,0.0,21June2024,2024-08-12 21:09:00,0,2024-08-13T03:09:00Z,2024-08-13T03:10:01.504Z,2024-08-13T03:10:01.504Z,112.0
KL1uOx0bYm,69,69,69,55,60,26.5,1,0.0,21June2024,2024-08-12 21:14:00,0,2024-08-13T03:14:00Z,2024-08-13T03:15:02.411Z,2024-08-13T03:15:02.411Z,112.0
EplPsCmEi4,69,69,69,55,60,26.5,2,0.0,21June2024,2024-08-12 21:19:00,0,2024-08-13T03:19:00Z,2024-08-13T03:20:02.678Z,2024-08-13T03:20:02.678Z,135.0
CTugD3BxZt,69,69,69,55,60,26.5,1,0.0,21June2024,2024-08-12 21:24:00,0,2024-08-13T03:24:00Z,2024-08-13T03:25:01.579Z,2024-08-13T03:25:01.579Z,135.0
W1i8NcsVhP,69,69,69,55,60,26.5,1,0.0,21June2024,2024-08-12 21:29:00,0,2024-08-13T03:29:00Z,2024-08-13T03:30:02.117Z,2024-08-13T03:30:02.117Z,135.0
RAZ698D9Ce,69,69,69,55,60,26.5,1,0.0,21June2024,2024-08-12 21:34:00,0,2024-08-13T03:34:00Z,2024-08-13T03:35:01.751Z,2024-08-13T03:35:01.751Z,135.0
twPCi5OEyp,69,69,69,54,59,26.5,1,0.0,21June2024,2024-08-12 21:39:00,0,2024-08-13T03:39:00Z,2024-08-13T03:40:02.287Z,2024-08-13T03:40:02.287Z,135.0
eZvbUnyCgz,69,69,69,54,59,26.5,0,0.0,21June2024,2024-08-12 21:44:00,0,2024-08-13T03:44:00Z,2024-08-13T03:45:01.704Z,2024-08-13T03:45:01.704Z,
BINWfRyhqp,69,69,69,54,59,26.5,0,0.0,21June2024,2024-08-12 21:49:00,0,2024-08-13T03:49:00Z,2024-08-13T03:50:02.218Z,2024-08-13T03:50:02.218Z,
vsglcthiNS,69,69,69,54,59,26.5,0,0.0,21June2024,2024-08-12 21:54:00,0,2024-08-13T03:54:00Z,2024-08-13T03:55:02.020Z,2024-08-13T03:55:02.020Z,
Jg7vycM8Lr,69,69,69,54,59,26.5,1,0.0,21June2024,2024-08-12 21:59:00,0,2024-08-13T03:59:00Z,2024-08-13T04:00:01.652Z,2024-08-13T04:00:01.652Z,135.0
i3DYwYdWOq,68,68,68,54,62,26.5,0,0.0,21June2024,2024-08-12 22:04:00,0,2024-08-13T04:04:00Z,2024-08-13T04:05:01.701Z,2024-08-13T04:05:01.701Z,
ZWZYBNFqBJ,67,67,67,54,63,26.5,3,0.0,21June2024,2024-08-12 22:09:00,0,2024-08-13T04:09:00Z,2024-08-13T04:10:01.744Z,2024-08-13T04:10:01.744Z,158.0
BtqTxRxyGR,66,66,66,54,66,26.5,2,0.0,21June2024,2024-08-12 22:14:00,0,2024-08-13T04:14:00Z,2024-08-13T04:15:01.962Z,2024-08-13T04:15:01.962Z,158.0
lcLp1Imels,65,65,65,54,67,26.5,0,0.0,21June2024,2024-08-12 22:19:00,0,2024-08-13T04:19:00Z,2024-08-13T04:20:02.205Z,2024-08-13T04:20:02.205Z,
5SqjlqPnSO,65,65,65,54,68,26.5,1,0.0,21June2024,2024-08-12 22:24:00,0,2024-08-13T04:24:00Z,2024-08-13T04:25:02.329Z,2024-08-13T04:25:02.329Z,248.0
f1QccXY0g7,65,65,65,54,68,26.5,2,0.0,21June2024,2024-08-12 22:29:00,0,2024-08-13T04:29:00Z,2024-08-13T04:30:01.841Z,2024-08-13T04:30:01.841Z,270.0
7Mhq3xUUAU,65,65,65,54,69,26.5,1,0.0,21June2024,2024-08-12 22:34:00,0,2024-08-13T04:34:00Z,2024-08-13T04:35:01.573Z,2024-08-13T04:35:01.573Z,248.0
vo4WuBio6W,65,65,65,54,69,26.5,0,0.0,21June2024,2024-08-12 22:39:00,0,2024-08-13T04:39:00Z,2024-08-13T04:40:02.162Z,2024-08-13T04:40:02.162Z,
UUc3UWPF2B,64,64,64,54,69,26.5,0,0.0,21June2024,2024-08-12 22:44:00,0,2024-08-13T04:44:00Z,2024-08-13T04:45:02.435Z,2024-08-13T04:45:02.435Z,
LeNjwPNnt4,64,64,64,54,70,26.5,0,0.0,21June2024,2024-08-12 22:49:00,0,2024-08-13T04:49:00Z,2024-08-13T04:50:02.648Z,2024-08-13T04:50:02.648Z,
NNXV6D3MLA,65,65,65,55,70,26.5,0,0.0,21June2024,2024-08-12 22:54:00,0,2024-08-13T04:54:00Z,2024-08-13T04:55:02.216Z,2024-08-13T04:55:02.216Z,
r0VCpLbTWB,65,65,65,55,70,26.5,0,0.0,21June2024,2024-08-12 22:59:00,0,2024-08-13T04:59:00Z,2024-08-13T05:00:01.778Z,2024-08-13T05:00:01.778Z,
Wz3AGJ6jPA,65,65,65,55,71,26.5,0,0.0,21June2024,2024-08-12 23:04:00,0,2024-08-13T05:04:00Z,2024-08-13T05:05:02.383Z,2024-08-13T05:05:02.383Z,
KQkc9Nbr8i,64,64,64,55,71,26.5,0,0.0,21June2024,2024-08-12 23:09:00,0,2024-08-13T05:09:00Z,2024-08-13T05:10:01.821Z,2024-08-13T05:10:01.821Z,
KqQGBEnV9z,64,64,64,55,72,26.5,1,0.0,21June2024,2024-08-12 23:14:00,0,2024-08-13T05:14:00Z,2024-08-13T05:15:01.934Z,2024-08-13T05:15:01.934Z,248.0
vMSwR69pMX,64,64,64,55,72,26.5,0,0.0,21June2024,2024-08-12 23:19:00,0,2024-08-13T05:19:00Z,2024-08-13T05:20:02.003Z,2024-08-13T05:20:02.003Z,
vbjXXfHA1J,64,64,64,55,72,26.5,0,0.0,21June2024,2024-08-12 23:24:00,0,2024-08-13T05:24:00Z,2024-08-13T05:25:02.227Z,2024-08-13T05:25:02.227Z,
mmFvvBsoOh,64,64,64,55,73,26.5,0,0.0,21June2024,2024-08-12 23:29:00,0,2024-08-13T05:29:00Z,2024-08-13T05:30:01.816Z,2024-08-13T05:30:01.816Z,
AhFFVTFgyA,64,64,64,55,73,26.51,0,0.0,21June2024,2024-08-12 23:34:00,0,2024-08-13T05:34:00Z,2024-08-13T05:35:02.209Z,2024-08-13T05:35:02.209Z,
ThOc1FAfmW,64,64,64,55,73,26.51,0,0.0,21June2024,2024-08-12 23:39:00,0,2024-08-13T05:39:00Z,2024-08-13T05:40:02.041Z,2024-08-13T05:40:02.041Z,
OBc0xIqbkR,65,65,65,56,73,26.51,0,0.0,21June2024,2024-08-12 23:44:00,0,2024-08-13T05:44:00Z,2024-08-13T05:45:01.558Z,2024-08-13T05:45:01.558Z,
5yqoUNJfuO,65,65,65,56,72,26.51,0,0.0,21June2024,2024-08-12 23:49:00,0,2024-08-13T05:49:00Z,2024-08-13T05:50:01.930Z,2024-08-13T05:50:01.930Z,
eACapZNMID,65,65,65,56,72,26.52,1,0.0,21June2024,2024-08-12 23:54:00,0,2024-08-13T05:54:00Z,2024-08-13T05:55:01.782Z,2024-08-13T05:55:01.782Z,202.0
fCwYy8XeYU,66,66,66,56,72,26.52,1,0.0,21June2024,2024-08-12 23:59:00,0,2024-08-13T05:59:00Z,2024-08-13T06:00:06.805Z,2024-08-13T06:00:06.805Z,158.0
quxjYRiD4R,66,66,66,56,70,26.52,0,0.0,21June2024,2024-08-13 00:04:00,0,2024-08-13T06:04:00Z,2024-08-13T06:05:01.567Z,2024-08-13T06:05:01.567Z,
k4JjcNkslW,66,66,66,56,70,26.51,0,0.0,21June2024,2024-08-13 00:09:00,0,2024-08-13T06:09:00Z,2024-08-13T06:10:02.220Z,2024-08-13T06:10:02.220Z,
hzfb91RowC,65,65,65,55,70,26.51,3,0.0,21June2024,2024-08-13 00:14:00,0,2024-08-13T06:14:00Z,2024-08-13T06:15:02.016Z,2024-08-13T06:15:02.016Z,112.0
AWDi2WxVnY,65,65,65,55,71,26.51,1,0.0,21June2024,2024-08-13 00:19:00,0,2024-08-13T06:19:00Z,2024-08-13T06:20:01.522Z,2024-08-13T06:20:01.522Z,158.0
GoRvV32tBk,65,65,65,55,71,26.51,0,0.0,21June2024,2024-08-13 00:24:00,0,2024-08-13T06:24:00Z,2024-08-13T06:25:02.187Z,2024-08-13T06:25:02.187Z,
7g8obZUp8M,64,64,64,55,73,26.52,0,0.06,21June2024,2024-08-13 00:29:00,0,2024-08-13T06:29:00Z,2024-08-13T06:30:02.032Z,2024-08-13T06:30:02.032Z,
cEkS6tFnae,63,63,63,55,74,26.52,0,0.08,21June2024,2024-08-13 00:34:00,0,2024-08-13T06:34:00Z,2024-08-13T06:35:01.749Z,2024-08-13T06:35:01.749Z,
zZScFA9NFj,63,63,63,55,75,26.52,0,0.08,21June2024,2024-08-13 00:39:00,0,2024-08-13T06:39:00Z,2024-08-13T06:40:02.312Z,2024-08-13T06:40:02.312Z,
ujn4pvJtun,63,63,63,55,75,26.52,0,0.09,21June2024,2024-08-13 00:44:00,0,2024-08-13T06:44:00Z,2024-08-13T06:45:02.323Z,2024-08-13T06:45:02.323Z,
J0kkefcTxe,62,62,62,55,76,26.52,0,0.09,21June2024,2024-08-13 00:49:00,0,2024-08-13T06:49:00Z,2024-08-13T06:50:02.164Z,2024-08-13T06:50:02.164Z,
AXSAyG2YtD,62,62,62,55,77,26.52,1,0.09,21June2024,2024-08-13 00:54:00,0,2024-08-13T06:54:00Z,2024-08-13T06:55:01.511Z,2024-08-13T06:55:01.511Z,158.0
0mKYAOXuMv,62,62,62,55,77,26.52,1,0.09,21June2024,2024-08-13 00:59:00,0,2024-08-13T06:59:00Z,2024-08-13T07:00:02.225Z,2024-08-13T07:00:02.225Z,202.0
MjQwQJrlpy,62,62,62,55,77,26.52,0,0.09,21June2024,2024-08-13 01:04:00,0,2024-08-13T07:04:00Z,2024-08-13T07:05:02.061Z,2024-08-13T07:05:02.061Z,
uRuAOik8pO,62,62,62,55,77,26.52,1,0.09,21June2024,2024-08-13 01:09:00,0,2024-08-13T07:09:00Z,2024-08-13T07:10:02.287Z,2024-08-13T07:10:02.287Z,248.0
9XzRLj48ke,62,62,62,55,77,26.52,1,0.09,21June2024,2024-08-13 01:14:00,0,2024-08-13T07:14:00Z,2024-08-13T07:15:02.143Z,2024-08-13T07:15:02.143Z,292.0
GihsghSkPB,62,62,62,55,77,26.51,2,0.09,21June2024,2024-08-13 01:19:00,0,2024-08-13T07:19:00Z,2024-08-13T07:20:02.352Z,2024-08-13T07:20:02.352Z,292.0
F08Hooq6tl,62,62,62,55,77,26.51,1,0.09,21June2024,2024-08-13 01:24:00,0,2024-08-13T07:24:00Z,2024-08-13T07:25:01.700Z,2024-08-13T07:25:01.700Z,158.0
6lZpanOHiY,62,62,62,55,77,26.5,0,0.03,21June2024,2024-08-13 01:29:00,0,2024-08-13T07:29:00Z,2024-08-13T07:30:02.203Z,2024-08-13T07:30:02.203Z,
bYdDL1PYRD,62,62,62,55,77,26.5,0,0.01,21June2024,2024-08-13 01:34:00,0,2024-08-13T07:34:00Z,2024-08-13T07:35:01.865Z,2024-08-13T07:35:01.865Z,
GiGsxi1FdS,62,62,62,55,77,26.5,0,0.01,21June2024,2024-08-13 01:39:00,0,2024-08-13T07:39:00Z,2024-08-13T07:40:02.301Z,2024-08-13T07:40:02.301Z,
mSPtCTcfEs,62,62,62,54,77,26.5,0,0.0,21June2024,2024-08-13 01:44:00,0,2024-08-13T07:44:00Z,2024-08-13T07:45:02.159Z,2024-08-13T07:45:02.159Z,
3R36BLzVdw,62,62,62,55,78,26.5,2,0.0,21June2024,2024-08-13 01:49:00,0,2024-08-13T07:49:00Z,2024-08-13T07:50:02.364Z,2024-08-13T07:50:02.364Z,315.0
uDTJq3V0Bs,62,62,62,55,78,26.5,1,0.0,21June2024,2024-08-13 01:54:00,0,2024-08-13T07:54:00Z,2024-08-13T07:55:02.010Z,2024-08-13T07:55:02.010Z,270.0
0qtR6SK9sw,62,62,62,55,78,26.5,2,0.0,21June2024,2024-08-13 01:59:00,0,2024-08-13T07:59:00Z,2024-08-13T08:00:01.603Z,2024-08-13T08:00:01.603Z,270.0
Cm2PTXJw95,62,62,62,55,78,26.5,2,0.0,21June2024,2024-08-13 02:04:00,0,2024-08-13T08:04:00Z,2024-08-13T08:05:02.018Z,2024-08-13T08:05:02.018Z,292.0
c4fgSSyAaQ,62,62,62,55,78,26.5,4,0.0,21June2024,2024-08-13 02:09:00,0,2024-08-13T08:09:00Z,2024-08-13T08:10:01.543Z,2024-08-13T08:10:01.543Z,292.0
gQgTYZgqHn,62,62,62,55,78,26.5,1,0.0,21June2024,2024-08-13 02:14:00,0,2024-08-13T08:14:00Z,2024-08-13T08:15:02.067Z,2024-08-13T08:15:02.067Z,292.0
6yEJqy88Y4,62,62,62,55,78,26.5,0,0.0,21June2024,2024-08-13 02:19:00,0,2024-08-13T08:19:00Z,2024-08-13T08:20:01.605Z,2024-08-13T08:20:01.605Z,
QlIodDD0KK,62,62,62,55,78,26.49,2,0.0,21June2024,2024-08-13 02:24:00,0,2024-08-13T08:24:00Z,2024-08-13T08:25:01.624Z,2024-08-13T08:25:01.624Z,292.0
P5xd7hUIK0,62,62,62,55,78,26.49,2,0.0,21June2024,2024-08-13 02:29:00,0,2024-08-13T08:29:00Z,2024-08-13T08:30:02.179Z,2024-08-13T08:30:02.179Z,315.0
0f5Y5eYoGB,62,62,62,55,78,26.49,1,0.0,21June2024,2024-08-13 02:34:00,0,2024-08-13T08:34:00Z,2024-08-13T08:35:02.068Z,2024-08-13T08:35:02.068Z,315.0
hyVXCoB2XP,62,62,62,55,78,26.48,1,0.0,21June2024,2024-08-13 02:39:00,0,2024-08-13T08:39:00Z,2024-08-13T08:40:01.496Z,2024-08-13T08:40:01.496Z,270.0
Ese88NzAhE,62,62,62,55,77,26.48,1,0.0,21June2024,2024-08-13 02:44:00,0,2024-08-13T08:44:00Z,2024-08-13T08:45:02.024Z,2024-08-13T08:45:02.024Z,180.0
JkyFeFs57Z,62,62,62,55,77,26.48,2,0.0,21June2024,2024-08-13 02:49:00,0,2024-08-13T08:49:00Z,2024-08-13T08:50:01.669Z,2024-08-13T08:50:01.669Z,248.0
MGfgkZBpNm,63,63,63,55,77,26.48,3,0.0,21June2024,2024-08-13 02:54:00,0,2024-08-13T08:54:00Z,2024-08-13T08:55:01.635Z,2024-08-13T08:55:01.635Z,315.0
BHm7nfVIXz,63,63,63,55,77,26.48,1,0.0,21June2024,2024-08-13 02:59:00,0,2024-08-13T08:59:00Z,2024-08-13T09:00:02.429Z,2024-08-13T09:00:02.429Z,292.0
Q1JZSiDudE,63,63,63,55,76,26.48,1,0.0,21June2024,2024-08-13 03:04:00,0,2024-08-13T09:04:00Z,2024-08-13T09:05:01.747Z,2024-08-13T09:05:01.747Z,202.0
B4iG6GovnT,63,63,63,55,76,26.48,1,0.0,21June2024,2024-08-13 03:09:00,0,2024-08-13T09:09:00Z,2024-08-13T09:10:01.598Z,2024-08-13T09:10:01.598Z,202.0
9tOHT92Gae,63,63,63,55,76,26.47,0,0.0,21June2024,2024-08-13 03:14:00,0,2024-08-13T09:14:00Z,2024-08-13T09:15:01.751Z,2024-08-13T09:15:01.751Z,
OfvsJZHZZp,63,63,63,55,76,26.47,1,0.0,21June2024,2024-08-13 03:19:00,0,2024-08-13T09:19:00Z,2024-08-13T09:20:02.328Z,2024-08-13T09:20:02.328Z,225.0
4GeGWKl5F4,63,63,63,55,76,26.47,1,0.0,21June2024,2024-08-13 03:24:00,0,2024-08-13T09:24:00Z,2024-08-13T09:25:01.595Z,2024-08-13T09:25:01.595Z,202.0
tjPCgxs06y,62,62,62,55,76,26.47,0,0.0,21June2024,2024-08-13 03:29:00,0,2024-08-13T09:29:00Z,2024-08-13T09:30:02.220Z,2024-08-13T09:30:02.220Z,
pSyUinue6U,62,62,62,55,76,26.47,0,0.0,21June2024,2024-08-13 03:34:00,0,2024-08-13T09:34:00Z,2024-08-13T09:35:01.609Z,2024-08-13T09:35:01.609Z,
SBaA2JRhww,62,62,62,54,76,26.47,0,0.0,21June2024,2024-08-13 03:39:00,0,2024-08-13T09:39:00Z,2024-08-13T09:40:02.239Z,2024-08-13T09:40:02.239Z,
ObFChsSdx4,62,62,62,54,76,26.46,1,0.0,21June2024,2024-08-13 03:44:00,0,2024-08-13T09:44:00Z,2024-08-13T09:45:01.885Z,2024-08-13T09:45:01.885Z,202.0
yUlYzuIErm,62,62,62,54,76,26.46,0,0.0,21June2024,2024-08-13 03:49:00,0,2024-08-13T09:49:00Z,2024-08-13T09:50:01.899Z,2024-08-13T09:50:01.899Z,
gtRBSICJP0,62,62,62,54,76,26.46,0,0.0,21June2024,2024-08-13 03:54:00,0,2024-08-13T09:54:00Z,2024-08-13T09:55:02.185Z,2024-08-13T09:55:02.185Z,
HWJdswCyjy,62,62,62,54,76,26.46,0,0.0,21June2024,2024-08-13 03:59:00,0,2024-08-13T09:59:00Z,2024-08-13T10:00:01.769Z,2024-08-13T10:00:01.769Z,
DavOC99YD1,62,62,62,54,76,26.46,0,0.0,21June2024,2024-08-13 04:04:00,0,2024-08-13T10:04:00Z,2024-08-13T10:05:02.087Z,2024-08-13T10:05:02.087Z,
0DUkB0lE8u,62,62,62,55,76,26.46,0,0.0,21June2024,2024-08-13 04:09:00,0,2024-08-13T10:09:00Z,2024-08-13T10:10:01.812Z,2024-08-13T10:10:01.812Z,
3g5EejRoPA,62,62,62,54,76,26.46,0,0.0,21June2024,2024-08-13 04:14:00,0,2024-08-13T10:14:00Z,2024-08-13T10:15:01.874Z,2024-08-13T10:15:01.874Z,
bAilMMa6Ef,62,62,62,54,76,26.46,0,0.0,21June2024,2024-08-13 04:19:00,0,2024-08-13T10:19:00Z,2024-08-13T10:20:02.370Z,2024-08-13T10:20:02.370Z,
qT7PAYT0oA,62,62,62,54,76,26.46,0,0.0,21June2024,2024-08-13 04:24:00,0,2024-08-13T10:24:00Z,2024-08-13T10:25:01.557Z,2024-08-13T10:25:01.557Z,
q9JqdXfFx9,62,62,62,54,77,26.46,0,0.0,21June2024,2024-08-13 04:29:00,0,2024-08-13T10:29:00Z,2024-08-13T10:30:02.290Z,2024-08-13T10:30:02.290Z,
qm6dJTJVRo,62,62,62,54,77,26.46,0,0.0,21June2024,2024-08-13 04:34:00,0,2024-08-13T10:34:00Z,2024-08-13T10:35:01.845Z,2024-08-13T10:35:01.845Z,
VAO9cKnqfo,61,61,61,54,77,26.46,0,0.0,21June2024,2024-08-13 04:39:00,0,2024-08-13T10:39:00Z,2024-08-13T10:40:02.334Z,2024-08-13T10:40:02.334Z,
xBDd0TdVvA,61,61,61,54,77,26.46,0,0.0,21June2024,2024-08-13 04:44:00,0,2024-08-13T10:44:00Z,2024-08-13T10:45:01.653Z,2024-08-13T10:45:01.653Z,
kXOgo6nQpN,61,61,61,54,78,26.46,0,0.0,21June2024,2024-08-13 04:49:00,0,2024-08-13T10:49:00Z,2024-08-13T10:50:02.287Z,2024-08-13T10:50:02.287Z,
XQfbTPc5YS,61,61,61,54,78,26.46,0,0.0,21June2024,2024-08-13 04:54:00,0,2024-08-13T10:54:00Z,2024-08-13T10:55:01.389Z,2024-08-13T10:55:01.389Z,
paQdlwu1J8,61,61,61,54,78,26.46,0,0.0,21June2024,2024-08-13 04:59:00,0,2024-08-13T10:59:00Z,2024-08-13T11:00:02.011Z,2024-08-13T11:00:02.011Z,
Aqw73SE6rB,61,61,61,54,79,26.46,0,0.0,21June2024,2024-08-13 05:04:00,0,2024-08-13T11:04:00Z,2024-08-13T11:05:01.831Z,2024-08-13T11:05:01.831Z,
z4tZgwYKHh,61,61,61,54,79,26.46,0,0.0,21June2024,2024-08-13 05:09:00,0,2024-08-13T11:09:00Z,2024-08-13T11:10:01.910Z,2024-08-13T11:10:01.910Z,
