objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt,winddir
Zx8BbuWLi9,75,74,75,44,33,26.47,0,0.0,21June2024,2024-08-15 19:59:00,0,2024-08-16T01:59:00Z,2024-08-16T02:00:02.191Z,2024-08-16T02:00:02.191Z,
LTsDyp0faf,75,74,75,45,34,26.47,0,0.0,21June2024,2024-08-15 20:04:00,0,2024-08-16T02:04:00Z,2024-08-16T02:05:02.149Z,2024-08-16T02:05:02.149Z,
HzFOOupzti,75,74,75,45,34,26.47,0,0.0,21June2024,2024-08-15 20:09:00,0,2024-08-16T02:09:00Z,2024-08-16T02:10:01.952Z,2024-08-16T02:10:01.952Z,
GfNIIvK2hz,74,73,74,45,36,26.47,0,0.0,21June2024,2024-08-15 20:14:00,0,2024-08-16T02:14:00Z,2024-08-16T02:15:02.383Z,2024-08-16T02:15:02.383Z,
q7PSr45g90,74,73,74,45,35,26.48,0,0.0,21June2024,2024-08-15 20:19:00,0,2024-08-16T02:19:00Z,2024-08-16T02:20:02.523Z,2024-08-16T02:20:02.523Z,
SyjO2FN33H,74,72,74,45,36,26.47,0,0.0,21June2024,2024-08-15 20:24:00,0,2024-08-16T02:24:00Z,2024-08-16T02:25:02.415Z,2024-08-16T02:25:02.415Z,
KlVJlekxEj,74,73,74,45,35,26.47,0,0.0,21June2024,2024-08-15 20:29:00,0,2024-08-16T02:29:00Z,2024-08-16T02:30:01.920Z,2024-08-16T02:30:01.920Z,
qYl9UjyMpU,74,72,74,47,39,26.47,0,0.0,21June2024,2024-08-15 20:34:00,0,2024-08-16T02:34:00Z,2024-08-16T02:35:02.299Z,2024-08-16T02:35:02.299Z,
hJHmafCLCA,73,71,73,47,40,26.47,0,0.0,21June2024,2024-08-15 20:39:00,0,2024-08-16T02:39:00Z,2024-08-16T02:40:01.857Z,2024-08-16T02:40:01.857Z,
xsbCrsGmyf,72,71,72,48,42,26.48,0,0.0,21June2024,2024-08-15 20:44:00,0,2024-08-16T02:44:00Z,2024-08-16T02:45:02.026Z,2024-08-16T02:45:02.026Z,
Ca6ejSUv6r,72,70,72,47,41,26.48,0,0.0,21June2024,2024-08-15 20:49:00,0,2024-08-16T02:49:00Z,2024-08-16T02:50:01.708Z,2024-08-16T02:50:01.708Z,
zwbEJxNsKo,71,70,71,47,43,26.49,0,0.0,21June2024,2024-08-15 20:54:00,0,2024-08-16T02:54:00Z,2024-08-16T02:55:02.048Z,2024-08-16T02:55:02.048Z,
M1hvQFRZqC,71,70,71,47,43,26.49,0,0.0,21June2024,2024-08-15 20:59:00,0,2024-08-16T02:59:00Z,2024-08-16T03:00:01.785Z,2024-08-16T03:00:01.785Z,
l5h4WDgWot,71,69,71,48,44,26.49,0,0.0,21June2024,2024-08-15 21:04:00,0,2024-08-16T03:04:00Z,2024-08-16T03:05:02.084Z,2024-08-16T03:05:02.084Z,
2LlYPvDmOy,71,70,71,47,43,26.49,0,0.0,21June2024,2024-08-15 21:09:00,0,2024-08-16T03:09:00Z,2024-08-16T03:10:01.724Z,2024-08-16T03:10:01.724Z,
gIbAxyk2rR,70,70,70,48,46,26.49,0,0.0,21June2024,2024-08-15 21:14:00,0,2024-08-16T03:14:00Z,2024-08-16T03:15:01.466Z,2024-08-16T03:15:01.466Z,
a8UFOdBxEK,69,69,69,49,48,26.49,0,0.0,21June2024,2024-08-15 21:19:00,0,2024-08-16T03:19:00Z,2024-08-16T03:20:02.354Z,2024-08-16T03:20:02.354Z,
dhDupC0FwP,69,69,69,50,50,26.49,0,0.0,21June2024,2024-08-15 21:24:00,0,2024-08-16T03:24:00Z,2024-08-16T03:25:02.240Z,2024-08-16T03:25:02.240Z,
FcmETrDB6t,69,69,69,50,51,26.49,0,0.0,21June2024,2024-08-15 21:29:00,0,2024-08-16T03:29:00Z,2024-08-16T03:30:01.763Z,2024-08-16T03:30:01.763Z,
tBK5D4trey,69,69,69,50,52,26.5,0,0.0,21June2024,2024-08-15 21:34:00,0,2024-08-16T03:34:00Z,2024-08-16T03:35:01.662Z,2024-08-16T03:35:01.662Z,
sWwHFBQmmZ,68,68,68,50,53,26.5,0,0.0,21June2024,2024-08-15 21:39:00,0,2024-08-16T03:39:00Z,2024-08-16T03:40:02.172Z,2024-08-16T03:40:02.172Z,
9ihCGr3Fjr,69,69,69,51,53,26.49,0,0.0,21June2024,2024-08-15 21:44:00,0,2024-08-16T03:44:00Z,2024-08-16T03:45:02.068Z,2024-08-16T03:45:02.068Z,
QFTHHyoh0L,68,68,68,50,52,26.49,0,0.0,21June2024,2024-08-15 21:49:00,0,2024-08-16T03:49:00Z,2024-08-16T03:50:02.076Z,2024-08-16T03:50:02.076Z,
OatmDo5zDx,68,68,68,50,53,26.49,0,0.0,21June2024,2024-08-15 21:54:00,0,2024-08-16T03:54:00Z,2024-08-16T03:55:01.531Z,2024-08-16T03:55:01.531Z,
ZgIpkPt2yW,68,68,68,51,54,26.49,0,0.0,21June2024,2024-08-15 21:59:00,0,2024-08-16T03:59:00Z,2024-08-16T04:00:02.150Z,2024-08-16T04:00:02.150Z,
WHNKsJbBD8,68,68,68,51,55,26.5,0,0.0,21June2024,2024-08-15 22:04:00,0,2024-08-16T04:04:00Z,2024-08-16T04:05:01.611Z,2024-08-16T04:05:01.611Z,
L7yGwsHdDE,67,67,67,51,55,26.5,0,0.0,21June2024,2024-08-15 22:09:00,0,2024-08-16T04:09:00Z,2024-08-16T04:10:01.914Z,2024-08-16T04:10:01.914Z,
IFEGc3r85Y,67,67,67,51,56,26.5,0,0.0,21June2024,2024-08-15 22:14:00,0,2024-08-16T04:14:00Z,2024-08-16T04:15:01.690Z,2024-08-16T04:15:01.690Z,
AE1ThwF9kX,67,67,67,51,58,26.5,0,0.0,21June2024,2024-08-15 22:19:00,0,2024-08-16T04:19:00Z,2024-08-16T04:20:02.286Z,2024-08-16T04:20:02.286Z,
uBxE3sQ1Oq,66,66,66,51,58,26.5,0,0.0,21June2024,2024-08-15 22:24:00,0,2024-08-16T04:24:00Z,2024-08-16T04:25:01.961Z,2024-08-16T04:25:01.961Z,
ljcp8v5ysQ,66,66,66,51,59,26.5,0,0.0,21June2024,2024-08-15 22:29:00,0,2024-08-16T04:29:00Z,2024-08-16T04:30:01.671Z,2024-08-16T04:30:01.671Z,
I2dDTekn8S,65,65,65,51,60,26.5,0,0.0,21June2024,2024-08-15 22:34:00,0,2024-08-16T04:34:00Z,2024-08-16T04:35:01.803Z,2024-08-16T04:35:01.803Z,
ygTCjt3uKD,66,66,66,51,59,26.5,0,0.0,21June2024,2024-08-15 22:39:00,0,2024-08-16T04:39:00Z,2024-08-16T04:40:02.474Z,2024-08-16T04:40:02.474Z,
1qTgk5HX8p,66,66,66,51,60,26.5,0,0.0,21June2024,2024-08-15 22:44:00,0,2024-08-16T04:44:00Z,2024-08-16T04:45:02.341Z,2024-08-16T04:45:02.341Z,
x1yHV3XJVG,66,66,66,52,61,26.5,0,0.0,21June2024,2024-08-15 22:49:00,0,2024-08-16T04:49:00Z,2024-08-16T04:50:02.216Z,2024-08-16T04:50:02.216Z,
xPSDT40bdK,65,65,65,52,62,26.5,0,0.0,21June2024,2024-08-15 22:54:00,0,2024-08-16T04:54:00Z,2024-08-16T04:55:01.924Z,2024-08-16T04:55:01.924Z,
igA4InE2Cz,65,65,65,52,63,26.5,0,0.0,21June2024,2024-08-15 22:59:00,0,2024-08-16T04:59:00Z,2024-08-16T05:00:02.082Z,2024-08-16T05:00:02.082Z,
BO3QqnmOko,65,65,65,52,64,26.51,0,0.0,21June2024,2024-08-15 23:04:00,0,2024-08-16T05:04:00Z,2024-08-16T05:05:01.827Z,2024-08-16T05:05:01.827Z,
hOQJQC6d3Z,64,64,64,52,65,26.51,0,0.0,21June2024,2024-08-15 23:09:00,0,2024-08-16T05:09:00Z,2024-08-16T05:10:02.937Z,2024-08-16T05:10:02.937Z,
H9ghW8fESs,63,63,63,52,68,26.51,0,0.0,21June2024,2024-08-15 23:14:00,0,2024-08-16T05:14:00Z,2024-08-16T05:15:02.091Z,2024-08-16T05:15:02.091Z,
bZfJzdnb18,63,63,63,52,68,26.51,0,0.0,21June2024,2024-08-15 23:19:00,0,2024-08-16T05:19:00Z,2024-08-16T05:20:02.088Z,2024-08-16T05:20:02.088Z,
BJAckEciVE,63,63,63,52,67,26.51,0,0.0,21June2024,2024-08-15 23:24:00,0,2024-08-16T05:24:00Z,2024-08-16T05:25:02.443Z,2024-08-16T05:25:02.443Z,
q6FlhWCgBG,63,63,63,52,67,26.51,0,0.0,21June2024,2024-08-15 23:29:00,0,2024-08-16T05:29:00Z,2024-08-16T05:30:02.270Z,2024-08-16T05:30:02.270Z,
LxLT5NWFRa,63,63,63,52,67,26.5,0,0.0,21June2024,2024-08-15 23:34:00,0,2024-08-16T05:34:00Z,2024-08-16T05:35:02.327Z,2024-08-16T05:35:02.327Z,
GL1KEv32U1,63,63,63,51,65,26.51,0,0.0,21June2024,2024-08-15 23:39:00,0,2024-08-16T05:39:00Z,2024-08-16T05:40:01.922Z,2024-08-16T05:40:01.922Z,
8o95tixXhr,63,63,63,52,68,26.51,0,0.0,21June2024,2024-08-15 23:44:00,0,2024-08-16T05:44:00Z,2024-08-16T05:45:01.654Z,2024-08-16T05:45:01.654Z,
VQ5JQlzqgN,63,63,63,53,69,26.51,4,0.0,21June2024,2024-08-15 23:49:00,0,2024-08-16T05:49:00Z,2024-08-16T05:50:02.333Z,2024-08-16T05:50:02.333Z,270.0
OVgnlm8nnW,63,63,63,53,68,26.52,3,0.0,21June2024,2024-08-15 23:54:00,0,2024-08-16T05:54:00Z,2024-08-16T05:55:02.200Z,2024-08-16T05:55:02.200Z,292.0
awinhShWPH,64,64,64,52,67,26.52,0,0.0,21June2024,2024-08-15 23:59:00,0,2024-08-16T05:59:00Z,2024-08-16T06:00:02.288Z,2024-08-16T06:00:02.288Z,
qFqNOpDU02,64,64,64,52,65,26.52,3,0.0,21June2024,2024-08-16 00:04:00,0,2024-08-16T06:04:00Z,2024-08-16T06:05:01.927Z,2024-08-16T06:05:01.927Z,292.0
9Ac7yHUWUq,64,64,64,52,64,26.53,1,0.0,21June2024,2024-08-16 00:09:00,0,2024-08-16T06:09:00Z,2024-08-16T06:10:01.554Z,2024-08-16T06:10:01.554Z,270.0
Gl0gDXLKjn,65,65,65,52,63,26.53,2,0.0,21June2024,2024-08-16 00:14:00,0,2024-08-16T06:14:00Z,2024-08-16T06:15:01.557Z,2024-08-16T06:15:01.557Z,270.0
k8zD72Fmzm,65,65,65,52,62,26.53,1,0.0,21June2024,2024-08-16 00:19:00,0,2024-08-16T06:19:00Z,2024-08-16T06:20:02.157Z,2024-08-16T06:20:02.157Z,270.0
MzuyfrMz9n,65,65,65,52,62,26.53,2,0.0,21June2024,2024-08-16 00:24:00,0,2024-08-16T06:24:00Z,2024-08-16T06:25:01.616Z,2024-08-16T06:25:01.616Z,270.0
eMfJiEYw29,65,65,65,52,62,26.54,3,0.0,21June2024,2024-08-16 00:29:00,0,2024-08-16T06:29:00Z,2024-08-16T06:30:02.161Z,2024-08-16T06:30:02.161Z,292.0
qXPS6BFqrU,66,66,66,51,60,26.54,1,0.0,21June2024,2024-08-16 00:34:00,0,2024-08-16T06:34:00Z,2024-08-16T06:35:02.319Z,2024-08-16T06:35:02.319Z,292.0
sqYx8pFt0C,66,66,66,51,59,26.53,2,0.0,21June2024,2024-08-16 00:39:00,0,2024-08-16T06:39:00Z,2024-08-16T06:40:02.041Z,2024-08-16T06:40:02.041Z,112.0
Gx3YYPIbi9,65,65,65,51,60,26.53,1,0.0,21June2024,2024-08-16 00:44:00,0,2024-08-16T06:44:00Z,2024-08-16T06:45:01.958Z,2024-08-16T06:45:01.958Z,135.0
vrygmVh8Zk,65,65,65,51,61,26.53,0,0.0,21June2024,2024-08-16 00:49:00,0,2024-08-16T06:49:00Z,2024-08-16T06:50:02.089Z,2024-08-16T06:50:02.089Z,
0exehK8Iek,64,64,64,51,63,26.54,1,0.0,21June2024,2024-08-16 00:54:00,0,2024-08-16T06:54:00Z,2024-08-16T06:55:01.604Z,2024-08-16T06:55:01.604Z,135.0
cLj7CxjmOB,63,63,63,51,63,26.54,4,0.0,21June2024,2024-08-16 00:59:00,0,2024-08-16T06:59:00Z,2024-08-16T07:00:02.276Z,2024-08-16T07:00:02.276Z,112.0
CpGgGWrKct,64,64,64,51,62,26.54,2,0.0,21June2024,2024-08-16 01:04:00,0,2024-08-16T07:04:00Z,2024-08-16T07:05:01.961Z,2024-08-16T07:05:01.961Z,135.0
nvzDs2ic58,65,65,65,51,61,26.55,2,0.0,21June2024,2024-08-16 01:09:00,0,2024-08-16T07:09:00Z,2024-08-16T07:10:02.188Z,2024-08-16T07:10:02.188Z,135.0
Usu5gEyAk8,65,65,65,50,59,26.55,1,0.0,21June2024,2024-08-16 01:14:00,0,2024-08-16T07:14:00Z,2024-08-16T07:15:02.487Z,2024-08-16T07:15:02.487Z,158.0
zpyrWc2XAr,65,65,65,51,59,26.55,2,0.0,21June2024,2024-08-16 01:19:00,0,2024-08-16T07:19:00Z,2024-08-16T07:20:01.494Z,2024-08-16T07:20:01.494Z,135.0
jtKSaVDqBO,65,65,65,51,60,26.54,2,0.0,21June2024,2024-08-16 01:24:00,0,2024-08-16T07:24:00Z,2024-08-16T07:25:02.388Z,2024-08-16T07:25:02.388Z,158.0
69342WAMni,64,64,64,51,62,26.53,2,0.0,21June2024,2024-08-16 01:29:00,0,2024-08-16T07:29:00Z,2024-08-16T07:30:01.957Z,2024-08-16T07:30:01.957Z,158.0
mVE20h1q66,64,64,64,51,64,26.54,1,0.01,21June2024,2024-08-16 01:34:00,0,2024-08-16T07:34:00Z,2024-08-16T07:35:03.394Z,2024-08-16T07:35:03.394Z,135.0
bVJGgp0MGo,63,63,63,52,66,26.55,0,0.01,21June2024,2024-08-16 01:39:00,0,2024-08-16T07:39:00Z,2024-08-16T07:40:01.908Z,2024-08-16T07:40:01.908Z,
JW5jBjKxm6,63,63,63,52,67,26.55,0,0.01,21June2024,2024-08-16 01:44:00,0,2024-08-16T07:44:00Z,2024-08-16T07:45:02.217Z,2024-08-16T07:45:02.217Z,
Chp6ZDM5hr,62,62,62,51,67,26.55,0,0.01,21June2024,2024-08-16 01:49:00,0,2024-08-16T07:49:00Z,2024-08-16T07:50:02.015Z,2024-08-16T07:50:02.015Z,
pUz8uN5zwI,63,63,63,52,67,26.56,0,0.01,21June2024,2024-08-16 01:54:00,0,2024-08-16T07:54:00Z,2024-08-16T07:55:01.563Z,2024-08-16T07:55:01.563Z,
IWr1Dj0CQ6,63,63,63,52,66,26.55,0,0.01,21June2024,2024-08-16 01:59:00,0,2024-08-16T07:59:00Z,2024-08-16T08:00:02.290Z,2024-08-16T08:00:02.290Z,
e4Gabd6v8X,63,63,63,52,66,26.52,2,0.01,21June2024,2024-08-16 02:04:00,0,2024-08-16T08:04:00Z,2024-08-16T08:05:02.111Z,2024-08-16T08:05:02.111Z,112.0
uUklUOmJxZ,63,63,63,52,67,26.52,0,0.01,21June2024,2024-08-16 02:09:00,0,2024-08-16T08:09:00Z,2024-08-16T08:10:02.183Z,2024-08-16T08:10:02.183Z,
BE6mNgRnxx,63,63,63,52,69,26.53,0,0.01,21June2024,2024-08-16 02:14:00,0,2024-08-16T08:14:00Z,2024-08-16T08:15:02.097Z,2024-08-16T08:15:02.097Z,
NrzijHa4T9,62,62,62,52,70,26.54,0,0.01,21June2024,2024-08-16 02:19:00,0,2024-08-16T08:19:00Z,2024-08-16T08:20:01.438Z,2024-08-16T08:20:01.438Z,
fz5qOxLMHl,61,61,61,52,70,26.54,0,0.01,21June2024,2024-08-16 02:24:00,0,2024-08-16T08:24:00Z,2024-08-16T08:25:02.250Z,2024-08-16T08:25:02.250Z,
JqLhM94zRb,61,61,61,52,70,26.53,0,0.01,21June2024,2024-08-16 02:29:00,0,2024-08-16T08:29:00Z,2024-08-16T08:30:01.700Z,2024-08-16T08:30:01.700Z,
9eUIDNo9Au,61,61,61,52,72,26.54,0,0.0,21June2024,2024-08-16 02:34:00,0,2024-08-16T08:34:00Z,2024-08-16T08:35:02.185Z,2024-08-16T08:35:02.185Z,
47C29BZ6dE,61,61,61,52,74,26.54,1,0.0,21June2024,2024-08-16 02:39:00,0,2024-08-16T08:39:00Z,2024-08-16T08:40:01.693Z,2024-08-16T08:40:01.693Z,135.0
GNXXNn9zEb,61,61,61,53,75,26.54,1,0.0,21June2024,2024-08-16 02:44:00,0,2024-08-16T08:44:00Z,2024-08-16T08:45:01.728Z,2024-08-16T08:45:01.728Z,158.0
bJCFXTifqx,60,60,60,52,74,26.54,0,0.0,21June2024,2024-08-16 02:49:00,0,2024-08-16T08:49:00Z,2024-08-16T08:50:01.544Z,2024-08-16T08:50:01.544Z,
UW2bavTZhG,61,61,61,52,74,26.54,0,0.0,21June2024,2024-08-16 02:54:00,0,2024-08-16T08:54:00Z,2024-08-16T08:55:01.844Z,2024-08-16T08:55:01.844Z,
AqonkedA7n,61,61,61,52,73,26.53,0,0.0,21June2024,2024-08-16 02:59:00,0,2024-08-16T08:59:00Z,2024-08-16T09:00:02.479Z,2024-08-16T09:00:02.479Z,
pSElOf2hnW,61,61,61,52,73,26.53,0,0.0,21June2024,2024-08-16 03:04:00,0,2024-08-16T09:04:00Z,2024-08-16T09:05:02.011Z,2024-08-16T09:05:02.011Z,
BYivFejq7l,61,61,61,52,71,26.52,0,0.0,21June2024,2024-08-16 03:09:00,0,2024-08-16T09:09:00Z,2024-08-16T09:10:02.080Z,2024-08-16T09:10:02.080Z,
4ahUYn1Mbe,61,61,61,52,73,26.52,0,0.0,21June2024,2024-08-16 03:14:00,0,2024-08-16T09:14:00Z,2024-08-16T09:15:02.142Z,2024-08-16T09:15:02.142Z,
17vpUQQ0Fu,60,60,60,52,74,26.52,0,0.0,21June2024,2024-08-16 03:19:00,0,2024-08-16T09:19:00Z,2024-08-16T09:20:01.954Z,2024-08-16T09:20:01.954Z,
kNCAZ9rsNF,60,60,60,52,75,26.52,0,0.0,21June2024,2024-08-16 03:24:00,0,2024-08-16T09:24:00Z,2024-08-16T09:25:01.660Z,2024-08-16T09:25:01.660Z,
WHetdp17j3,60,60,60,53,76,26.52,0,0.0,21June2024,2024-08-16 03:29:00,0,2024-08-16T09:29:00Z,2024-08-16T09:30:02.159Z,2024-08-16T09:30:02.159Z,
U8du3SL1EA,60,60,60,52,76,26.52,0,0.0,21June2024,2024-08-16 03:34:00,0,2024-08-16T09:34:00Z,2024-08-16T09:35:01.785Z,2024-08-16T09:35:01.785Z,
rXdShv1t0q,60,60,60,52,76,26.52,0,0.0,21June2024,2024-08-16 03:39:00,0,2024-08-16T09:39:00Z,2024-08-16T09:40:02.453Z,2024-08-16T09:40:02.453Z,
ek4eLjGM76,60,60,60,52,76,26.52,0,0.0,21June2024,2024-08-16 03:44:00,0,2024-08-16T09:44:00Z,2024-08-16T09:45:02.091Z,2024-08-16T09:45:02.091Z,
MrOhlILQ3v,60,60,60,52,76,26.51,0,0.0,21June2024,2024-08-16 03:49:00,0,2024-08-16T09:49:00Z,2024-08-16T09:50:01.483Z,2024-08-16T09:50:01.483Z,
It9qG8zrYP,60,60,60,52,76,26.52,0,0.0,21June2024,2024-08-16 03:54:00,0,2024-08-16T09:54:00Z,2024-08-16T09:55:02.345Z,2024-08-16T09:55:02.345Z,
D5hlwpjDTr,60,60,60,53,76,26.52,0,0.0,21June2024,2024-08-16 03:59:00,0,2024-08-16T09:59:00Z,2024-08-16T10:00:02.122Z,2024-08-16T10:00:02.122Z,
dm0w3p1gZj,60,60,60,52,75,26.51,0,0.0,21June2024,2024-08-16 04:04:00,0,2024-08-16T10:04:00Z,2024-08-16T10:05:02.448Z,2024-08-16T10:05:02.448Z,
fW4WvlMGi5,60,60,60,52,76,26.52,0,0.0,21June2024,2024-08-16 04:09:00,0,2024-08-16T10:09:00Z,2024-08-16T10:10:01.941Z,2024-08-16T10:10:01.941Z,
aDrGKz1Cob,59,59,59,52,76,26.52,0,0.0,21June2024,2024-08-16 04:14:00,0,2024-08-16T10:14:00Z,2024-08-16T10:15:02.243Z,2024-08-16T10:15:02.243Z,
8PTId90CJt,59,59,59,52,76,26.52,0,0.0,21June2024,2024-08-16 04:19:00,0,2024-08-16T10:19:00Z,2024-08-16T10:20:01.822Z,2024-08-16T10:20:01.822Z,
SjVDvV6rJR,59,59,59,52,77,26.52,0,0.0,21June2024,2024-08-16 04:24:00,0,2024-08-16T10:24:00Z,2024-08-16T10:25:01.903Z,2024-08-16T10:25:01.903Z,
qKdiZ3r8BV,59,59,59,52,77,26.52,0,0.0,21June2024,2024-08-16 04:29:00,0,2024-08-16T10:29:00Z,2024-08-16T10:30:02.397Z,2024-08-16T10:30:02.397Z,
2JVsMHXFb1,59,59,59,52,77,26.52,0,0.0,21June2024,2024-08-16 04:34:00,0,2024-08-16T10:34:00Z,2024-08-16T10:35:02.200Z,2024-08-16T10:35:02.200Z,
3PTeP5WAxN,59,59,59,52,77,26.52,0,0.0,21June2024,2024-08-16 04:39:00,0,2024-08-16T10:39:00Z,2024-08-16T10:40:01.688Z,2024-08-16T10:40:01.688Z,
abBjZpA5Mz,59,59,59,52,78,26.52,0,0.0,21June2024,2024-08-16 04:44:00,0,2024-08-16T10:44:00Z,2024-08-16T10:45:02.403Z,2024-08-16T10:45:02.403Z,
y7TmfSEArB,59,59,59,52,78,26.52,0,0.0,21June2024,2024-08-16 04:49:00,0,2024-08-16T10:49:00Z,2024-08-16T10:50:02.051Z,2024-08-16T10:50:02.051Z,
mBKvX4nwBS,59,59,59,52,77,26.52,0,0.0,21June2024,2024-08-16 04:54:00,0,2024-08-16T10:54:00Z,2024-08-16T10:55:02.033Z,2024-08-16T10:55:02.033Z,
UNXAB3ilEf,59,59,59,52,77,26.52,0,0.0,21June2024,2024-08-16 04:59:00,0,2024-08-16T10:59:00Z,2024-08-16T11:00:01.638Z,2024-08-16T11:00:01.638Z,
aFfa8qWiaC,59,59,59,51,76,26.52,0,0.0,21June2024,2024-08-16 05:04:00,0,2024-08-16T11:04:00Z,2024-08-16T11:05:01.484Z,2024-08-16T11:05:01.484Z,
DcI8sGWDW4,59,59,59,51,75,26.52,0,0.0,21June2024,2024-08-16 05:09:00,0,2024-08-16T11:09:00Z,2024-08-16T11:10:02.295Z,2024-08-16T11:10:02.295Z,
NvcCE6yZQu,59,59,59,51,75,26.52,0,0.0,21June2024,2024-08-16 05:14:00,0,2024-08-16T11:14:00Z,2024-08-16T11:15:02.060Z,2024-08-16T11:15:02.060Z,
