objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt,winddir
2jzTEexpg5,64,64,64,53,67,26.55,0,0.0,21June2024,2024-08-20 00:44:00,0,2024-08-20T06:44:00Z,2024-08-20T06:45:01.705Z,2024-08-20T06:45:01.705Z,
fowCPNuk4C,64,64,64,52,67,26.54,0,0.0,21June2024,2024-08-20 00:49:00,0,2024-08-20T06:49:00Z,2024-08-20T06:50:01.781Z,2024-08-20T06:50:01.781Z,
wmzadGztZD,64,64,64,53,68,26.54,1,0.0,21June2024,2024-08-20 00:54:00,0,2024-08-20T06:54:00Z,2024-08-20T06:55:01.503Z,2024-08-20T06:55:01.503Z,292.0
D4qOCE9yxX,64,64,64,53,67,26.54,0,0.0,21June2024,2024-08-20 00:59:00,0,2024-08-20T06:59:00Z,2024-08-20T07:00:01.995Z,2024-08-20T07:00:01.995Z,
tNu7ALiq1v,64,64,64,53,67,26.54,0,0.0,21June2024,2024-08-20 01:04:00,0,2024-08-20T07:04:00Z,2024-08-20T07:05:01.930Z,2024-08-20T07:05:01.930Z,
8PLBvq9Hsb,64,64,64,53,68,26.54,0,0.0,21June2024,2024-08-20 01:09:00,0,2024-08-20T07:09:00Z,2024-08-20T07:10:01.674Z,2024-08-20T07:10:01.674Z,
IkSc7ncReG,63,63,63,53,68,26.54,0,0.0,21June2024,2024-08-20 01:14:00,0,2024-08-20T07:14:00Z,2024-08-20T07:15:01.887Z,2024-08-20T07:15:01.887Z,
uvdxkzEzoN,63,63,63,53,69,26.54,1,0.0,21June2024,2024-08-20 01:19:00,0,2024-08-20T07:19:00Z,2024-08-20T07:20:01.960Z,2024-08-20T07:20:01.960Z,292.0
mhfnAVgpcK,63,63,63,53,69,26.54,0,0.0,21June2024,2024-08-20 01:24:00,0,2024-08-20T07:24:00Z,2024-08-20T07:25:02.153Z,2024-08-20T07:25:02.153Z,
FYURaSKnXX,63,63,63,53,70,26.54,0,0.0,21June2024,2024-08-20 01:29:00,0,2024-08-20T07:29:00Z,2024-08-20T07:30:01.959Z,2024-08-20T07:30:01.959Z,
z86WTpTIpi,63,63,63,53,71,26.54,0,0.0,21June2024,2024-08-20 01:34:00,0,2024-08-20T07:34:00Z,2024-08-20T07:35:02.269Z,2024-08-20T07:35:02.269Z,
3tj58qwtJF,63,63,63,53,71,26.54,0,0.0,21June2024,2024-08-20 01:39:00,0,2024-08-20T07:39:00Z,2024-08-20T07:40:01.789Z,2024-08-20T07:40:01.789Z,
3WV34GY7Vu,63,63,63,53,72,26.53,0,0.0,21June2024,2024-08-20 01:44:00,0,2024-08-20T07:44:00Z,2024-08-20T07:45:01.870Z,2024-08-20T07:45:01.870Z,
C7U50O88lN,63,63,63,53,72,26.53,0,0.0,21June2024,2024-08-20 01:49:00,0,2024-08-20T07:49:00Z,2024-08-20T07:50:01.950Z,2024-08-20T07:50:01.950Z,
u2CBOtzobH,62,62,62,54,73,26.53,0,0.0,21June2024,2024-08-20 01:54:00,0,2024-08-20T07:54:00Z,2024-08-20T07:55:01.953Z,2024-08-20T07:55:01.953Z,
vYqrHNSJ54,62,62,62,54,73,26.53,0,0.0,21June2024,2024-08-20 01:59:00,0,2024-08-20T07:59:00Z,2024-08-20T08:00:01.602Z,2024-08-20T08:00:01.602Z,
1Yh2D5jy9P,62,62,62,53,73,26.53,1,0.0,21June2024,2024-08-20 02:04:00,0,2024-08-20T08:04:00Z,2024-08-20T08:05:02.083Z,2024-08-20T08:05:02.083Z,292.0
BfyXzCNoRh,62,62,62,54,74,26.53,1,0.0,21June2024,2024-08-20 02:09:00,0,2024-08-20T08:09:00Z,2024-08-20T08:10:01.789Z,2024-08-20T08:10:01.789Z,292.0
fSZVvzGs4g,62,62,62,54,75,26.53,1,0.0,21June2024,2024-08-20 02:14:00,0,2024-08-20T08:14:00Z,2024-08-20T08:15:02.474Z,2024-08-20T08:15:02.474Z,292.0
cCXDriQsoW,62,62,62,54,75,26.53,1,0.0,21June2024,2024-08-20 02:19:00,0,2024-08-20T08:19:00Z,2024-08-20T08:20:02.013Z,2024-08-20T08:20:02.013Z,292.0
ArWFG9yity,62,62,62,54,75,26.54,0,0.0,21June2024,2024-08-20 02:24:00,0,2024-08-20T08:24:00Z,2024-08-20T08:25:02.322Z,2024-08-20T08:25:02.322Z,
mNcvBIWoPk,62,62,62,54,74,26.53,0,0.0,21June2024,2024-08-20 02:29:00,0,2024-08-20T08:29:00Z,2024-08-20T08:30:01.959Z,2024-08-20T08:30:01.959Z,
Xp4jVnYVof,62,62,62,53,73,26.53,0,0.0,21June2024,2024-08-20 02:34:00,0,2024-08-20T08:34:00Z,2024-08-20T08:35:01.866Z,2024-08-20T08:35:01.866Z,
MFAbYbwNOZ,62,62,62,53,73,26.53,0,0.0,21June2024,2024-08-20 02:39:00,0,2024-08-20T08:39:00Z,2024-08-20T08:40:02.357Z,2024-08-20T08:40:02.357Z,
cOsKKyhANa,62,62,62,53,73,26.54,0,0.0,21June2024,2024-08-20 02:44:00,0,2024-08-20T08:44:00Z,2024-08-20T08:45:01.724Z,2024-08-20T08:45:01.724Z,
VYB4a4uynO,61,61,61,53,74,26.54,0,0.0,21June2024,2024-08-20 02:49:00,0,2024-08-20T08:49:00Z,2024-08-20T08:50:01.957Z,2024-08-20T08:50:01.957Z,
WjqXqpTGvZ,62,62,62,53,74,26.54,0,0.0,21June2024,2024-08-20 02:54:00,0,2024-08-20T08:54:00Z,2024-08-20T08:55:01.566Z,2024-08-20T08:55:01.566Z,
sHikkVYKDE,62,62,62,53,74,26.54,0,0.0,21June2024,2024-08-20 02:59:00,0,2024-08-20T08:59:00Z,2024-08-20T09:00:02.346Z,2024-08-20T09:00:02.346Z,
AT98gC27zx,61,61,61,53,74,26.54,0,0.0,21June2024,2024-08-20 03:04:00,0,2024-08-20T09:04:00Z,2024-08-20T09:05:01.977Z,2024-08-20T09:05:01.977Z,
mVbFJAA6El,61,61,61,53,75,26.54,0,0.0,21June2024,2024-08-20 03:09:00,0,2024-08-20T09:09:00Z,2024-08-20T09:10:01.523Z,2024-08-20T09:10:01.523Z,
tGlxw0qWay,62,62,62,53,73,26.54,0,0.0,21June2024,2024-08-20 03:14:00,0,2024-08-20T09:14:00Z,2024-08-20T09:15:01.836Z,2024-08-20T09:15:01.836Z,
jqfyxDmvw8,63,63,63,53,72,26.53,0,0.0,21June2024,2024-08-20 03:19:00,0,2024-08-20T09:19:00Z,2024-08-20T09:20:02.261Z,2024-08-20T09:20:02.261Z,
UWXPVACy04,62,62,62,53,72,26.54,0,0.0,21June2024,2024-08-20 03:24:00,0,2024-08-20T09:24:00Z,2024-08-20T09:25:01.885Z,2024-08-20T09:25:01.885Z,
R8lVLE0ahA,61,61,61,53,73,26.54,0,0.0,21June2024,2024-08-20 03:29:00,0,2024-08-20T09:29:00Z,2024-08-20T09:30:02.506Z,2024-08-20T09:30:02.506Z,
M7zN4Rdyik,61,61,61,53,74,26.54,0,0.0,21June2024,2024-08-20 03:34:00,0,2024-08-20T09:34:00Z,2024-08-20T09:35:01.643Z,2024-08-20T09:35:01.643Z,
BCuSQWn6pG,61,61,61,53,74,26.54,2,0.0,21June2024,2024-08-20 03:39:00,0,2024-08-20T09:39:00Z,2024-08-20T09:40:02.208Z,2024-08-20T09:40:02.208Z,270.0
mbRxxgYkaq,61,61,61,53,74,26.54,0,0.0,21June2024,2024-08-20 03:44:00,0,2024-08-20T09:44:00Z,2024-08-20T09:45:02.372Z,2024-08-20T09:45:02.372Z,
85iNASo2w5,61,61,61,53,74,26.53,0,0.0,21June2024,2024-08-20 03:49:00,0,2024-08-20T09:49:00Z,2024-08-20T09:50:01.884Z,2024-08-20T09:50:01.884Z,
k8tCPJKCj1,62,62,62,53,73,26.53,0,0.0,21June2024,2024-08-20 03:54:00,0,2024-08-20T09:54:00Z,2024-08-20T09:55:01.520Z,2024-08-20T09:55:01.520Z,
1xjT42O7y0,62,62,62,53,73,26.53,0,0.0,21June2024,2024-08-20 03:59:00,0,2024-08-20T09:59:00Z,2024-08-20T10:00:02.259Z,2024-08-20T10:00:02.259Z,
xzPazdGLn0,61,61,61,53,73,26.53,0,0.0,21June2024,2024-08-20 04:04:00,0,2024-08-20T10:04:00Z,2024-08-20T10:05:02.346Z,2024-08-20T10:05:02.346Z,
ewQ5KljjOS,61,61,61,53,74,26.54,0,0.0,21June2024,2024-08-20 04:09:00,0,2024-08-20T10:09:00Z,2024-08-20T10:10:01.597Z,2024-08-20T10:10:01.597Z,
SZvc6v2dk8,61,61,61,53,75,26.54,0,0.0,21June2024,2024-08-20 04:14:00,0,2024-08-20T10:14:00Z,2024-08-20T10:15:02.052Z,2024-08-20T10:15:02.052Z,
lTEcWtGWoe,61,61,61,53,75,26.54,0,0.0,21June2024,2024-08-20 04:19:00,0,2024-08-20T10:19:00Z,2024-08-20T10:20:01.707Z,2024-08-20T10:20:01.707Z,
lTGMnVIbkj,61,61,61,53,75,26.53,0,0.0,21June2024,2024-08-20 04:24:00,0,2024-08-20T10:24:00Z,2024-08-20T10:25:01.946Z,2024-08-20T10:25:01.946Z,
lCQNRJmm64,60,60,60,52,75,26.53,0,0.0,21June2024,2024-08-20 04:29:00,0,2024-08-20T10:29:00Z,2024-08-20T10:30:01.612Z,2024-08-20T10:30:01.612Z,
umGWY1tjBt,60,60,60,52,76,26.53,0,0.0,21June2024,2024-08-20 04:34:00,0,2024-08-20T10:34:00Z,2024-08-20T10:35:01.700Z,2024-08-20T10:35:01.700Z,
vwC8CsLILa,60,60,60,52,76,26.53,0,0.0,21June2024,2024-08-20 04:39:00,0,2024-08-20T10:39:00Z,2024-08-20T10:40:02.192Z,2024-08-20T10:40:02.192Z,
twUtS1Aa00,60,60,60,53,76,26.53,0,0.0,21June2024,2024-08-20 04:44:00,0,2024-08-20T10:44:00Z,2024-08-20T10:45:01.691Z,2024-08-20T10:45:01.691Z,
j5FrIf1lL2,59,59,59,52,76,26.53,0,0.0,21June2024,2024-08-20 04:49:00,0,2024-08-20T10:49:00Z,2024-08-20T10:50:02.064Z,2024-08-20T10:50:02.064Z,
tNKlUkAQAt,59,59,59,52,77,26.53,0,0.0,21June2024,2024-08-20 04:54:00,0,2024-08-20T10:54:00Z,2024-08-20T10:55:01.370Z,2024-08-20T10:55:01.370Z,
SdEcZzYr1o,59,59,59,52,77,26.53,0,0.0,21June2024,2024-08-20 04:59:00,0,2024-08-20T10:59:00Z,2024-08-20T11:00:02.004Z,2024-08-20T11:00:02.004Z,
NKHyaCuZQI,59,59,59,52,78,26.53,0,0.0,21June2024,2024-08-20 05:04:00,0,2024-08-20T11:04:00Z,2024-08-20T11:05:02.288Z,2024-08-20T11:05:02.288Z,
OzI5n98l2D,59,59,59,52,78,26.53,0,0.0,21June2024,2024-08-20 05:09:00,0,2024-08-20T11:09:00Z,2024-08-20T11:10:01.864Z,2024-08-20T11:10:01.864Z,
