objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt,winddir
IuDk3bDvlj,69,69,69,49,49,26.57,0,0,21June2024,2024-08-26 20:59:00,0,2024-08-27T02:59:00Z,2024-08-27T03:00:02.252Z,2024-08-27T03:00:02.252Z,
oqxZJNnFgf,69,69,69,49,49,26.57,0,0,21June2024,2024-08-26 21:04:00,0,2024-08-27T03:04:00Z,2024-08-27T03:05:01.859Z,2024-08-27T03:05:01.859Z,
o9V6fSC1vi,69,69,69,49,49,26.58,1,0,21June2024,2024-08-26 21:09:00,0,2024-08-27T03:09:00Z,2024-08-27T03:10:01.813Z,2024-08-27T03:10:01.813Z,248.0
dFnyXjvsHt,69,69,69,48,48,26.58,1,0,21June2024,2024-08-26 21:14:00,0,2024-08-27T03:14:00Z,2024-08-27T03:15:02.084Z,2024-08-27T03:15:02.084Z,248.0
xOEabhm7Y9,68,68,68,48,48,26.58,0,0,21June2024,2024-08-26 21:19:00,0,2024-08-27T03:19:00Z,2024-08-27T03:20:02.440Z,2024-08-27T03:20:02.440Z,
VK6TSChLfA,68,68,68,48,48,26.58,1,0,21June2024,2024-08-26 21:24:00,0,2024-08-27T03:24:00Z,2024-08-27T03:25:02.413Z,2024-08-27T03:25:02.413Z,248.0
DmNL0q0MX5,68,68,68,47,47,26.58,1,0,21June2024,2024-08-26 21:29:00,0,2024-08-27T03:29:00Z,2024-08-27T03:30:02.086Z,2024-08-27T03:30:02.086Z,248.0
Spl5wDKFXm,68,68,68,47,47,26.58,2,0,21June2024,2024-08-26 21:34:00,0,2024-08-27T03:34:00Z,2024-08-27T03:35:01.907Z,2024-08-27T03:35:01.907Z,270.0
2YtuzEOIug,68,68,68,47,47,26.59,0,0,21June2024,2024-08-26 21:39:00,0,2024-08-27T03:39:00Z,2024-08-27T03:40:01.421Z,2024-08-27T03:40:01.421Z,
nz4ftoOGb2,68,68,68,47,47,26.59,1,0,21June2024,2024-08-26 21:44:00,0,2024-08-27T03:44:00Z,2024-08-27T03:45:02.018Z,2024-08-27T03:45:02.018Z,270.0
KfIyNNrWjL,68,68,68,47,47,26.59,1,0,21June2024,2024-08-26 21:49:00,0,2024-08-27T03:49:00Z,2024-08-27T03:50:02.019Z,2024-08-27T03:50:02.019Z,270.0
Uw5rCGcpWr,67,67,67,47,47,26.59,2,0,21June2024,2024-08-26 21:54:00,0,2024-08-27T03:54:00Z,2024-08-27T03:55:02.394Z,2024-08-27T03:55:02.394Z,270.0
K0vDNBFhWy,67,67,67,47,48,26.59,0,0,21June2024,2024-08-26 21:59:00,0,2024-08-27T03:59:00Z,2024-08-27T04:00:01.931Z,2024-08-27T04:00:01.931Z,
FEqAoZ2XHJ,67,67,67,47,49,26.59,1,0,21June2024,2024-08-26 22:04:00,0,2024-08-27T04:04:00Z,2024-08-27T04:05:01.971Z,2024-08-27T04:05:01.971Z,248.0
kj5BtHFTMc,67,67,67,47,49,26.59,0,0,21June2024,2024-08-26 22:09:00,0,2024-08-27T04:09:00Z,2024-08-27T04:10:01.871Z,2024-08-27T04:10:01.871Z,
nqWMbyxCyB,67,67,67,47,49,26.59,0,0,21June2024,2024-08-26 22:14:00,0,2024-08-27T04:14:00Z,2024-08-27T04:15:02.142Z,2024-08-27T04:15:02.142Z,
58BT7g9tD5,66,66,66,47,49,26.59,1,0,21June2024,2024-08-26 22:19:00,0,2024-08-27T04:19:00Z,2024-08-27T04:20:01.980Z,2024-08-27T04:20:01.980Z,248.0
ipefrJBdbX,66,66,66,46,48,26.6,1,0,21June2024,2024-08-26 22:24:00,0,2024-08-27T04:24:00Z,2024-08-27T04:25:01.708Z,2024-08-27T04:25:01.708Z,248.0
4NE6WjLT2K,67,67,67,46,48,26.6,1,0,21June2024,2024-08-26 22:29:00,0,2024-08-27T04:29:00Z,2024-08-27T04:30:02.338Z,2024-08-27T04:30:02.338Z,225.0
5MVPgS87NQ,67,67,67,47,49,26.6,0,0,21June2024,2024-08-26 22:34:00,0,2024-08-27T04:34:00Z,2024-08-27T04:35:01.981Z,2024-08-27T04:35:01.981Z,
MDhCtXWGmX,66,66,66,47,49,26.6,1,0,21June2024,2024-08-26 22:39:00,0,2024-08-27T04:39:00Z,2024-08-27T04:40:01.512Z,2024-08-27T04:40:01.512Z,225.0
qq1EPoN4nP,67,67,67,47,49,26.6,1,0,21June2024,2024-08-26 22:44:00,0,2024-08-27T04:44:00Z,2024-08-27T04:45:02.131Z,2024-08-27T04:45:02.131Z,180.0
BEWFVNHptJ,67,67,67,45,45,26.6,0,0,21June2024,2024-08-26 22:49:00,0,2024-08-27T04:49:00Z,2024-08-27T04:50:02.219Z,2024-08-27T04:50:02.219Z,
DzxuR83MI0,68,68,68,45,44,26.6,1,0,21June2024,2024-08-26 22:54:00,0,2024-08-27T04:54:00Z,2024-08-27T04:55:02.191Z,2024-08-27T04:55:02.191Z,180.0
ygwJMnPJM4,68,68,68,45,43,26.6,2,0,21June2024,2024-08-26 22:59:00,0,2024-08-27T04:59:00Z,2024-08-27T05:00:02.011Z,2024-08-27T05:00:02.011Z,158.0
EMPXJhFl1E,68,68,68,44,41,26.6,1,0,21June2024,2024-08-26 23:04:00,0,2024-08-27T05:04:00Z,2024-08-27T05:05:01.730Z,2024-08-27T05:05:01.730Z,158.0
vpjgE8uDYy,68,68,68,42,39,26.6,2,0,21June2024,2024-08-26 23:09:00,0,2024-08-27T05:09:00Z,2024-08-27T05:10:01.917Z,2024-08-27T05:10:01.917Z,135.0
dNzim9z5EQ,69,69,69,40,35,26.61,3,0,21June2024,2024-08-26 23:14:00,0,2024-08-27T05:14:00Z,2024-08-27T05:15:01.916Z,2024-08-27T05:15:01.916Z,135.0
vNmUJuiAFl,70,70,70,36,29,26.61,2,0,21June2024,2024-08-26 23:19:00,0,2024-08-27T05:19:00Z,2024-08-27T05:20:01.832Z,2024-08-27T05:20:01.832Z,0.0
JJF3WK5XEO,70,70,70,40,34,26.61,0,0,21June2024,2024-08-26 23:24:00,0,2024-08-27T05:24:00Z,2024-08-27T05:25:02.443Z,2024-08-27T05:25:02.443Z,
s2f7q7meBt,68,68,68,43,40,26.61,0,0,21June2024,2024-08-26 23:29:00,0,2024-08-27T05:29:00Z,2024-08-27T05:30:02.037Z,2024-08-27T05:30:02.037Z,
VA80L2wSzj,68,68,68,41,38,26.61,0,0,21June2024,2024-08-26 23:34:00,0,2024-08-27T05:34:00Z,2024-08-27T05:35:01.814Z,2024-08-27T05:35:01.814Z,
veyy4ORTaD,68,68,68,40,36,26.61,0,0,21June2024,2024-08-26 23:39:00,0,2024-08-27T05:39:00Z,2024-08-27T05:40:02.353Z,2024-08-27T05:40:02.353Z,
XzM2IBO68n,68,68,68,38,33,26.61,3,0,21June2024,2024-08-26 23:44:00,0,2024-08-27T05:44:00Z,2024-08-27T05:45:01.669Z,2024-08-27T05:45:01.669Z,112.0
irerJ1JAl1,69,69,69,35,29,26.61,4,0,21June2024,2024-08-26 23:49:00,0,2024-08-27T05:49:00Z,2024-08-27T05:50:01.960Z,2024-08-27T05:50:01.960Z,135.0
zECiXHPeaj,69,69,69,35,28,26.61,3,0,21June2024,2024-08-26 23:54:00,0,2024-08-27T05:54:00Z,2024-08-27T05:55:02.262Z,2024-08-27T05:55:02.262Z,135.0
qjHKWhy6sJ,69,69,69,36,29,26.61,3,0,21June2024,2024-08-26 23:59:00,0,2024-08-27T05:59:00Z,2024-08-27T06:00:01.938Z,2024-08-27T06:00:01.938Z,135.0
7gfgZ3HaQz,69,69,69,35,29,26.61,3,0,21June2024,2024-08-27 00:04:00,0,2024-08-27T06:04:00Z,2024-08-27T06:05:02.489Z,2024-08-27T06:05:02.489Z,112.0
KYTGN7xGdB,69,69,69,37,31,26.61,3,0,21June2024,2024-08-27 00:09:00,0,2024-08-27T06:09:00Z,2024-08-27T06:10:01.935Z,2024-08-27T06:10:01.935Z,158.0
3LPkaSD6go,68,68,68,37,32,26.62,2,0,21June2024,2024-08-27 00:14:00,0,2024-08-27T06:14:00Z,2024-08-27T06:15:02.168Z,2024-08-27T06:15:02.168Z,135.0
B30H9Z0ZxX,68,68,68,36,30,26.62,1,0,21June2024,2024-08-27 00:19:00,0,2024-08-27T06:19:00Z,2024-08-27T06:20:01.563Z,2024-08-27T06:20:01.563Z,158.0
sadjyaQCHg,68,68,68,35,29,26.62,0,0,21June2024,2024-08-27 00:24:00,0,2024-08-27T06:24:00Z,2024-08-27T06:25:01.817Z,2024-08-27T06:25:01.817Z,
ZH76UfaXp5,68,68,68,35,30,26.62,0,0,21June2024,2024-08-27 00:29:00,0,2024-08-27T06:29:00Z,2024-08-27T06:30:02.388Z,2024-08-27T06:30:02.388Z,
0ZZGNnZWBX,68,68,68,35,30,26.62,2,0,21June2024,2024-08-27 00:34:00,0,2024-08-27T06:34:00Z,2024-08-27T06:35:01.860Z,2024-08-27T06:35:01.860Z,135.0
Y6QW3DOPHh,67,67,67,35,30,26.62,2,0,21June2024,2024-08-27 00:39:00,0,2024-08-27T06:39:00Z,2024-08-27T06:40:01.423Z,2024-08-27T06:40:01.423Z,135.0
zduyOrTMW9,67,67,67,35,30,26.62,2,0,21June2024,2024-08-27 00:44:00,0,2024-08-27T06:44:00Z,2024-08-27T06:45:01.829Z,2024-08-27T06:45:01.829Z,135.0
X2D4fTzMZv,67,67,67,36,31,26.63,2,0,21June2024,2024-08-27 00:49:00,0,2024-08-27T06:49:00Z,2024-08-27T06:50:02.291Z,2024-08-27T06:50:02.291Z,135.0
aprXjLRuTG,67,67,67,37,33,26.63,1,0,21June2024,2024-08-27 00:54:00,0,2024-08-27T06:54:00Z,2024-08-27T06:55:02.362Z,2024-08-27T06:55:02.362Z,135.0
1RqH4Tspiu,67,67,67,36,32,26.63,2,0,21June2024,2024-08-27 00:59:00,0,2024-08-27T06:59:00Z,2024-08-27T07:00:02.036Z,2024-08-27T07:00:02.036Z,135.0
jOSMFHg0Fw,67,67,67,37,33,26.63,2,0,21June2024,2024-08-27 01:04:00,0,2024-08-27T07:04:00Z,2024-08-27T07:05:01.532Z,2024-08-27T07:05:01.532Z,135.0
hRgtvgyto5,66,66,66,36,33,26.63,2,0,21June2024,2024-08-27 01:09:00,0,2024-08-27T07:09:00Z,2024-08-27T07:10:01.846Z,2024-08-27T07:10:01.846Z,135.0
Zm4uQTwd74,66,66,66,35,32,26.63,2,0,21June2024,2024-08-27 01:14:00,0,2024-08-27T07:14:00Z,2024-08-27T07:15:01.555Z,2024-08-27T07:15:01.555Z,158.0
KK0xIwqMaH,66,66,66,35,32,26.63,3,0,21June2024,2024-08-27 01:19:00,0,2024-08-27T07:19:00Z,2024-08-27T07:20:01.482Z,2024-08-27T07:20:01.482Z,135.0
GCCvqZbnJU,66,66,66,35,32,26.62,3,0,21June2024,2024-08-27 01:24:00,0,2024-08-27T07:24:00Z,2024-08-27T07:25:01.502Z,2024-08-27T07:25:01.502Z,135.0
bsFyS0fBDu,66,66,66,35,32,26.63,3,0,21June2024,2024-08-27 01:29:00,0,2024-08-27T07:29:00Z,2024-08-27T07:30:02.143Z,2024-08-27T07:30:02.143Z,135.0
0hk83GNic6,66,66,66,35,31,26.62,3,0,21June2024,2024-08-27 01:34:00,0,2024-08-27T07:34:00Z,2024-08-27T07:35:01.600Z,2024-08-27T07:35:01.600Z,90.0
O2IXLwHT7w,66,66,66,36,32,26.63,3,0,21June2024,2024-08-27 01:39:00,0,2024-08-27T07:39:00Z,2024-08-27T07:40:02.265Z,2024-08-27T07:40:02.265Z,158.0
BwTPfhKWZH,66,66,66,35,31,26.63,2,0,21June2024,2024-08-27 01:44:00,0,2024-08-27T07:44:00Z,2024-08-27T07:45:02.347Z,2024-08-27T07:45:02.347Z,225.0
q0g1Y7LA02,66,66,66,34,31,26.63,4,0,21June2024,2024-08-27 01:49:00,0,2024-08-27T07:49:00Z,2024-08-27T07:50:01.440Z,2024-08-27T07:50:01.440Z,135.0
A7PvmBwMA1,66,66,66,33,30,26.63,4,0,21June2024,2024-08-27 01:54:00,0,2024-08-27T07:54:00Z,2024-08-27T07:55:02.359Z,2024-08-27T07:55:02.359Z,112.0
BoDxMwL0Vs,66,66,66,33,29,26.63,4,0,21June2024,2024-08-27 01:59:00,0,2024-08-27T07:59:00Z,2024-08-27T08:00:02.104Z,2024-08-27T08:00:02.104Z,158.0
t9XWPJm3ko,66,66,66,33,29,26.62,4,0,21June2024,2024-08-27 02:04:00,0,2024-08-27T08:04:00Z,2024-08-27T08:05:02.247Z,2024-08-27T08:05:02.247Z,248.0
LT7FfHZz4l,66,66,66,32,28,26.63,3,0,21June2024,2024-08-27 02:09:00,0,2024-08-27T08:09:00Z,2024-08-27T08:10:01.946Z,2024-08-27T08:10:01.946Z,135.0
5Jnyq8Ayt3,66,66,66,31,27,26.63,3,0,21June2024,2024-08-27 02:14:00,0,2024-08-27T08:14:00Z,2024-08-27T08:15:01.720Z,2024-08-27T08:15:01.720Z,135.0
r5yzXguurj,66,66,66,31,27,26.63,2,0,21June2024,2024-08-27 02:19:00,0,2024-08-27T08:19:00Z,2024-08-27T08:20:02.643Z,2024-08-27T08:20:02.643Z,158.0
P63EjpzRHn,66,66,66,33,29,26.63,3,0,21June2024,2024-08-27 02:24:00,0,2024-08-27T08:24:00Z,2024-08-27T08:25:02.452Z,2024-08-27T08:25:02.452Z,135.0
8BDCmBZcZF,66,66,66,32,29,26.63,2,0,21June2024,2024-08-27 02:29:00,0,2024-08-27T08:29:00Z,2024-08-27T08:30:02.125Z,2024-08-27T08:30:02.125Z,135.0
u2eOo9Vt89,65,65,65,33,30,26.63,2,0,21June2024,2024-08-27 02:34:00,0,2024-08-27T08:34:00Z,2024-08-27T08:35:02.318Z,2024-08-27T08:35:02.318Z,135.0
sxwsnyNtVa,65,65,65,35,33,26.64,2,0,21June2024,2024-08-27 02:39:00,0,2024-08-27T08:39:00Z,2024-08-27T08:40:01.860Z,2024-08-27T08:40:01.860Z,135.0
OUKrzDHui3,64,64,64,34,33,26.63,2,0,21June2024,2024-08-27 02:44:00,0,2024-08-27T08:44:00Z,2024-08-27T08:45:01.669Z,2024-08-27T08:45:01.669Z,135.0
1jeLmd2i7t,64,64,64,37,38,26.64,3,0,21June2024,2024-08-27 02:49:00,0,2024-08-27T08:49:00Z,2024-08-27T08:50:01.553Z,2024-08-27T08:50:01.553Z,112.0
F7GRMdQv6u,63,63,63,36,37,26.64,0,0,21June2024,2024-08-27 02:54:00,0,2024-08-27T08:54:00Z,2024-08-27T08:55:01.781Z,2024-08-27T08:55:01.781Z,
JE9PEIGZxp,62,62,62,36,37,26.64,1,0,21June2024,2024-08-27 02:59:00,0,2024-08-27T08:59:00Z,2024-08-27T09:00:02.344Z,2024-08-27T09:00:02.344Z,112.0
lWnWcQoN2W,62,62,62,37,39,26.65,0,0,21June2024,2024-08-27 03:04:00,0,2024-08-27T09:04:00Z,2024-08-27T09:05:02.378Z,2024-08-27T09:05:02.378Z,
kL9X82WgS4,61,61,61,38,42,26.64,0,0,21June2024,2024-08-27 03:09:00,0,2024-08-27T09:09:00Z,2024-08-27T09:10:01.513Z,2024-08-27T09:10:01.513Z,
TJ5GGyj6TI,60,60,60,37,41,26.64,0,0,21June2024,2024-08-27 03:14:00,0,2024-08-27T09:14:00Z,2024-08-27T09:15:02.285Z,2024-08-27T09:15:02.285Z,
cgwg3i4YiP,61,61,61,37,41,26.64,1,0,21June2024,2024-08-27 03:19:00,0,2024-08-27T09:19:00Z,2024-08-27T09:20:01.707Z,2024-08-27T09:20:01.707Z,112.0
GUOEJNH2TI,61,61,61,37,41,26.64,1,0,21June2024,2024-08-27 03:24:00,0,2024-08-27T09:24:00Z,2024-08-27T09:25:01.695Z,2024-08-27T09:25:01.695Z,135.0
luAlkhOVPE,61,61,61,37,41,26.64,1,0,21June2024,2024-08-27 03:29:00,0,2024-08-27T09:29:00Z,2024-08-27T09:30:02.450Z,2024-08-27T09:30:02.450Z,135.0
bm1nmugpnK,60,60,60,37,42,26.64,0,0,21June2024,2024-08-27 03:34:00,0,2024-08-27T09:34:00Z,2024-08-27T09:35:01.523Z,2024-08-27T09:35:01.523Z,
Ew77BXb0MC,60,60,60,37,42,26.64,0,0,21June2024,2024-08-27 03:39:00,0,2024-08-27T09:39:00Z,2024-08-27T09:40:02.063Z,2024-08-27T09:40:02.063Z,
uhd55WLu1j,59,59,59,36,42,26.64,0,0,21June2024,2024-08-27 03:44:00,0,2024-08-27T09:44:00Z,2024-08-27T09:45:01.878Z,2024-08-27T09:45:01.878Z,
Rc6V9gSwon,59,59,59,36,42,26.64,0,0,21June2024,2024-08-27 03:49:00,0,2024-08-27T09:49:00Z,2024-08-27T09:50:01.523Z,2024-08-27T09:50:01.523Z,
EqxtD8OBrK,59,59,59,36,42,26.64,0,0,21June2024,2024-08-27 03:54:00,0,2024-08-27T09:54:00Z,2024-08-27T09:55:01.827Z,2024-08-27T09:55:01.827Z,
Nmt53AqXvy,59,59,59,37,44,26.64,2,0,21June2024,2024-08-27 03:59:00,0,2024-08-27T09:59:00Z,2024-08-27T10:00:02.397Z,2024-08-27T10:00:02.397Z,135.0
v32A9UpGdj,59,59,59,36,43,26.64,0,0,21June2024,2024-08-27 04:04:00,0,2024-08-27T10:04:00Z,2024-08-27T10:05:01.552Z,2024-08-27T10:05:01.552Z,
S9bCIluXsp,59,59,59,36,42,26.64,0,0,21June2024,2024-08-27 04:09:00,0,2024-08-27T10:09:00Z,2024-08-27T10:10:01.427Z,2024-08-27T10:10:01.427Z,
PFtfyiKGFx,59,59,59,36,42,26.64,0,0,21June2024,2024-08-27 04:14:00,0,2024-08-27T10:14:00Z,2024-08-27T10:15:02.391Z,2024-08-27T10:15:02.391Z,
IBtsFFjGui,59,59,59,38,46,26.64,0,0,21June2024,2024-08-27 04:19:00,0,2024-08-27T10:19:00Z,2024-08-27T10:20:01.924Z,2024-08-27T10:20:01.924Z,
bM6N8zgPW5,58,58,58,37,46,26.64,0,0,21June2024,2024-08-27 04:24:00,0,2024-08-27T10:24:00Z,2024-08-27T10:25:01.789Z,2024-08-27T10:25:01.789Z,
P9p04XJIS9,58,58,58,38,47,26.64,0,0,21June2024,2024-08-27 04:29:00,0,2024-08-27T10:29:00Z,2024-08-27T10:30:02.255Z,2024-08-27T10:30:02.255Z,
RDZb9fBvuI,57,57,57,38,48,26.64,0,0,21June2024,2024-08-27 04:34:00,0,2024-08-27T10:34:00Z,2024-08-27T10:35:01.886Z,2024-08-27T10:35:01.886Z,
jnQRWw1DU2,56,56,56,38,50,26.64,0,0,21June2024,2024-08-27 04:39:00,0,2024-08-27T10:39:00Z,2024-08-27T10:40:01.444Z,2024-08-27T10:40:01.444Z,
MB9uIBu0CL,56,56,56,38,50,26.64,0,0,21June2024,2024-08-27 04:44:00,0,2024-08-27T10:44:00Z,2024-08-27T10:45:01.877Z,2024-08-27T10:45:01.877Z,
epG7raLGnv,55,55,55,38,52,26.64,0,0,21June2024,2024-08-27 04:49:00,0,2024-08-27T10:49:00Z,2024-08-27T10:50:01.829Z,2024-08-27T10:50:01.829Z,
57I4WnWaTl,56,56,56,40,55,26.64,0,0,21June2024,2024-08-27 04:54:00,0,2024-08-27T10:54:00Z,2024-08-27T10:55:02.120Z,2024-08-27T10:55:02.120Z,
6BMGxSFQh4,56,56,56,38,52,26.64,0,0,21June2024,2024-08-27 04:59:00,0,2024-08-27T10:59:00Z,2024-08-27T11:00:01.950Z,2024-08-27T11:00:01.950Z,
SBj66drKL3,56,56,56,39,53,26.64,0,0,21June2024,2024-08-27 05:04:00,0,2024-08-27T11:04:00Z,2024-08-27T11:05:02.157Z,2024-08-27T11:05:02.157Z,
K47yxB2YUU,56,56,56,38,52,26.64,0,0,21June2024,2024-08-27 05:09:00,0,2024-08-27T11:09:00Z,2024-08-27T11:10:01.561Z,2024-08-27T11:10:01.561Z,
S2xr9Cb7gW,55,55,55,39,54,26.64,0,0,21June2024,2024-08-27 05:14:00,0,2024-08-27T11:14:00Z,2024-08-27T11:15:02.040Z,2024-08-27T11:15:02.040Z,
RzlPvVw8hc,55,55,55,39,55,26.64,0,0,21June2024,2024-08-27 05:19:00,0,2024-08-27T11:19:00Z,2024-08-27T11:20:02.260Z,2024-08-27T11:20:02.260Z,
