objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,winddir,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt
poiWtnqasA,86,83,86,33,15,26.48,,0,0,21June2024,2024-08-03 19:59:00,5,2024-08-04T01:59:00Z,2024-08-04T02:00:02.455Z,2024-08-04T02:00:02.455Z
hWCbxkJRDA,86,83,86,33,15,26.48,315.0,1,0,21June2024,2024-08-03 20:04:00,0,2024-08-04T02:04:00Z,2024-08-04T02:05:01.679Z,2024-08-04T02:05:01.679Z
J7x8fflMfz,86,82,86,34,16,26.48,,0,0,21June2024,2024-08-03 20:09:00,0,2024-08-04T02:09:00Z,2024-08-04T02:10:02.075Z,2024-08-04T02:10:02.075Z
11DXCGKVkO,85,82,85,37,18,26.48,,0,0,21June2024,2024-08-03 20:14:00,0,2024-08-04T02:14:00Z,2024-08-04T02:15:02.219Z,2024-08-04T02:15:02.219Z
bTkvYoVNFf,84,81,84,36,18,26.48,,0,0,21June2024,2024-08-03 20:19:00,0,2024-08-04T02:19:00Z,2024-08-04T02:20:02.038Z,2024-08-04T02:20:02.038Z
tHfUnlsN3W,84,81,84,36,18,26.49,,0,0,21June2024,2024-08-03 20:24:00,0,2024-08-04T02:24:00Z,2024-08-04T02:25:02.347Z,2024-08-04T02:25:02.347Z
lyxRl7RDDG,83,81,83,37,19,26.49,,0,0,21June2024,2024-08-03 20:29:00,0,2024-08-04T02:29:00Z,2024-08-04T02:30:02.053Z,2024-08-04T02:30:02.053Z
ViQJ4OvO2E,83,80,83,36,19,26.49,,0,0,21June2024,2024-08-03 20:34:00,0,2024-08-04T02:34:00Z,2024-08-04T02:35:02.243Z,2024-08-04T02:35:02.243Z
jMJClVpZ76,83,80,83,36,19,26.49,,0,0,21June2024,2024-08-03 20:39:00,0,2024-08-04T02:39:00Z,2024-08-04T02:40:01.798Z,2024-08-04T02:40:01.798Z
7nWruJoJ6D,82,80,82,37,20,26.49,,0,0,21June2024,2024-08-03 20:44:00,0,2024-08-04T02:44:00Z,2024-08-04T02:45:02.171Z,2024-08-04T02:45:02.171Z
C9OWFrmjVY,82,80,82,39,22,26.49,,0,0,21June2024,2024-08-03 20:49:00,0,2024-08-04T02:49:00Z,2024-08-04T02:50:02.231Z,2024-08-04T02:50:02.231Z
7oqOHwoJhf,81,79,81,38,21,26.49,,0,0,21June2024,2024-08-03 20:54:00,0,2024-08-04T02:54:00Z,2024-08-04T02:55:02.356Z,2024-08-04T02:55:02.356Z
RkDtIkIjTK,81,79,81,37,20,26.49,,0,0,21June2024,2024-08-03 20:59:00,0,2024-08-04T02:59:00Z,2024-08-04T03:00:02.051Z,2024-08-04T03:00:02.051Z
WIbr7LGq91,82,80,82,35,19,26.49,,0,0,21June2024,2024-08-03 21:04:00,0,2024-08-04T03:04:00Z,2024-08-04T03:05:02.126Z,2024-08-04T03:05:02.126Z
EAdNJk0Hjw,81,79,81,35,19,26.49,,0,0,21June2024,2024-08-03 21:09:00,0,2024-08-04T03:09:00Z,2024-08-04T03:10:02.263Z,2024-08-04T03:10:02.263Z
g1GwygexQf,81,80,81,35,19,26.49,,0,0,21June2024,2024-08-03 21:14:00,0,2024-08-04T03:14:00Z,2024-08-04T03:15:01.792Z,2024-08-04T03:15:01.792Z
MxK21ixtqT,82,79,82,35,19,26.49,,0,0,21June2024,2024-08-03 21:19:00,0,2024-08-04T03:19:00Z,2024-08-04T03:20:01.835Z,2024-08-04T03:20:01.835Z
5CqJeHZaaf,81,79,81,38,22,26.49,,0,0,21June2024,2024-08-03 21:24:00,0,2024-08-04T03:24:00Z,2024-08-04T03:25:02.447Z,2024-08-04T03:25:02.447Z
raA84UqtBY,79,77,79,38,23,26.49,,0,0,21June2024,2024-08-03 21:29:00,0,2024-08-04T03:29:00Z,2024-08-04T03:30:02.029Z,2024-08-04T03:30:02.029Z
OL0iwXAwjK,79,78,79,38,23,26.49,,0,0,21June2024,2024-08-03 21:34:00,0,2024-08-04T03:34:00Z,2024-08-04T03:35:01.531Z,2024-08-04T03:35:01.531Z
v80b77iNHB,79,78,79,38,23,26.49,,0,0,21June2024,2024-08-03 21:39:00,0,2024-08-04T03:39:00Z,2024-08-04T03:40:02.167Z,2024-08-04T03:40:02.167Z
IdFWDoI0a2,79,78,79,39,24,26.49,,0,0,21June2024,2024-08-03 21:44:00,0,2024-08-04T03:44:00Z,2024-08-04T03:45:02.299Z,2024-08-04T03:45:02.299Z
jL2FBmw7nk,78,77,78,39,25,26.5,,0,0,21June2024,2024-08-03 21:49:00,0,2024-08-04T03:49:00Z,2024-08-04T03:50:02.418Z,2024-08-04T03:50:02.418Z
nh4U393wsv,77,76,77,39,26,26.5,,0,0,21June2024,2024-08-03 21:54:00,0,2024-08-04T03:54:00Z,2024-08-04T03:55:01.669Z,2024-08-04T03:55:01.669Z
4c0GOajrjA,77,75,77,38,25,26.5,,0,0,21June2024,2024-08-03 21:59:00,0,2024-08-04T03:59:00Z,2024-08-04T04:00:02.534Z,2024-08-04T04:00:02.534Z
GvsOlKaN8W,77,75,77,37,24,26.5,,0,0,21June2024,2024-08-03 22:04:00,0,2024-08-04T04:04:00Z,2024-08-04T04:05:02.332Z,2024-08-04T04:05:02.332Z
9PEPVr5bHd,77,75,77,39,26,26.5,,0,0,21June2024,2024-08-03 22:09:00,0,2024-08-04T04:09:00Z,2024-08-04T04:10:02.250Z,2024-08-04T04:10:02.250Z
Ewe7YhYbgm,76,75,76,41,28,26.5,,0,0,21June2024,2024-08-03 22:14:00,0,2024-08-04T04:14:00Z,2024-08-04T04:15:01.551Z,2024-08-04T04:15:01.551Z
297R0UvQyv,76,74,76,42,30,26.51,,0,0,21June2024,2024-08-03 22:19:00,0,2024-08-04T04:19:00Z,2024-08-04T04:20:01.597Z,2024-08-04T04:20:01.597Z
qOkxzr8Nx6,76,74,76,41,29,26.51,,0,0,21June2024,2024-08-03 22:24:00,0,2024-08-04T04:24:00Z,2024-08-04T04:25:01.829Z,2024-08-04T04:25:01.829Z
nI1KjdEqAS,76,74,76,42,30,26.51,,0,0,21June2024,2024-08-03 22:29:00,0,2024-08-04T04:29:00Z,2024-08-04T04:30:02.322Z,2024-08-04T04:30:02.322Z
WVY6EBl2Ni,76,74,76,40,28,26.5,,0,0,21June2024,2024-08-03 22:34:00,0,2024-08-04T04:34:00Z,2024-08-04T04:35:02.302Z,2024-08-04T04:35:02.302Z
bIK3OFZIhu,75,73,75,41,30,26.5,,0,0,21June2024,2024-08-03 22:39:00,0,2024-08-04T04:39:00Z,2024-08-04T04:40:01.859Z,2024-08-04T04:40:01.859Z
zE5yf0GlxC,74,72,74,40,30,26.51,,0,0,21June2024,2024-08-03 22:44:00,0,2024-08-04T04:44:00Z,2024-08-04T04:45:01.967Z,2024-08-04T04:45:01.967Z
6Hx4iXSgV1,75,73,75,40,29,26.5,,0,0,21June2024,2024-08-03 22:49:00,0,2024-08-04T04:49:00Z,2024-08-04T04:50:01.571Z,2024-08-04T04:50:01.571Z
la7uHxhN8Y,75,74,75,40,28,26.5,,0,0,21June2024,2024-08-03 22:54:00,0,2024-08-04T04:54:00Z,2024-08-04T04:55:02.341Z,2024-08-04T04:55:02.341Z
L2FBKoNIxF,75,73,75,40,28,26.5,,0,0,21June2024,2024-08-03 22:59:00,0,2024-08-04T04:59:00Z,2024-08-04T05:00:01.962Z,2024-08-04T05:00:01.962Z
objhfMMVsU,75,73,75,40,29,26.5,,0,0,21June2024,2024-08-03 23:04:00,0,2024-08-04T05:04:00Z,2024-08-04T05:05:02.005Z,2024-08-04T05:05:02.005Z
Oivdf5Zga7,74,73,74,39,28,26.5,,0,0,21June2024,2024-08-03 23:09:00,0,2024-08-04T05:09:00Z,2024-08-04T05:10:02.092Z,2024-08-04T05:10:02.092Z
V8HdYkyd72,74,73,74,39,28,26.5,,0,0,21June2024,2024-08-03 23:14:00,0,2024-08-04T05:14:00Z,2024-08-04T05:15:02.517Z,2024-08-04T05:15:02.517Z
D6G7xhiHOc,74,73,74,39,28,26.5,,0,0,21June2024,2024-08-03 23:19:00,0,2024-08-04T05:19:00Z,2024-08-04T05:20:01.442Z,2024-08-04T05:20:01.442Z
v2kNOsql3f,74,73,74,40,29,26.5,,0,0,21June2024,2024-08-03 23:24:00,0,2024-08-04T05:24:00Z,2024-08-04T05:25:02.204Z,2024-08-04T05:25:02.204Z
6HAIiGqCdm,74,73,74,41,30,26.5,,0,0,21June2024,2024-08-03 23:29:00,0,2024-08-04T05:29:00Z,2024-08-04T05:30:01.892Z,2024-08-04T05:30:01.892Z
G2pU4D6nkj,74,72,74,41,31,26.5,,0,0,21June2024,2024-08-03 23:34:00,0,2024-08-04T05:34:00Z,2024-08-04T05:35:02.269Z,2024-08-04T05:35:02.269Z
Wd2KSCxolc,74,72,74,40,30,26.5,,0,0,21June2024,2024-08-03 23:39:00,0,2024-08-04T05:39:00Z,2024-08-04T05:40:01.851Z,2024-08-04T05:40:01.851Z
THxfge1b9O,74,73,74,41,30,26.49,,0,0,21June2024,2024-08-03 23:44:00,0,2024-08-04T05:44:00Z,2024-08-04T05:45:01.979Z,2024-08-04T05:45:01.979Z
9iZGF0DvDl,74,72,74,42,32,26.5,,0,0,21June2024,2024-08-03 23:49:00,0,2024-08-04T05:49:00Z,2024-08-04T05:50:01.563Z,2024-08-04T05:50:01.563Z
3hqS4Cvb8Z,73,72,73,41,31,26.49,,0,0,21June2024,2024-08-03 23:54:00,0,2024-08-04T05:54:00Z,2024-08-04T05:55:01.719Z,2024-08-04T05:55:01.719Z
dS0E3HonjA,73,72,73,41,31,26.49,,0,0,21June2024,2024-08-03 23:59:00,0,2024-08-04T05:59:00Z,2024-08-04T06:00:02.354Z,2024-08-04T06:00:02.354Z
DCoWrADGTc,73,72,73,41,31,26.49,,0,0,21June2024,2024-08-04 00:04:00,0,2024-08-04T06:04:00Z,2024-08-04T06:05:01.982Z,2024-08-04T06:05:01.982Z
mOW55HWX6I,73,72,73,41,32,26.49,,0,0,21June2024,2024-08-04 00:09:00,0,2024-08-04T06:09:00Z,2024-08-04T06:10:01.806Z,2024-08-04T06:10:01.806Z
TAFbTaqhFJ,73,71,73,42,33,26.49,,0,0,21June2024,2024-08-04 00:14:00,0,2024-08-04T06:14:00Z,2024-08-04T06:15:01.491Z,2024-08-04T06:15:01.491Z
SL7VAUgjGt,73,71,73,42,33,26.49,,0,0,21June2024,2024-08-04 00:19:00,0,2024-08-04T06:19:00Z,2024-08-04T06:20:02.065Z,2024-08-04T06:20:02.065Z
RlsQs7IBp6,72,71,72,42,33,26.49,,0,0,21June2024,2024-08-04 00:24:00,0,2024-08-04T06:24:00Z,2024-08-04T06:25:01.680Z,2024-08-04T06:25:01.680Z
xdNEedukBd,72,71,72,41,33,26.49,,0,0,21June2024,2024-08-04 00:29:00,0,2024-08-04T06:29:00Z,2024-08-04T06:30:02.216Z,2024-08-04T06:30:02.216Z
Wq57LWzXMQ,72,70,72,41,33,26.49,,0,0,21June2024,2024-08-04 00:34:00,0,2024-08-04T06:34:00Z,2024-08-04T06:35:02.404Z,2024-08-04T06:35:02.404Z
ARqc7jjWzg,72,70,72,42,34,26.49,,0,0,21June2024,2024-08-04 00:39:00,0,2024-08-04T06:39:00Z,2024-08-04T06:40:01.889Z,2024-08-04T06:40:01.889Z
jsnrWhfHHS,71,70,71,42,35,26.49,,0,0,21June2024,2024-08-04 00:44:00,0,2024-08-04T06:44:00Z,2024-08-04T06:45:01.510Z,2024-08-04T06:45:01.510Z
LYagn0K83R,71,69,71,42,35,26.49,,0,0,21June2024,2024-08-04 00:49:00,0,2024-08-04T06:49:00Z,2024-08-04T06:50:01.697Z,2024-08-04T06:50:01.697Z
p46E8DcXey,69,69,69,42,38,26.49,,0,0,21June2024,2024-08-04 00:54:00,0,2024-08-04T06:54:00Z,2024-08-04T06:55:01.437Z,2024-08-04T06:55:01.437Z
iT8Sg7VXo0,68,68,68,42,40,26.49,,0,0,21June2024,2024-08-04 00:59:00,0,2024-08-04T06:59:00Z,2024-08-04T07:00:02.213Z,2024-08-04T07:00:02.213Z
u4V189lxnY,68,68,68,44,41,26.49,,0,0,21June2024,2024-08-04 01:04:00,0,2024-08-04T07:04:00Z,2024-08-04T07:05:01.765Z,2024-08-04T07:05:01.765Z
s8UPyCr504,68,68,68,44,42,26.49,,0,0,21June2024,2024-08-04 01:09:00,0,2024-08-04T07:09:00Z,2024-08-04T07:10:02.258Z,2024-08-04T07:10:02.258Z
YwFEywyZgB,68,68,68,45,44,26.49,,0,0,21June2024,2024-08-04 01:14:00,0,2024-08-04T07:14:00Z,2024-08-04T07:15:01.568Z,2024-08-04T07:15:01.568Z
q8XLWUa53j,68,68,68,46,45,26.49,,0,0,21June2024,2024-08-04 01:19:00,0,2024-08-04T07:19:00Z,2024-08-04T07:20:02.368Z,2024-08-04T07:20:02.368Z
Rz5lbUnNCl,68,68,68,47,47,26.49,,0,0,21June2024,2024-08-04 01:24:00,0,2024-08-04T07:24:00Z,2024-08-04T07:25:01.475Z,2024-08-04T07:25:01.475Z
l9jjCVwyrY,68,68,68,47,47,26.48,,0,0,21June2024,2024-08-04 01:29:00,0,2024-08-04T07:29:00Z,2024-08-04T07:30:02.299Z,2024-08-04T07:30:02.299Z
Y3ReCpjGqH,67,67,67,46,46,26.48,,0,0,21June2024,2024-08-04 01:34:00,0,2024-08-04T07:34:00Z,2024-08-04T07:35:02.114Z,2024-08-04T07:35:02.114Z
lvfW9qKkiL,67,67,67,46,46,26.49,,0,0,21June2024,2024-08-04 01:39:00,0,2024-08-04T07:39:00Z,2024-08-04T07:40:01.593Z,2024-08-04T07:40:01.593Z
iHdEAY34PU,67,67,67,46,47,26.48,,0,0,21June2024,2024-08-04 01:44:00,0,2024-08-04T07:44:00Z,2024-08-04T07:45:02.031Z,2024-08-04T07:45:02.031Z
KBIxJ3AEZ2,66,66,66,45,46,26.48,,0,0,21June2024,2024-08-04 01:49:00,0,2024-08-04T07:49:00Z,2024-08-04T07:50:01.777Z,2024-08-04T07:50:01.777Z
G0JIwayk77,66,66,66,43,44,26.48,,0,0,21June2024,2024-08-04 01:54:00,0,2024-08-04T07:54:00Z,2024-08-04T07:55:02.438Z,2024-08-04T07:55:02.438Z
OfoUII00jO,65,65,65,42,43,26.49,,0,0,21June2024,2024-08-04 01:59:00,0,2024-08-04T07:59:00Z,2024-08-04T08:00:02.043Z,2024-08-04T08:00:02.043Z
BEI5FIkjPM,65,65,65,43,44,26.48,,0,0,21June2024,2024-08-04 02:04:00,0,2024-08-04T08:04:00Z,2024-08-04T08:05:02.131Z,2024-08-04T08:05:02.131Z
aEroQO7YQQ,65,65,65,43,44,26.48,,0,0,21June2024,2024-08-04 02:09:00,0,2024-08-04T08:09:00Z,2024-08-04T08:10:01.751Z,2024-08-04T08:10:01.751Z
Opi5cIsmnu,65,65,65,43,45,26.48,,0,0,21June2024,2024-08-04 02:14:00,0,2024-08-04T08:14:00Z,2024-08-04T08:15:02.088Z,2024-08-04T08:15:02.088Z
Vy1jOTc59N,65,65,65,44,47,26.49,,0,0,21June2024,2024-08-04 02:19:00,0,2024-08-04T08:19:00Z,2024-08-04T08:20:01.568Z,2024-08-04T08:20:01.568Z
fxqDMJ2BB4,65,65,65,44,46,26.48,,0,0,21June2024,2024-08-04 02:24:00,0,2024-08-04T08:24:00Z,2024-08-04T08:25:01.948Z,2024-08-04T08:25:01.948Z
8XZ3fnld4F,65,65,65,44,47,26.48,,0,0,21June2024,2024-08-04 02:29:00,0,2024-08-04T08:29:00Z,2024-08-04T08:30:01.415Z,2024-08-04T08:30:01.415Z
ahON52DBFv,65,65,65,45,49,26.48,,0,0,21June2024,2024-08-04 02:34:00,0,2024-08-04T08:34:00Z,2024-08-04T08:35:02.124Z,2024-08-04T08:35:02.124Z
BkBk3J3oHE,65,65,65,45,50,26.48,,0,0,21June2024,2024-08-04 02:39:00,0,2024-08-04T08:39:00Z,2024-08-04T08:40:01.568Z,2024-08-04T08:40:01.568Z
YnRH21VQZd,64,64,64,46,51,26.48,135.0,1,0,21June2024,2024-08-04 02:44:00,0,2024-08-04T08:44:00Z,2024-08-04T08:45:02.359Z,2024-08-04T08:45:02.359Z
Gw3Dv2Lp2D,64,64,64,44,48,26.48,135.0,1,0,21June2024,2024-08-04 02:49:00,0,2024-08-04T08:49:00Z,2024-08-04T08:50:01.895Z,2024-08-04T08:50:01.895Z
GtPMBypP7H,64,64,64,43,46,26.48,,0,0,21June2024,2024-08-04 02:54:00,0,2024-08-04T08:54:00Z,2024-08-04T08:55:01.390Z,2024-08-04T08:55:01.390Z
ZjUuXEFbM8,64,64,64,43,45,26.48,,0,0,21June2024,2024-08-04 02:59:00,0,2024-08-04T08:59:00Z,2024-08-04T09:00:02.294Z,2024-08-04T09:00:02.294Z
KxAZQuWW70,64,64,64,42,44,26.47,,0,0,21June2024,2024-08-04 03:04:00,0,2024-08-04T09:04:00Z,2024-08-04T09:05:02.152Z,2024-08-04T09:05:02.152Z
q6xOBngC8G,64,64,64,42,45,26.47,,0,0,21June2024,2024-08-04 03:09:00,0,2024-08-04T09:09:00Z,2024-08-04T09:10:01.735Z,2024-08-04T09:10:01.735Z
w5ARdnehAS,64,64,64,42,44,26.47,158.0,1,0,21June2024,2024-08-04 03:14:00,0,2024-08-04T09:14:00Z,2024-08-04T09:15:01.833Z,2024-08-04T09:15:01.833Z
yPjLwKEGv4,64,64,64,42,44,26.47,,0,0,21June2024,2024-08-04 03:19:00,0,2024-08-04T09:19:00Z,2024-08-04T09:20:02.329Z,2024-08-04T09:20:02.329Z
9KxyQ8CeJ8,64,64,64,42,45,26.47,,0,0,21June2024,2024-08-04 03:24:00,0,2024-08-04T09:24:00Z,2024-08-04T09:25:01.738Z,2024-08-04T09:25:01.738Z
WDJEsSmEZI,64,64,64,42,45,26.47,,0,0,21June2024,2024-08-04 03:29:00,0,2024-08-04T09:29:00Z,2024-08-04T09:30:02.259Z,2024-08-04T09:30:02.259Z
BoZiJVePYr,64,64,64,41,44,26.47,,0,0,21June2024,2024-08-04 03:34:00,0,2024-08-04T09:34:00Z,2024-08-04T09:35:01.405Z,2024-08-04T09:35:01.405Z
P4APvmFZXI,64,64,64,41,44,26.47,,0,0,21June2024,2024-08-04 03:39:00,0,2024-08-04T09:39:00Z,2024-08-04T09:40:01.979Z,2024-08-04T09:40:01.979Z
OnnlEKseeI,63,63,63,42,45,26.47,,0,0,21June2024,2024-08-04 03:44:00,0,2024-08-04T09:44:00Z,2024-08-04T09:45:01.602Z,2024-08-04T09:45:01.602Z
bXRnembC4q,63,63,63,42,46,26.47,,0,0,21June2024,2024-08-04 03:49:00,0,2024-08-04T09:49:00Z,2024-08-04T09:50:01.670Z,2024-08-04T09:50:01.670Z
GlMYQDMCbz,62,62,62,41,46,26.47,,0,0,21June2024,2024-08-04 03:54:00,0,2024-08-04T09:54:00Z,2024-08-04T09:55:02.398Z,2024-08-04T09:55:02.398Z
FvZ6CETEaN,62,62,62,41,46,26.47,,0,0,21June2024,2024-08-04 03:59:00,0,2024-08-04T09:59:00Z,2024-08-04T10:00:02.027Z,2024-08-04T10:00:02.027Z
gzMlTrJvBU,62,62,62,41,47,26.47,,0,0,21June2024,2024-08-04 04:04:00,0,2024-08-04T10:04:00Z,2024-08-04T10:05:01.607Z,2024-08-04T10:05:01.607Z
qHbbfqzzBX,62,62,62,41,47,26.47,,0,0,21June2024,2024-08-04 04:09:00,0,2024-08-04T10:09:00Z,2024-08-04T10:10:02.262Z,2024-08-04T10:10:02.262Z
PunEwBDFV2,62,62,62,42,48,26.47,,0,0,21June2024,2024-08-04 04:14:00,0,2024-08-04T10:14:00Z,2024-08-04T10:15:01.847Z,2024-08-04T10:15:01.847Z
3u9wKSBTgK,62,62,62,43,50,26.46,,0,0,21June2024,2024-08-04 04:19:00,0,2024-08-04T10:19:00Z,2024-08-04T10:20:01.427Z,2024-08-04T10:20:01.427Z
2EbIE1C8rc,62,62,62,43,51,26.46,,0,0,21June2024,2024-08-04 04:24:00,0,2024-08-04T10:24:00Z,2024-08-04T10:25:01.533Z,2024-08-04T10:25:01.533Z
ImuUzKCIIk,61,61,61,44,53,26.46,,0,0,21June2024,2024-08-04 04:29:00,0,2024-08-04T10:29:00Z,2024-08-04T10:30:02.035Z,2024-08-04T10:30:02.035Z
i6mBaEFCow,61,61,61,45,55,26.46,202.0,1,0,21June2024,2024-08-04 04:34:00,0,2024-08-04T10:34:00Z,2024-08-04T10:35:01.624Z,2024-08-04T10:35:01.624Z
SOS3FMj3sN,61,61,61,45,55,26.46,270.0,1,0,21June2024,2024-08-04 04:39:00,0,2024-08-04T10:39:00Z,2024-08-04T10:40:02.294Z,2024-08-04T10:40:02.294Z
VRoCZ6wliU,61,61,61,45,55,26.46,,0,0,21June2024,2024-08-04 04:44:00,0,2024-08-04T10:44:00Z,2024-08-04T10:45:02.119Z,2024-08-04T10:45:02.119Z
imCA8oxWJB,61,61,61,45,55,26.46,,0,0,21June2024,2024-08-04 04:49:00,0,2024-08-04T10:49:00Z,2024-08-04T10:50:01.558Z,2024-08-04T10:50:01.558Z
8RQAGvnwRJ,61,61,61,45,55,26.46,,0,0,21June2024,2024-08-04 04:54:00,0,2024-08-04T10:54:00Z,2024-08-04T10:55:02.093Z,2024-08-04T10:55:02.093Z
GfVs57fG1Y,61,61,61,44,54,26.46,,0,0,21June2024,2024-08-04 04:59:00,0,2024-08-04T10:59:00Z,2024-08-04T11:00:02.040Z,2024-08-04T11:00:02.040Z
8tsZXLgoi2,61,61,61,44,52,26.46,,0,0,21June2024,2024-08-04 05:04:00,0,2024-08-04T11:04:00Z,2024-08-04T11:05:01.965Z,2024-08-04T11:05:01.965Z
zDuth7HkVc,61,61,61,43,52,26.47,,0,0,21June2024,2024-08-04 05:09:00,0,2024-08-04T11:09:00Z,2024-08-04T11:10:02.138Z,2024-08-04T11:10:02.138Z
ImhTHkeAAd,61,61,61,42,50,26.47,,0,0,21June2024,2024-08-04 05:14:00,0,2024-08-04T11:14:00Z,2024-08-04T11:15:02.126Z,2024-08-04T11:15:02.126Z
By6DRS25NZ,61,61,61,42,50,26.47,270.0,1,0,21June2024,2024-08-04 05:19:00,0,2024-08-04T11:19:00Z,2024-08-04T11:20:02.419Z,2024-08-04T11:20:02.419Z
BkfyjNHTwD,61,61,61,42,50,26.47,270.0,1,0,21June2024,2024-08-04 05:24:00,0,2024-08-04T11:24:00Z,2024-08-04T11:25:02.076Z,2024-08-04T11:25:02.076Z
0dIxuAdxMT,61,61,61,42,49,26.46,,0,0,21June2024,2024-08-04 05:29:00,0,2024-08-04T11:29:00Z,2024-08-04T11:30:01.753Z,2024-08-04T11:30:01.753Z
