objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,winddir,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt
HCWG1J7eMY,92,88,92,42,18,26.44,22.0,1,0.0,21June2024,2024-08-06 17:59:00,72,2024-08-06T23:59:00Z,2024-08-07T00:00:01.864Z,2024-08-07T00:00:01.864Z
IBFtJ21i0W,91,87,91,42,18,26.43,0.0,2,0.0,21June2024,2024-08-06 18:04:00,67,2024-08-07T00:04:00Z,2024-08-07T00:05:01.497Z,2024-08-07T00:05:01.497Z
PdMra3MubH,91,87,91,43,19,26.43,,0,0.0,21June2024,2024-08-06 18:09:00,76,2024-08-07T00:09:00Z,2024-08-07T00:10:01.398Z,2024-08-07T00:10:01.398Z
memexkfzFZ,90,87,90,44,20,26.43,45.0,1,0.0,21June2024,2024-08-06 18:14:00,72,2024-08-07T00:14:00Z,2024-08-07T00:15:02.319Z,2024-08-07T00:15:02.319Z
Ns9i5gqczY,90,87,90,44,20,26.43,45.0,1,0.0,21June2024,2024-08-06 18:19:00,74,2024-08-07T00:19:00Z,2024-08-07T00:20:01.479Z,2024-08-07T00:20:01.479Z
bfG4lpzHfN,90,86,90,44,20,26.43,338.0,2,0.0,21June2024,2024-08-06 18:24:00,76,2024-08-07T00:24:00Z,2024-08-07T00:25:02.315Z,2024-08-07T00:25:02.315Z
HJ7xl8S0Sp,90,86,90,44,20,26.43,292.0,2,0.0,21June2024,2024-08-06 18:29:00,109,2024-08-07T00:29:00Z,2024-08-07T00:30:01.762Z,2024-08-07T00:30:01.762Z
Ha5ZEAQDrw,91,87,91,44,20,26.43,292.0,1,0.0,21June2024,2024-08-06 18:34:00,120,2024-08-07T00:34:00Z,2024-08-07T00:35:02.087Z,2024-08-07T00:35:02.087Z
X2qtC5bJex,92,88,92,43,19,26.42,292.0,1,0.0,21June2024,2024-08-06 18:39:00,100,2024-08-07T00:39:00Z,2024-08-07T00:40:01.567Z,2024-08-07T00:40:01.567Z
XbKoRuiefR,92,88,92,44,19,26.42,315.0,2,0.0,21June2024,2024-08-06 18:44:00,84,2024-08-07T00:44:00Z,2024-08-07T00:45:01.652Z,2024-08-07T00:45:01.652Z
9EtWMkZzQE,92,88,92,42,18,26.42,0.0,3,0.0,21June2024,2024-08-06 18:49:00,88,2024-08-07T00:49:00Z,2024-08-07T00:50:01.816Z,2024-08-07T00:50:01.816Z
cEtPvjbAD8,91,87,91,42,18,26.42,45.0,3,0.0,21June2024,2024-08-06 18:54:00,54,2024-08-07T00:54:00Z,2024-08-07T00:55:02.380Z,2024-08-07T00:55:02.380Z
gz2OWGdonB,90,87,90,44,20,26.42,315.0,3,0.0,21June2024,2024-08-06 18:59:00,107,2024-08-07T00:59:00Z,2024-08-07T01:00:02.081Z,2024-08-07T01:00:02.081Z
1I1jdW500o,90,86,90,43,20,26.42,315.0,3,0.0,21June2024,2024-08-06 19:04:00,118,2024-08-07T01:04:00Z,2024-08-07T01:05:01.902Z,2024-08-07T01:05:01.902Z
Pkh6Tfj9y2,90,86,90,45,21,26.42,315.0,3,0.0,21June2024,2024-08-06 19:09:00,90,2024-08-07T01:09:00Z,2024-08-07T01:10:01.965Z,2024-08-07T01:10:01.965Z
c0jCJQkYy9,89,86,89,43,20,26.42,315.0,4,0.0,21June2024,2024-08-06 19:14:00,44,2024-08-07T01:14:00Z,2024-08-07T01:15:01.689Z,2024-08-07T01:15:01.689Z
IM0pNDD9AW,89,85,89,44,21,26.43,0.0,2,0.0,21June2024,2024-08-06 19:19:00,25,2024-08-07T01:19:00Z,2024-08-07T01:20:01.385Z,2024-08-07T01:20:01.385Z
