objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt,winddir
fOPbEz6P0Y,68,68,68,57,68,26.39,0,0.0,21June2024,2024-08-13 17:59:00,113,2024-08-13T23:59:00Z,2024-08-14T00:00:01.872Z,2024-08-14T00:00:01.872Z,
hWlJokH4FU,68,68,68,57,68,26.39,0,0.0,21June2024,2024-08-13 18:04:00,127,2024-08-14T00:04:00Z,2024-08-14T00:05:01.919Z,2024-08-14T00:05:01.919Z,
pTAA5hfyn9,68,68,68,58,70,26.39,0,0.0,21June2024,2024-08-13 18:09:00,128,2024-08-14T00:09:00Z,2024-08-14T00:10:01.686Z,2024-08-14T00:10:01.686Z,
ZjLa90ZmON,69,69,69,57,67,26.39,0,0.0,21June2024,2024-08-13 18:14:00,155,2024-08-14T00:14:00Z,2024-08-14T00:15:01.838Z,2024-08-14T00:15:01.838Z,
cDTNgFCfpo,69,69,69,57,66,26.39,0,0.0,21June2024,2024-08-13 18:19:00,130,2024-08-14T00:19:00Z,2024-08-14T00:20:01.755Z,2024-08-14T00:20:01.755Z,
iujHskELAD,70,70,70,58,65,26.39,0,0.0,21June2024,2024-08-13 18:24:00,95,2024-08-14T00:24:00Z,2024-08-14T00:25:01.712Z,2024-08-14T00:25:01.712Z,
6lH4oqhaax,69,69,69,58,66,26.38,0,0.0,21June2024,2024-08-13 18:29:00,69,2024-08-14T00:29:00Z,2024-08-14T00:30:02.294Z,2024-08-14T00:30:02.294Z,
jYbQEjCaTN,69,69,69,58,67,26.38,0,0.0,21June2024,2024-08-13 18:34:00,58,2024-08-14T00:34:00Z,2024-08-14T00:35:01.595Z,2024-08-14T00:35:01.595Z,
d96jU2k94c,69,69,69,57,67,26.38,0,0.0,21June2024,2024-08-13 18:39:00,47,2024-08-14T00:39:00Z,2024-08-14T00:40:02.147Z,2024-08-14T00:40:02.147Z,
ZK9cyeZzmg,68,68,68,57,67,26.38,0,0.0,21June2024,2024-08-13 18:44:00,42,2024-08-14T00:44:00Z,2024-08-14T00:45:01.973Z,2024-08-14T00:45:01.973Z,
8wHAUFqJcw,68,68,68,57,67,26.38,0,0.0,21June2024,2024-08-13 18:49:00,38,2024-08-14T00:49:00Z,2024-08-14T00:50:01.937Z,2024-08-14T00:50:01.937Z,
MLXTX5Tl9t,69,69,69,57,67,26.38,0,0.0,21June2024,2024-08-13 18:54:00,37,2024-08-14T00:54:00Z,2024-08-14T00:55:01.775Z,2024-08-14T00:55:01.775Z,
wT7mPnAeAJ,69,69,69,57,67,26.37,0,0.0,21June2024,2024-08-13 18:59:00,30,2024-08-14T00:59:00Z,2024-08-14T01:00:02.423Z,2024-08-14T01:00:02.423Z,
JgI1gfiZy0,69,69,69,57,66,26.37,0,0.0,21June2024,2024-08-13 19:04:00,32,2024-08-14T01:04:00Z,2024-08-14T01:05:01.875Z,2024-08-14T01:05:01.875Z,
3JkXPC2WYk,69,69,69,57,65,26.37,0,0.0,21June2024,2024-08-13 19:09:00,39,2024-08-14T01:09:00Z,2024-08-14T01:10:02.477Z,2024-08-14T01:10:02.477Z,
ZJEAGNd5f2,69,69,69,57,66,26.37,0,0.0,21June2024,2024-08-13 19:14:00,33,2024-08-14T01:14:00Z,2024-08-14T01:15:01.601Z,2024-08-14T01:15:01.601Z,
ab8XTMqcXc,69,69,69,56,63,26.38,0,0.0,21June2024,2024-08-13 19:19:00,26,2024-08-14T01:19:00Z,2024-08-14T01:20:01.425Z,2024-08-14T01:20:01.425Z,
YXzszDE5vo,69,69,69,56,63,26.38,0,0.0,21June2024,2024-08-13 19:24:00,28,2024-08-14T01:24:00Z,2024-08-14T01:25:02.368Z,2024-08-14T01:25:02.368Z,
KFms9n8gsO,69,69,69,56,64,26.38,1,0.0,21June2024,2024-08-13 19:29:00,62,2024-08-14T01:29:00Z,2024-08-14T01:30:02.095Z,2024-08-14T01:30:02.095Z,270.0
UrjkHSYzGv,69,69,69,57,64,26.39,0,0.0,21June2024,2024-08-13 19:34:00,63,2024-08-14T01:34:00Z,2024-08-14T01:35:01.592Z,2024-08-14T01:35:01.592Z,
