objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt,winddir
VAAKnNsOZP,74,73,74,52,46,26.42,1,0,21June2024,2024-08-23 20:19:00,0,2024-08-24T02:19:00Z,2024-08-24T02:20:01.476Z,2024-08-24T02:20:01.476Z,180.0
CYPLFmdjbt,74,73,74,51,46,26.42,1,0,21June2024,2024-08-23 20:24:00,0,2024-08-24T02:24:00Z,2024-08-24T02:25:01.864Z,2024-08-24T02:25:01.864Z,180.0
t1jdAfEw4k,74,73,74,52,46,26.42,0,0,21June2024,2024-08-23 20:29:00,0,2024-08-24T02:29:00Z,2024-08-24T02:30:02.650Z,2024-08-24T02:30:02.650Z,
2HOzrOEnmF,73,72,73,52,47,26.43,1,0,21June2024,2024-08-23 20:34:00,0,2024-08-24T02:34:00Z,2024-08-24T02:35:01.890Z,2024-08-24T02:35:01.890Z,180.0
bv8lytq0N9,73,72,73,51,46,26.43,1,0,21June2024,2024-08-23 20:39:00,0,2024-08-24T02:39:00Z,2024-08-24T02:40:02.344Z,2024-08-24T02:40:02.344Z,180.0
wiryf8lq7W,73,73,73,52,47,26.43,0,0,21June2024,2024-08-23 20:44:00,0,2024-08-24T02:44:00Z,2024-08-24T02:45:01.611Z,2024-08-24T02:45:01.611Z,
iCOhUi6uRO,74,73,74,52,47,26.43,1,0,21June2024,2024-08-23 20:49:00,0,2024-08-24T02:49:00Z,2024-08-24T02:50:02.171Z,2024-08-24T02:50:02.171Z,68.0
2aFt9UE4rE,73,72,73,53,51,26.44,1,0,21June2024,2024-08-23 20:54:00,0,2024-08-24T02:54:00Z,2024-08-24T02:55:02.117Z,2024-08-24T02:55:02.117Z,158.0
NJe5IoxUx9,73,72,73,53,51,26.44,1,0,21June2024,2024-08-23 20:59:00,0,2024-08-24T02:59:00Z,2024-08-24T03:00:01.995Z,2024-08-24T03:00:01.995Z,68.0
PDm2kWjFQF,72,72,72,54,53,26.44,1,0,21June2024,2024-08-23 21:04:00,0,2024-08-24T03:04:00Z,2024-08-24T03:05:01.853Z,2024-08-24T03:05:01.853Z,90.0
S1Zy9SA1A5,71,71,71,54,54,26.45,1,0,21June2024,2024-08-23 21:09:00,0,2024-08-24T03:09:00Z,2024-08-24T03:10:11.720Z,2024-08-24T03:10:11.720Z,22.0
fR1EBxhNIB,71,70,71,54,54,26.45,1,0,21June2024,2024-08-23 21:14:00,0,2024-08-24T03:14:00Z,2024-08-24T03:15:02.159Z,2024-08-24T03:15:02.159Z,45.0
n5JwdW21la,71,70,71,54,55,26.45,0,0,21June2024,2024-08-23 21:19:00,0,2024-08-24T03:19:00Z,2024-08-24T03:20:02.005Z,2024-08-24T03:20:02.005Z,
GTsnLaAbKw,70,69,70,54,56,26.46,0,0,21June2024,2024-08-23 21:24:00,0,2024-08-24T03:24:00Z,2024-08-24T03:25:02.187Z,2024-08-24T03:25:02.187Z,
OvMsrsdsEY,70,70,70,53,56,26.46,1,0,21June2024,2024-08-23 21:29:00,0,2024-08-24T03:29:00Z,2024-08-24T03:30:01.829Z,2024-08-24T03:30:01.829Z,90.0
vc3vLLA7bd,70,70,70,54,57,26.46,0,0,21June2024,2024-08-23 21:34:00,0,2024-08-24T03:34:00Z,2024-08-24T03:35:02.199Z,2024-08-24T03:35:02.199Z,
ghsIeBe17v,70,70,70,54,57,26.46,0,0,21June2024,2024-08-23 21:39:00,0,2024-08-24T03:39:00Z,2024-08-24T03:40:01.780Z,2024-08-24T03:40:01.780Z,
Dph21FSFAW,70,70,70,54,57,26.46,1,0,21June2024,2024-08-23 21:44:00,0,2024-08-24T03:44:00Z,2024-08-24T03:45:01.658Z,2024-08-24T03:45:01.658Z,68.0
niGVMOhYhj,69,69,69,53,57,26.47,1,0,21June2024,2024-08-23 21:49:00,0,2024-08-24T03:49:00Z,2024-08-24T03:50:02.034Z,2024-08-24T03:50:02.034Z,68.0
tibemJMrUm,69,69,69,54,58,26.47,1,0,21June2024,2024-08-23 21:54:00,0,2024-08-24T03:54:00Z,2024-08-24T03:55:01.441Z,2024-08-24T03:55:01.441Z,68.0
GCNDMcbgS5,69,69,69,54,60,26.48,0,0,21June2024,2024-08-23 21:59:00,0,2024-08-24T03:59:00Z,2024-08-24T04:00:02.111Z,2024-08-24T04:00:02.111Z,
TEjQ0Ekkur,68,68,68,54,60,26.48,0,0,21June2024,2024-08-23 22:04:00,0,2024-08-24T04:04:00Z,2024-08-24T04:05:01.948Z,2024-08-24T04:05:01.948Z,
ucxjLrmBY5,68,68,68,54,61,26.49,1,0,21June2024,2024-08-23 22:09:00,0,2024-08-24T04:09:00Z,2024-08-24T04:10:01.943Z,2024-08-24T04:10:01.943Z,158.0
EaEHU9A0pT,68,68,68,54,61,26.49,1,0,21June2024,2024-08-23 22:14:00,0,2024-08-24T04:14:00Z,2024-08-24T04:15:01.612Z,2024-08-24T04:15:01.612Z,158.0
m7ldWwD9AJ,68,68,68,54,60,26.49,1,0,21June2024,2024-08-23 22:19:00,0,2024-08-24T04:19:00Z,2024-08-24T04:20:01.855Z,2024-08-24T04:20:01.855Z,158.0
0CUghWNzDx,69,69,69,54,60,26.49,3,0,21June2024,2024-08-23 22:24:00,0,2024-08-24T04:24:00Z,2024-08-24T04:25:02.014Z,2024-08-24T04:25:02.014Z,0.0
tuxsfQHBh9,69,69,69,54,60,26.49,2,0,21June2024,2024-08-23 22:29:00,0,2024-08-24T04:29:00Z,2024-08-24T04:30:01.567Z,2024-08-24T04:30:01.567Z,22.0
l9CJ2u7q4R,69,69,69,54,60,26.49,3,0,21June2024,2024-08-23 22:34:00,0,2024-08-24T04:34:00Z,2024-08-24T04:35:02.343Z,2024-08-24T04:35:02.343Z,292.0
osGpldPay7,69,69,69,54,59,26.51,3,0,21June2024,2024-08-23 22:39:00,0,2024-08-24T04:39:00Z,2024-08-24T04:40:01.852Z,2024-08-24T04:40:01.852Z,270.0
829CLqdgYw,69,69,69,54,59,26.51,4,0,21June2024,2024-08-23 22:44:00,0,2024-08-24T04:44:00Z,2024-08-24T04:45:02.249Z,2024-08-24T04:45:02.249Z,292.0
fjIcOEqM7k,69,69,69,54,59,26.51,3,0,21June2024,2024-08-23 22:49:00,0,2024-08-24T04:49:00Z,2024-08-24T04:50:02.049Z,2024-08-24T04:50:02.049Z,292.0
NI1HqeVygN,69,69,69,54,58,26.51,1,0,21June2024,2024-08-23 22:54:00,0,2024-08-24T04:54:00Z,2024-08-24T04:55:02.299Z,2024-08-24T04:55:02.299Z,292.0
3BetLd32FR,70,70,70,54,58,26.51,0,0,21June2024,2024-08-23 22:59:00,0,2024-08-24T04:59:00Z,2024-08-24T05:00:02.091Z,2024-08-24T05:00:02.091Z,
X1TGcGnBLG,70,70,70,54,58,26.51,2,0,21June2024,2024-08-23 23:04:00,0,2024-08-24T05:04:00Z,2024-08-24T05:05:01.424Z,2024-08-24T05:05:01.424Z,292.0
9VEsulNvri,70,70,70,54,57,26.5,0,0,21June2024,2024-08-23 23:09:00,0,2024-08-24T05:09:00Z,2024-08-24T05:10:01.706Z,2024-08-24T05:10:01.706Z,
ylxbbiU6zb,70,69,70,53,54,26.5,1,0,21June2024,2024-08-23 23:14:00,0,2024-08-24T05:14:00Z,2024-08-24T05:15:02.195Z,2024-08-24T05:15:02.195Z,292.0
sP5fHZNyZ7,71,70,71,51,49,26.49,3,0,21June2024,2024-08-23 23:19:00,0,2024-08-24T05:19:00Z,2024-08-24T05:20:01.951Z,2024-08-24T05:20:01.951Z,292.0
GZdLcgfZlI,71,70,71,50,47,26.49,2,0,21June2024,2024-08-23 23:24:00,0,2024-08-24T05:24:00Z,2024-08-24T05:25:01.762Z,2024-08-24T05:25:01.762Z,315.0
2BHOKz8K0N,71,70,71,50,49,26.48,3,0,21June2024,2024-08-23 23:29:00,0,2024-08-24T05:29:00Z,2024-08-24T05:30:02.340Z,2024-08-24T05:30:02.340Z,338.0
dQvlYTirdD,70,70,70,51,51,26.48,1,0,21June2024,2024-08-23 23:34:00,0,2024-08-24T05:34:00Z,2024-08-24T05:35:01.590Z,2024-08-24T05:35:01.590Z,338.0
u75rHGwW2S,70,70,70,51,52,26.48,3,0,21June2024,2024-08-23 23:39:00,0,2024-08-24T05:39:00Z,2024-08-24T05:40:02.133Z,2024-08-24T05:40:02.133Z,315.0
fv7cdNchIn,69,69,69,51,53,26.47,0,0,21June2024,2024-08-23 23:44:00,0,2024-08-24T05:44:00Z,2024-08-24T05:45:02.106Z,2024-08-24T05:45:02.106Z,
42nzNG57qp,69,69,69,51,54,26.47,0,0,21June2024,2024-08-23 23:49:00,0,2024-08-24T05:49:00Z,2024-08-24T05:50:01.904Z,2024-08-24T05:50:01.904Z,
kOcu5jIyEE,69,69,69,51,54,26.47,0,0,21June2024,2024-08-23 23:54:00,0,2024-08-24T05:54:00Z,2024-08-24T05:55:01.617Z,2024-08-24T05:55:01.617Z,
mzBdGPvI2B,68,68,68,52,55,26.47,0,0,21June2024,2024-08-23 23:59:00,0,2024-08-24T05:59:00Z,2024-08-24T06:00:02.455Z,2024-08-24T06:00:02.455Z,
3fNl49FJVf,68,68,68,52,55,26.47,1,0,21June2024,2024-08-24 00:04:00,0,2024-08-24T06:04:00Z,2024-08-24T06:05:02.051Z,2024-08-24T06:05:02.051Z,338.0
8UBzx6wPFj,68,68,68,51,55,26.46,2,0,21June2024,2024-08-24 00:09:00,0,2024-08-24T06:09:00Z,2024-08-24T06:10:02.056Z,2024-08-24T06:10:02.056Z,338.0
xQb00UfMid,68,68,68,51,55,26.46,1,0,21June2024,2024-08-24 00:14:00,0,2024-08-24T06:14:00Z,2024-08-24T06:15:02.111Z,2024-08-24T06:15:02.111Z,338.0
ykT7WLN72U,68,68,68,51,54,26.46,0,0,21June2024,2024-08-24 00:19:00,0,2024-08-24T06:19:00Z,2024-08-24T06:20:01.411Z,2024-08-24T06:20:01.411Z,
hGCEvFAQIT,68,68,68,50,53,26.46,1,0,21June2024,2024-08-24 00:24:00,0,2024-08-24T06:24:00Z,2024-08-24T06:25:01.593Z,2024-08-24T06:25:01.593Z,338.0
G0h4NdtW7f,68,68,68,52,56,26.46,1,0,21June2024,2024-08-24 00:29:00,0,2024-08-24T06:29:00Z,2024-08-24T06:30:02.246Z,2024-08-24T06:30:02.246Z,338.0
sQXP0eVgrw,67,67,67,52,59,26.46,0,0,21June2024,2024-08-24 00:34:00,0,2024-08-24T06:34:00Z,2024-08-24T06:35:01.787Z,2024-08-24T06:35:01.787Z,
vzB7LA6leB,67,67,67,51,56,26.46,2,0,21June2024,2024-08-24 00:39:00,0,2024-08-24T06:39:00Z,2024-08-24T06:40:02.290Z,2024-08-24T06:40:02.290Z,338.0
LPh5kHd3Cq,68,68,68,50,54,26.45,0,0,21June2024,2024-08-24 00:44:00,0,2024-08-24T06:44:00Z,2024-08-24T06:45:01.930Z,2024-08-24T06:45:01.930Z,
aMYTrObPUw,68,68,68,50,53,26.45,1,0,21June2024,2024-08-24 00:49:00,0,2024-08-24T06:49:00Z,2024-08-24T06:50:01.472Z,2024-08-24T06:50:01.472Z,338.0
vTbOe9dI02,68,68,68,50,54,26.45,0,0,21June2024,2024-08-24 00:54:00,0,2024-08-24T06:54:00Z,2024-08-24T06:55:02.236Z,2024-08-24T06:55:02.236Z,
daOUB45AQB,67,67,67,51,56,26.45,0,0,21June2024,2024-08-24 00:59:00,0,2024-08-24T06:59:00Z,2024-08-24T07:00:01.845Z,2024-08-24T07:00:01.845Z,
r9vhQznYpc,67,67,67,52,58,26.44,0,0,21June2024,2024-08-24 01:04:00,0,2024-08-24T07:04:00Z,2024-08-24T07:05:02.254Z,2024-08-24T07:05:02.254Z,
4h9n404L3o,66,66,66,52,60,26.44,0,0,21June2024,2024-08-24 01:09:00,0,2024-08-24T07:09:00Z,2024-08-24T07:10:01.591Z,2024-08-24T07:10:01.591Z,
GnNICSmoLw,66,66,66,52,61,26.44,0,0,21June2024,2024-08-24 01:14:00,0,2024-08-24T07:14:00Z,2024-08-24T07:15:02.062Z,2024-08-24T07:15:02.062Z,
WiH3CTTq1t,66,66,66,52,61,26.44,0,0,21June2024,2024-08-24 01:19:00,0,2024-08-24T07:19:00Z,2024-08-24T07:20:01.805Z,2024-08-24T07:20:01.805Z,
ZFhzO56Uzr,66,66,66,52,61,26.44,0,0,21June2024,2024-08-24 01:24:00,0,2024-08-24T07:24:00Z,2024-08-24T07:25:02.325Z,2024-08-24T07:25:02.325Z,
ifA1r7M5US,65,65,65,52,62,26.44,0,0,21June2024,2024-08-24 01:29:00,0,2024-08-24T07:29:00Z,2024-08-24T07:30:01.900Z,2024-08-24T07:30:01.900Z,
1uYWfaNVtX,65,65,65,51,61,26.44,0,0,21June2024,2024-08-24 01:34:00,0,2024-08-24T07:34:00Z,2024-08-24T07:35:02.167Z,2024-08-24T07:35:02.167Z,
kdUMUQpNl6,65,65,65,52,63,26.44,0,0,21June2024,2024-08-24 01:39:00,0,2024-08-24T07:39:00Z,2024-08-24T07:40:01.629Z,2024-08-24T07:40:01.629Z,
lZrBWfmKFz,64,64,64,52,64,26.44,0,0,21June2024,2024-08-24 01:44:00,0,2024-08-24T07:44:00Z,2024-08-24T07:45:01.785Z,2024-08-24T07:45:01.785Z,
tTEsxTGtLw,64,64,64,52,65,26.43,0,0,21June2024,2024-08-24 01:49:00,0,2024-08-24T07:49:00Z,2024-08-24T07:50:01.496Z,2024-08-24T07:50:01.496Z,
j1WP3jP6ar,65,65,65,53,65,26.43,0,0,21June2024,2024-08-24 01:54:00,0,2024-08-24T07:54:00Z,2024-08-24T07:55:01.976Z,2024-08-24T07:55:01.976Z,
hfNDe4vK26,64,64,64,52,66,26.43,0,0,21June2024,2024-08-24 01:59:00,0,2024-08-24T07:59:00Z,2024-08-24T08:00:01.830Z,2024-08-24T08:00:01.830Z,
nBfDmgwgUK,64,64,64,52,67,26.43,0,0,21June2024,2024-08-24 02:04:00,0,2024-08-24T08:04:00Z,2024-08-24T08:05:01.772Z,2024-08-24T08:05:01.772Z,
jkSM09yp6p,63,63,63,52,67,26.43,0,0,21June2024,2024-08-24 02:09:00,0,2024-08-24T08:09:00Z,2024-08-24T08:10:01.942Z,2024-08-24T08:10:01.942Z,
89BtDFVC7r,63,63,63,51,67,26.42,0,0,21June2024,2024-08-24 02:14:00,0,2024-08-24T08:14:00Z,2024-08-24T08:15:01.596Z,2024-08-24T08:15:01.596Z,
PbTBKiV7Rv,63,63,63,52,67,26.42,0,0,21June2024,2024-08-24 02:19:00,0,2024-08-24T08:19:00Z,2024-08-24T08:20:02.579Z,2024-08-24T08:20:02.579Z,
7IwoGbsexj,63,63,63,52,67,26.43,0,0,21June2024,2024-08-24 02:24:00,0,2024-08-24T08:24:00Z,2024-08-24T08:25:01.479Z,2024-08-24T08:25:01.479Z,
5S1zdM3twi,62,62,62,52,68,26.43,0,0,21June2024,2024-08-24 02:29:00,0,2024-08-24T08:29:00Z,2024-08-24T08:30:02.231Z,2024-08-24T08:30:02.231Z,
KNWNX78lJI,62,62,62,52,69,26.43,0,0,21June2024,2024-08-24 02:34:00,0,2024-08-24T08:34:00Z,2024-08-24T08:35:01.743Z,2024-08-24T08:35:01.743Z,
OQgjxwHC2P,62,62,62,52,70,26.43,0,0,21June2024,2024-08-24 02:39:00,0,2024-08-24T08:39:00Z,2024-08-24T08:40:02.267Z,2024-08-24T08:40:02.267Z,
OIaaWS32vp,63,63,63,52,69,26.43,0,0,21June2024,2024-08-24 02:44:00,0,2024-08-24T08:44:00Z,2024-08-24T08:45:01.515Z,2024-08-24T08:45:01.515Z,
698DcMuAk8,63,63,63,53,69,26.43,0,0,21June2024,2024-08-24 02:49:00,0,2024-08-24T08:49:00Z,2024-08-24T08:50:01.512Z,2024-08-24T08:50:01.512Z,
bo1bKZ5FDs,63,63,63,53,69,26.43,0,0,21June2024,2024-08-24 02:54:00,0,2024-08-24T08:54:00Z,2024-08-24T08:55:01.871Z,2024-08-24T08:55:01.871Z,
3hssHZqmjd,63,63,63,53,69,26.43,0,0,21June2024,2024-08-24 02:59:00,0,2024-08-24T08:59:00Z,2024-08-24T09:00:02.839Z,2024-08-24T09:00:02.839Z,
dy4uXJcez5,63,63,63,53,70,26.43,0,0,21June2024,2024-08-24 03:04:00,0,2024-08-24T09:04:00Z,2024-08-24T09:05:02.131Z,2024-08-24T09:05:02.131Z,
8UD4Chtyot,63,63,63,53,70,26.42,0,0,21June2024,2024-08-24 03:09:00,0,2024-08-24T09:09:00Z,2024-08-24T09:10:01.626Z,2024-08-24T09:10:01.626Z,
ORZQDAUOai,62,62,62,53,71,26.42,0,0,21June2024,2024-08-24 03:14:00,0,2024-08-24T09:14:00Z,2024-08-24T09:15:02.161Z,2024-08-24T09:15:02.161Z,
A8HDk1gyDs,62,62,62,53,71,26.43,0,0,21June2024,2024-08-24 03:19:00,0,2024-08-24T09:19:00Z,2024-08-24T09:20:02.367Z,2024-08-24T09:20:02.367Z,
9Vppk3LrzD,62,62,62,53,71,26.42,0,0,21June2024,2024-08-24 03:24:00,0,2024-08-24T09:24:00Z,2024-08-24T09:25:01.542Z,2024-08-24T09:25:01.542Z,
GQmIYXr3VC,61,61,61,52,71,26.43,0,0,21June2024,2024-08-24 03:29:00,0,2024-08-24T09:29:00Z,2024-08-24T09:30:02.061Z,2024-08-24T09:30:02.061Z,
yCiAJNO3wX,61,61,61,52,73,26.42,0,0,21June2024,2024-08-24 03:34:00,0,2024-08-24T09:34:00Z,2024-08-24T09:35:01.813Z,2024-08-24T09:35:01.813Z,
HcKYk6GwC0,61,61,61,53,74,26.42,0,0,21June2024,2024-08-24 03:39:00,0,2024-08-24T09:39:00Z,2024-08-24T09:40:01.439Z,2024-08-24T09:40:01.439Z,
leNBCoWIyq,61,61,61,53,74,26.42,0,0,21June2024,2024-08-24 03:44:00,0,2024-08-24T09:44:00Z,2024-08-24T09:45:01.443Z,2024-08-24T09:45:01.443Z,
zzbfWsuUFY,61,61,61,53,74,26.42,0,0,21June2024,2024-08-24 03:49:00,0,2024-08-24T09:49:00Z,2024-08-24T09:50:01.983Z,2024-08-24T09:50:01.983Z,
LMiG86t3bh,61,61,61,52,74,26.42,0,0,21June2024,2024-08-24 03:54:00,0,2024-08-24T09:54:00Z,2024-08-24T09:55:01.476Z,2024-08-24T09:55:01.476Z,
Lel8ZLZZsJ,60,60,60,52,74,26.42,0,0,21June2024,2024-08-24 03:59:00,0,2024-08-24T09:59:00Z,2024-08-24T10:00:02.228Z,2024-08-24T10:00:02.228Z,
S4Hww7we0L,60,60,60,52,75,26.43,0,0,21June2024,2024-08-24 04:04:00,0,2024-08-24T10:04:00Z,2024-08-24T10:05:01.438Z,2024-08-24T10:05:01.438Z,
gE43DjbUYp,60,60,60,52,75,26.43,0,0,21June2024,2024-08-24 04:09:00,0,2024-08-24T10:09:00Z,2024-08-24T10:10:02.011Z,2024-08-24T10:10:02.011Z,
PPCXOU53yq,60,60,60,52,76,26.43,0,0,21June2024,2024-08-24 04:14:00,0,2024-08-24T10:14:00Z,2024-08-24T10:15:01.492Z,2024-08-24T10:15:01.492Z,
QyL5to3KL9,60,60,60,53,76,26.43,0,0,21June2024,2024-08-24 04:19:00,0,2024-08-24T10:19:00Z,2024-08-24T10:20:01.983Z,2024-08-24T10:20:01.983Z,
3sOJSxhNCv,60,60,60,52,75,26.43,0,0,21June2024,2024-08-24 04:24:00,0,2024-08-24T10:24:00Z,2024-08-24T10:25:02.082Z,2024-08-24T10:25:02.082Z,
6r4hkfaz81,60,60,60,52,75,26.44,0,0,21June2024,2024-08-24 04:29:00,0,2024-08-24T10:29:00Z,2024-08-24T10:30:01.662Z,2024-08-24T10:30:01.662Z,
LzRqNTlDr4,60,60,60,52,75,26.44,0,0,21June2024,2024-08-24 04:34:00,0,2024-08-24T10:34:00Z,2024-08-24T10:35:02.179Z,2024-08-24T10:35:02.179Z,
jxSHcS42pG,60,60,60,52,75,26.43,0,0,21June2024,2024-08-24 04:39:00,0,2024-08-24T10:39:00Z,2024-08-24T10:40:01.647Z,2024-08-24T10:40:01.647Z,
IAeSDfylON,60,60,60,52,76,26.44,0,0,21June2024,2024-08-24 04:44:00,0,2024-08-24T10:44:00Z,2024-08-24T10:45:01.924Z,2024-08-24T10:45:01.924Z,
jp8e5y25FE,60,60,60,52,76,26.44,0,0,21June2024,2024-08-24 04:49:00,0,2024-08-24T10:49:00Z,2024-08-24T10:50:01.652Z,2024-08-24T10:50:01.652Z,
GOwFCeyzRO,60,60,60,53,76,26.44,0,0,21June2024,2024-08-24 04:54:00,0,2024-08-24T10:54:00Z,2024-08-24T10:55:01.779Z,2024-08-24T10:55:01.779Z,
ERe5g3Pknn,61,61,61,53,76,26.44,0,0,21June2024,2024-08-24 04:59:00,0,2024-08-24T10:59:00Z,2024-08-24T11:00:02.389Z,2024-08-24T11:00:02.389Z,
qErGNfGq1E,61,61,61,53,75,26.43,0,0,21June2024,2024-08-24 05:04:00,0,2024-08-24T11:04:00Z,2024-08-24T11:05:01.750Z,2024-08-24T11:05:01.750Z,
vxm2lv7sA8,61,61,61,53,75,26.43,0,0,21June2024,2024-08-24 05:09:00,0,2024-08-24T11:09:00Z,2024-08-24T11:10:01.953Z,2024-08-24T11:10:01.953Z,
8snyLbbNvW,61,61,61,53,74,26.43,0,0,21June2024,2024-08-24 05:14:00,0,2024-08-24T11:14:00Z,2024-08-24T11:15:02.302Z,2024-08-24T11:15:02.302Z,
fGHEjerOcE,61,61,61,53,75,26.44,0,0,21June2024,2024-08-24 05:19:00,0,2024-08-24T11:19:00Z,2024-08-24T11:20:01.875Z,2024-08-24T11:20:01.875Z,
3FiukvSkoa,61,61,61,53,75,26.44,0,0,21June2024,2024-08-24 05:24:00,0,2024-08-24T11:24:00Z,2024-08-24T11:25:01.677Z,2024-08-24T11:25:01.677Z,
