objectId,temp_out_F,heat_index_F,wind_chill_F,dew_point_F,humidity,barometer,winddir,windspeed,rain_rate,code_version,sampleTime,solarrad_Wm2,observationtime,createdAt,updatedAt
pBeymcRpdR,83,80,83,35,18,26.35,270.0,3,0.0,21June2024,2024-08-07 17:59:00,54,2024-08-07T23:59:00Z,2024-08-08T00:00:02.334Z,2024-08-08T00:00:02.334Z
Co79KeEPhy,82,80,82,38,21,26.37,248.0,1,0.0,21June2024,2024-08-07 18:04:00,72,2024-08-08T00:04:00Z,2024-08-08T00:05:02.353Z,2024-08-08T00:05:02.353Z
chnxqHVZj3,81,79,81,42,26,26.39,135.0,6,0.0,21June2024,2024-08-07 18:09:00,84,2024-08-08T00:09:00Z,2024-08-08T00:10:01.892Z,2024-08-08T00:10:01.892Z
Xv4lmT3YS6,78,77,78,47,34,26.38,90.0,3,0.0,21June2024,2024-08-07 18:14:00,113,2024-08-08T00:14:00Z,2024-08-08T00:15:02.354Z,2024-08-08T00:15:02.354Z
0wfQyFHBNh,77,76,77,48,36,26.39,135.0,5,0.0,21June2024,2024-08-07 18:19:00,130,2024-08-08T00:19:00Z,2024-08-08T00:20:01.438Z,2024-08-08T00:20:01.438Z
qDEF87E7Jf,77,76,77,48,35,26.39,112.0,5,0.0,21June2024,2024-08-07 18:24:00,137,2024-08-08T00:24:00Z,2024-08-08T00:25:02.243Z,2024-08-08T00:25:02.243Z
QIz8CgSpy4,77,76,77,48,35,26.4,158.0,3,0.0,21June2024,2024-08-07 18:29:00,83,2024-08-08T00:29:00Z,2024-08-08T00:30:01.753Z,2024-08-08T00:30:01.753Z
4O2dA3feIC,77,76,77,49,37,26.4,112.0,2,0.0,21June2024,2024-08-07 18:34:00,37,2024-08-08T00:34:00Z,2024-08-08T00:35:02.326Z,2024-08-08T00:35:02.326Z
qzo2qLpEXM,76,75,76,49,39,26.4,112.0,2,0.0,21June2024,2024-08-07 18:39:00,25,2024-08-08T00:39:00Z,2024-08-08T00:40:01.793Z,2024-08-08T00:40:01.793Z
9G9ueFvHGf,75,74,75,52,45,26.41,112.0,3,0.0,21June2024,2024-08-07 18:44:00,26,2024-08-08T00:44:00Z,2024-08-08T00:45:01.573Z,2024-08-08T00:45:01.573Z
YfUCv4GkxH,74,73,74,53,49,26.41,180.0,3,0.0,21June2024,2024-08-07 18:49:00,33,2024-08-08T00:49:00Z,2024-08-08T00:50:02.022Z,2024-08-08T00:50:02.022Z
Dd9QhMLBAZ,73,72,73,55,53,26.41,90.0,2,0.0,21June2024,2024-08-07 18:54:00,28,2024-08-08T00:54:00Z,2024-08-08T00:55:01.617Z,2024-08-08T00:55:01.617Z
TZjCITx51v,72,72,72,55,55,26.42,45.0,1,0.0,21June2024,2024-08-07 18:59:00,28,2024-08-08T00:59:00Z,2024-08-08T01:00:02.110Z,2024-08-08T01:00:02.110Z
Ao0JXC1zWm,72,71,72,55,55,26.42,,0,0.0,21June2024,2024-08-07 19:04:00,26,2024-08-08T01:04:00Z,2024-08-08T01:05:01.970Z,2024-08-08T01:05:01.970Z
7MAGOj7lAM,72,71,72,55,56,26.42,90.0,2,0.0,21June2024,2024-08-07 19:09:00,23,2024-08-08T01:09:00Z,2024-08-08T01:10:02.315Z,2024-08-08T01:10:02.315Z
ID0jqwR4vZ,71,71,71,55,56,26.42,22.0,1,0.0,21June2024,2024-08-07 19:14:00,19,2024-08-08T01:14:00Z,2024-08-08T01:15:02.328Z,2024-08-08T01:15:02.328Z
OS6MqMzPGC,71,71,71,55,57,26.42,22.0,1,0.0,21June2024,2024-08-07 19:19:00,18,2024-08-08T01:19:00Z,2024-08-08T01:20:01.506Z,2024-08-08T01:20:01.506Z
npDBvEtwdn,71,70,71,55,56,26.42,292.0,1,0.0,21June2024,2024-08-07 19:24:00,18,2024-08-08T01:24:00Z,2024-08-08T01:25:02.276Z,2024-08-08T01:25:02.276Z
KNpsJk3s0e,71,70,71,54,55,26.42,338.0,2,0.0,21June2024,2024-08-07 19:29:00,18,2024-08-08T01:29:00Z,2024-08-08T01:30:01.809Z,2024-08-08T01:30:01.809Z
nbv6jXSwyY,71,70,71,54,54,26.42,338.0,1,0.0,21June2024,2024-08-07 19:34:00,19,2024-08-08T01:34:00Z,2024-08-08T01:35:01.572Z,2024-08-08T01:35:01.572Z
Z6BUHC5lJy,71,70,71,54,55,26.42,338.0,1,0.0,21June2024,2024-08-07 19:39:00,40,2024-08-08T01:39:00Z,2024-08-08T01:40:02.021Z,2024-08-08T01:40:02.021Z
lCmjoHmvgA,71,70,71,54,55,26.42,338.0,1,0.0,21June2024,2024-08-07 19:44:00,25,2024-08-08T01:44:00Z,2024-08-08T01:45:01.921Z,2024-08-08T01:45:01.921Z
cxIj06nc7H,70,70,70,55,59,26.42,,0,0.0,21June2024,2024-08-07 19:49:00,30,2024-08-08T01:49:00Z,2024-08-08T01:50:01.676Z,2024-08-08T01:50:01.676Z
0hiQ9bddPa,70,70,70,55,60,26.42,158.0,1,0.0,21June2024,2024-08-07 19:54:00,16,2024-08-08T01:54:00Z,2024-08-08T01:55:01.440Z,2024-08-08T01:55:01.440Z
ZEkIolf9bC,70,70,70,55,60,26.42,,0,0.0,21June2024,2024-08-07 19:59:00,8,2024-08-08T01:59:00Z,2024-08-08T02:00:02.098Z,2024-08-08T02:00:02.098Z
FPd8jXQvoa,69,69,69,55,60,26.42,,0,0.0,21June2024,2024-08-07 20:04:00,5,2024-08-08T02:04:00Z,2024-08-08T02:05:01.800Z,2024-08-08T02:05:01.800Z
d9DzHF1GF2,69,69,69,55,61,26.42,,0,0.0,21June2024,2024-08-07 20:09:00,0,2024-08-08T02:09:00Z,2024-08-08T02:10:01.616Z,2024-08-08T02:10:01.616Z
hpzmbG38tY,69,69,69,55,62,26.42,,0,0.0,21June2024,2024-08-07 20:14:00,0,2024-08-08T02:14:00Z,2024-08-08T02:15:02.044Z,2024-08-08T02:15:02.044Z
9eCuQKOC5S,68,68,68,55,63,26.43,,0,0.0,21June2024,2024-08-07 20:19:00,0,2024-08-08T02:19:00Z,2024-08-08T02:20:01.752Z,2024-08-08T02:20:01.752Z
uDjUhz4p9m,68,68,68,55,63,26.43,,0,0.0,21June2024,2024-08-07 20:24:00,0,2024-08-08T02:24:00Z,2024-08-08T02:25:02.223Z,2024-08-08T02:25:02.223Z
grOjSHP5L9,68,68,68,55,63,26.42,,0,0.0,21June2024,2024-08-07 20:29:00,0,2024-08-08T02:29:00Z,2024-08-08T02:30:01.790Z,2024-08-08T02:30:01.790Z
jBXq2XAr1T,68,68,68,55,64,26.43,,0,0.0,21June2024,2024-08-07 20:34:00,0,2024-08-08T02:34:00Z,2024-08-08T02:35:01.953Z,2024-08-08T02:35:01.953Z
ewA8IlP2NB,68,68,68,55,63,26.43,,0,0.0,21June2024,2024-08-07 20:39:00,0,2024-08-08T02:39:00Z,2024-08-08T02:40:02.463Z,2024-08-08T02:40:02.463Z
Z8JKqiLVza,68,68,68,55,63,26.43,,0,0.0,21June2024,2024-08-07 20:44:00,0,2024-08-08T02:44:00Z,2024-08-08T02:45:01.877Z,2024-08-08T02:45:01.877Z
s79to4g44R,68,68,68,55,63,26.44,,0,0.0,21June2024,2024-08-07 20:49:00,0,2024-08-08T02:49:00Z,2024-08-08T02:50:02.386Z,2024-08-08T02:50:02.386Z
GhpMc4oIxR,67,67,67,55,64,26.43,158.0,1,0.0,21June2024,2024-08-07 20:54:00,0,2024-08-08T02:54:00Z,2024-08-08T02:55:02.424Z,2024-08-08T02:55:02.424Z
spdv2QSvJv,67,67,67,55,65,26.44,,0,0.0,21June2024,2024-08-07 20:59:00,0,2024-08-08T02:59:00Z,2024-08-08T03:00:02.122Z,2024-08-08T03:00:02.122Z
Cz1yQ9Tu1u,67,67,67,55,65,26.44,,0,0.0,21June2024,2024-08-07 21:04:00,0,2024-08-08T03:04:00Z,2024-08-08T03:05:01.997Z,2024-08-08T03:05:01.997Z
rvviBcBCFl,67,67,67,55,66,26.45,,0,0.0,21June2024,2024-08-07 21:09:00,0,2024-08-08T03:09:00Z,2024-08-08T03:10:01.907Z,2024-08-08T03:10:01.907Z
qpKtwBNUhy,67,67,67,55,66,26.45,,0,0.0,21June2024,2024-08-07 21:14:00,0,2024-08-08T03:14:00Z,2024-08-08T03:15:01.654Z,2024-08-08T03:15:01.654Z
fqdXUbLtg8,66,66,66,54,66,26.46,,0,0.0,21June2024,2024-08-07 21:19:00,0,2024-08-08T03:19:00Z,2024-08-08T03:20:02.196Z,2024-08-08T03:20:02.196Z
BRKders2SW,66,66,66,54,66,26.46,,0,0.0,21June2024,2024-08-07 21:24:00,0,2024-08-08T03:24:00Z,2024-08-08T03:25:02.614Z,2024-08-08T03:25:02.614Z
