UnixTime,BattT,BFGcurrent
1624995947,46.25,-99.81
1624995962,46.25,-96.68
1624995977,46.25,-93.56
1624995992,46.25,-96.68
1624996007,46.25,-96.68
1624996022,46.25,-96.68
1624996037,46.25,-96.68
1624996052,46.25,-93.56
1624996067,46.25,-99.81
1624996082,46.25,-96.68
1624996097,46.25,-96.68
1624996112,46.25,-93.56
1624996127,46.25,-96.68
1624996142,46.25,-96.68
1624996157,46.25,-96.68
1624996172,46.25,-96.68
1624996187,46.25,-96.68
1624996202,46.25,-99.81
1624996217,46.25,-99.81
1624996232,46.25,-99.81
1624996247,46.25,-96.68
1624996262,46.25,-93.56
1624996277,46.25,-96.68
1624996292,46.25,-99.81
1624996307,46.25,-99.81
1624996322,46.25,-99.81
1624996337,46.50,-96.68
1624996352,46.50,-93.56
1624996367,46.50,-96.68
1624996382,46.50,-99.81
1624996397,46.50,-96.68
1624996412,46.50,-99.81
1624996427,46.50,-93.56
1624996442,46.50,-96.68
1624996457,46.50,-93.56
1624996472,46.50,-99.81
1624996487,46.50,-96.68
1624996502,46.50,-96.68
1624996517,46.50,-93.56
1624996532,46.50,-96.68
1624996547,46.75,-96.68
1624996562,46.75,-96.68
1624996577,46.75,-96.68
1624996592,46.75,-96.68
1624996607,46.75,-96.68
1624996622,46.75,-99.81
1624996637,46.75,-99.81
1624996652,46.75,-99.81
1624996667,46.75,-96.68
1624996682,46.75,-99.81
1624996697,46.75,-96.68
1624996712,46.75,-99.81
1624996727,46.75,-96.68
1624996742,46.75,-93.56
1624996757,46.75,-93.56
1624996772,46.75,-96.68
1624996787,46.75,-96.68
1624996802,46.75,-93.56
1624996817,47.00,-96.68
1624996832,47.00,-93.56
1624996847,47.75,-662.32
1624996862,48.74,-656.07
1624996877,49.49,-99.81
1624996892,48.99,-102.93
1624996907,48.49,-102.93
1624996922,48.49,-102.93
1624996937,48.25,-102.93
1624996952,48.99,-102.93
1624996967,48.74,-106.06
1624996982,48.49,-115.43
1624996997,48.49,-102.93
1624997012,48.25,-106.06
1624997027,48.25,-118.56
1624997042,48.25,-96.68
1624997057,48.25,-99.81
1624997072,48.25,-96.68
1624997087,48.25,-93.56
1624997102,48.25,-96.68
1624997117,48.00,-99.81
1624997132,48.00,-99.81
1624997147,48.00,-93.56
1624997162,48.00,-99.81
1624997177,48.00,-99.81
1624997192,48.00,-96.68
1624997207,48.00,-96.68
1624997222,48.00,-96.68
1624997237,48.00,-93.56
1624997252,48.00,-93.56
1624997267,48.00,-96.68
1624997282,48.00,-96.68
1624997297,48.00,-99.81
1624997312,48.00,-96.68
1624997327,48.00,-93.56
1624997342,48.00,-99.81
1624997357,48.00,-99.81
1624997372,48.00,-99.81
1624997387,48.00,-99.81
1624997402,48.00,-99.81
1624997417,48.00,-96.68
1624997432,48.00,-96.68
1624997447,48.00,-96.68
1624997462,48.00,-96.68
1624997477,48.00,-96.68
1624997492,48.00,-96.68
1624997507,48.00,-99.81
1624997522,48.00,-93.56
1624997537,48.00,-96.68
1624997552,48.00,-99.81
1624997567,48.00,-93.56
1624997582,48.00,-96.68
1624997597,48.00,-96.68
1624997612,48.00,-96.68
1624997627,48.00,-99.81
1624997642,48.00,-96.68
1624997657,48.00,-99.81
1624997672,48.00,-96.68
1624997687,48.00,-96.68
1624997702,48.00,-99.81
1624997717,48.00,-93.56
1624997732,48.00,-96.68
1624997747,48.00,-96.68
1624997762,48.00,-99.81
1624997777,48.00,-96.68
1624997792,48.00,-96.68
1624997807,48.00,-99.81
1624997822,48.25,-96.68
1624997837,48.00,-96.68
1624997852,48.25,-96.68
1624997867,48.25,-99.81
1624997882,48.25,-93.56
1624997897,48.25,-99.81
1624997912,48.25,-93.56
1624997927,48.25,-96.68
1624997942,48.25,-93.56
1624997957,48.25,-96.68
1624997972,48.25,-99.81
1624997987,48.25,-96.68
1624998002,48.25,-96.68
1624998017,48.25,-96.68
1624998032,48.25,-93.56
1624998047,48.99,-668.58
1624998062,49.99,-662.32
1624998077,50.98,-102.93
1624998092,50.24,-102.93
1624998107,49.74,-634.20
1624998122,49.99,-102.93
1624998137,49.74,-106.06
1624998152,50.49,-99.81
1624998167,49.99,-106.06
1624998182,49.74,-115.43
1624998197,49.74,-106.06
1624998212,49.74,-115.43
1624998227,49.49,-124.81
1624998242,49.49,-124.81
1624998257,49.49,-99.81
1624998272,49.49,-96.68
1624998287,49.49,-99.81
1624998302,49.49,-99.81
1624998317,49.49,-93.56
1624998332,49.49,-99.81
1624998347,49.49,-93.56
1624998362,49.49,-99.81
1624998377,49.49,-99.81
1624998392,49.49,-96.68
1624998407,49.49,-93.56
1624998422,49.49,-99.81
1624998437,49.49,-96.68
1624998452,49.49,-96.68
1624998467,49.49,-99.81
1624998482,49.49,-93.56
1624998497,49.49,-93.56
1624998512,49.49,-99.81
1624998527,49.49,-96.68
1624998542,49.49,-96.68
1624998557,49.49,-96.68
1624998572,49.49,-99.81
1624998587,49.49,-99.81
1624998602,49.49,-99.81
1624998617,49.49,-96.68
1624998632,49.49,-99.81
1624998647,49.49,-93.56
1624998662,49.49,-96.68
1624998677,49.49,-99.81
1624998692,49.49,-96.68
1624998707,49.49,-99.81
1624998722,49.49,-99.81
1624998737,49.49,-99.81
1624998752,49.49,-99.81
1624998767,49.49,-96.68
1624998782,49.49,-99.81
1624998797,49.49,-99.81
1624998812,49.49,-96.68
1624998827,49.49,-96.68
1624998842,49.49,-96.68
1624998857,49.49,-93.56
1624998872,49.49,-99.81
1624998887,49.49,-99.81
1624998902,49.49,-96.68
1624998917,49.49,-99.81
1624998932,49.49,-99.81
1624998947,49.49,-99.81
1624998962,49.49,-99.81
1624998977,49.49,-96.68
1624998992,49.49,-99.81
1624999007,49.49,-99.81
1624999022,49.49,-96.68
1624999037,49.49,-99.81
1624999052,49.49,-96.68
1624999067,49.49,-93.56
1624999082,49.49,-99.81
1624999097,49.49,-96.68
1624999112,49.49,-96.68
1624999127,49.49,-96.68
1624999142,49.49,-96.68
1624999157,49.49,-96.68
1624999172,49.49,-99.81
1624999187,49.49,-96.68
1624999202,49.49,-96.68
1624999217,49.49,-99.81
1624999232,49.49,-96.68
1624999247,50.49,-652.95
1624999262,51.23,-637.32
1624999277,51.73,-102.93
1624999292,51.23,-102.93
1624999307,51.23,-118.56
1624999322,50.98,-102.93
1624999337,50.49,-640.45
1624999352,51.48,-102.93
1624999367,51.23,-99.81
1624999382,50.98,-115.43
1624999397,50.74,-106.06
1624999412,50.74,-106.06
1624999427,50.74,-124.81
1624999442,50.74,-99.81
1624999457,50.74,-96.68
1624999472,50.74,-96.68
1624999487,50.49,-96.68
1624999502,50.49,-93.56
1624999517,50.49,-96.68
1624999532,50.49,-96.68
1624999547,50.49,-99.81
1624999562,50.49,-96.68
1624999577,50.49,-99.81
1624999592,50.49,-96.68
1624999607,50.49,-96.68
1624999622,50.24,-99.81
1624999637,50.24,-96.68
1624999652,50.24,-96.68
1624999667,50.24,-96.68
1624999682,50.24,-96.68
1624999697,50.24,-99.81
1624999712,50.24,-96.68
1624999727,50.24,-99.81
1624999742,50.24,-96.68
1624999757,50.24,-93.56
1624999772,50.24,-96.68
1624999787,50.24,-99.81
1624999802,50.24,-96.68
1624999817,50.24,-99.81
1624999832,50.24,-99.81
1624999847,50.24,-96.68
1624999862,50.24,-96.68
1624999877,50.24,-96.68
1624999892,50.24,-96.68
1624999907,50.24,-93.56
1624999922,50.24,-93.56
1624999937,50.24,-99.81
1624999952,50.24,-93.56
1624999967,50.24,-93.56
1624999982,50.24,-99.81
1624999997,50.24,-99.81
1625000012,50.24,-99.81
1625000027,50.24,-93.56
1625000042,50.24,-99.81
1625000057,50.24,-99.81
1625000072,50.24,-93.56
1625000087,50.24,-93.56
1625000102,50.24,-99.81
1625000117,50.24,-96.68
1625000132,50.24,-93.56
1625000147,50.24,-99.81
1625000162,50.24,-99.81
1625000177,50.24,-96.68
1625000192,50.24,-99.81
1625000207,50.24,-96.68
1625000222,50.24,-99.81
1625000237,50.24,-93.56
1625000252,50.24,-99.81
1625000267,50.24,-96.68
1625000282,50.24,-99.81
1625000297,50.24,-99.81
1625000312,50.24,-99.81
1625000327,50.24,-99.81
1625000342,50.24,-99.81
1625000357,50.24,-99.81
1625000372,50.24,-96.68
1625000387,50.24,-96.68
1625000402,50.24,-96.68
1625000417,50.24,-99.81
1625000432,50.24,-99.81
1625000447,51.23,-677.95
1625000462,51.98,-665.45
1625000477,51.98,-106.06
1625000492,51.73,-102.93
1625000507,51.73,-118.56
1625000522,51.48,-106.06
1625000537,51.73,-668.58
1625000552,51.98,-106.06
1625000567,51.73,-102.93
1625000582,51.48,-118.56
1625000597,51.48,-102.93
1625000612,51.23,-106.06
1625000627,51.23,-121.68
1625000642,51.23,-99.81
1625000657,51.23,-99.81
1625000672,51.23,-96.68
1625000687,51.23,-99.81
1625000702,50.98,-93.56
1625000717,50.98,-99.81
1625000732,50.98,-96.68
1625000747,50.98,-96.68
1625000762,50.98,-96.68
1625000777,50.98,-99.81
1625000792,50.98,-93.56
1625000807,50.98,-96.68
1625000822,50.98,-99.81
1625000837,50.74,-93.56
1625000852,50.74,-96.68
1625000867,50.74,-96.68
1625000882,50.74,-96.68
1625000897,50.74,-99.81
1625000912,50.74,-99.81
1625000927,50.74,-93.56
1625000942,50.74,-99.81
1625000957,50.74,-96.68
1625000972,50.74,-96.68
1625000987,50.74,-99.81
1625001002,50.74,-96.68
1625001017,50.74,-96.68
1625001032,50.74,-99.81
1625001047,50.74,-93.56
1625001062,50.74,-96.68
1625001077,50.74,-99.81
1625001092,50.74,-96.68
1625001107,50.74,-99.81
1625001122,50.74,-99.81
1625001137,50.74,-93.56
1625001152,50.74,-99.81
1625001167,50.74,-93.56
1625001182,50.74,-99.81
1625001197,50.74,-96.68
1625001212,50.74,-99.81
1625001227,50.74,-99.81
1625001242,50.74,-96.68
1625001257,50.74,-96.68
1625001272,50.74,-96.68
1625001287,50.74,-96.68
1625001302,50.74,-96.68
1625001317,50.74,-96.68
1625001332,50.74,-96.68
1625001347,50.74,-99.81
1625001362,50.74,-93.56
1625001377,50.74,-96.68
1625001392,50.74,-96.68
1625001407,50.74,-96.68
1625001422,50.74,-96.68
1625001437,50.74,-99.81
1625001452,50.74,-93.56
1625001467,50.98,-99.81
1625001482,50.98,-96.68
1625001497,50.98,-93.56
1625001512,50.98,-96.68
1625001527,50.98,-96.68
1625001542,50.98,-93.56
1625001557,50.98,-99.81
1625001572,50.98,-93.56
1625001587,50.98,-99.81
1625001602,50.98,-99.81
1625001617,50.98,-93.56
1625001632,50.98,-96.68
1625001647,51.98,-659.20
1625001662,52.73,-106.06
1625001677,52.23,-102.93
1625001692,51.98,-634.20
1625001707,52.23,-118.56
1625001722,51.98,-102.93
1625001737,52.48,-106.06
1625001752,52.23,-102.93
1625001767,52.23,-106.06
1625001782,51.98,-115.43
1625001797,51.98,-99.81
1625001812,51.98,-102.93
1625001827,51.73,-124.81
1625001842,51.98,-121.68
1625001857,51.98,-124.81
1625001872,51.98,-99.81
1625001887,51.98,-93.56
1625001902,51.98,-93.56
1625001917,51.98,-99.81
1625001932,51.98,-96.68
1625001947,51.98,-96.68
1625001962,51.73,-99.81
1625001977,51.73,-96.68
1625001992,51.73,-96.68
1625002007,51.73,-96.68
1625002022,51.73,-96.68
1625002037,51.73,-96.68
1625002052,51.73,-96.68
1625002067,51.73,-96.68
1625002082,51.73,-99.81
1625002097,51.73,-96.68
1625002112,51.73,-99.81
1625002127,51.73,-99.81
1625002142,51.73,-99.81
1625002157,51.73,-93.56
1625002172,51.73,-99.81
1625002187,51.73,-99.81
1625002202,51.73,-99.81
1625002217,51.73,-99.81
1625002232,51.73,-99.81
1625002247,51.73,-99.81
1625002262,51.73,-99.81
1625002277,51.73,-96.68
1625002292,51.73,-99.81
1625002307,51.73,-99.81
1625002322,51.73,-99.81
1625002337,51.73,-96.68
1625002352,51.73,-99.81
1625002367,51.73,-96.68
1625002382,51.73,-96.68
1625002397,51.48,-96.68
1625002412,51.48,-93.56
1625002427,51.73,-99.81
1625002442,51.48,-96.68
1625002457,51.48,-96.68
1625002472,51.48,-96.68
1625002487,51.48,-96.68
1625002502,51.48,-99.81
1625002517,51.48,-96.68
1625002532,51.48,-99.81
1625002547,51.48,-99.81
1625002562,51.48,-96.68
1625002577,51.48,-99.81
1625002592,51.48,-96.68
1625002607,51.48,-99.81
1625002622,51.48,-96.68
1625002637,51.48,-99.81
1625002652,51.48,-99.81
1625002667,51.48,-99.81
1625002682,51.48,-96.68
1625002697,51.48,-96.68
1625002712,51.48,-99.81
1625002727,51.48,-99.81
1625002742,51.48,-93.56
1625002757,51.48,-96.68
1625002772,51.48,-99.81
1625002787,51.48,-96.68
1625002802,51.48,-96.68
1625002817,51.48,-93.56
1625002832,51.48,-93.56
1625002847,52.23,-690.45
1625002862,52.73,-99.81
1625002877,52.48,-106.06
1625002892,52.73,-102.93
1625002907,52.23,-102.93
1625002922,51.98,-668.58
1625002937,52.73,-102.93
1625002952,52.48,-102.93
1625002967,52.23,-102.93
1625002982,52.23,-118.56
1625002997,52.23,-106.06
1625003012,51.98,-106.06
1625003027,51.98,-124.81
1625003042,51.98,-124.81
1625003057,51.98,-124.81
1625003072,52.23,-96.68
1625003087,51.98,-99.81
1625003102,51.98,-99.81
1625003117,51.98,-96.68
1625003132,51.98,-99.81
1625003147,51.98,-96.68
1625003162,51.73,-96.68
1625003177,51.73,-99.81
1625003192,51.73,-96.68
1625003207,51.73,-96.68
1625003222,51.73,-99.81
1625003237,51.73,-99.81
1625003252,51.73,-96.68
1625003267,51.73,-99.81
1625003282,51.73,-99.81
1625003297,51.73,-96.68
1625003312,51.48,-99.81
1625003327,51.48,-93.56
1625003342,51.48,-99.81
1625003357,51.48,-96.68
1625003372,51.48,-99.81
1625003387,51.48,-99.81
1625003402,51.48,-96.68
1625003417,51.48,-99.81
1625003432,51.48,-99.81
1625003447,51.48,-96.68
1625003462,51.48,-96.68
1625003477,51.48,-96.68
1625003492,51.48,-96.68
1625003507,51.48,-93.56
1625003522,51.48,-99.81
1625003537,51.48,-99.81
1625003552,51.48,-99.81
1625003567,51.48,-96.68
1625003582,51.48,-96.68
1625003597,51.48,-99.81
1625003612,51.48,-96.68
1625003627,51.48,-96.68
1625003642,51.48,-96.68
1625003657,51.48,-96.68
1625003672,51.48,-99.81
1625003687,51.48,-96.68
1625003702,51.48,-99.81
1625003717,51.48,-93.56
1625003732,51.48,-96.68
1625003747,51.48,-96.68
1625003762,51.48,-96.68
1625003777,51.48,-99.81
1625003792,51.48,-99.81
1625003807,51.48,-93.56
1625003822,51.48,-96.68
1625003837,51.48,-99.81
1625003852,51.48,-93.56
1625003867,51.48,-96.68
1625003882,51.48,-99.81
1625003897,51.48,-96.68
1625003912,51.48,-99.81
1625003927,51.48,-96.68
1625003942,51.48,-96.68
1625003957,51.48,-96.68
1625003972,51.48,-99.81
1625003987,51.48,-96.68
1625004002,51.48,-96.68
1625004017,51.48,-96.68
1625004032,51.48,-93.56
1625004047,52.48,-665.45
1625004062,52.73,-102.93
1625004077,52.48,-102.93
1625004092,52.48,-102.93
1625004107,52.23,-106.06
1625004122,52.48,-671.70
1625004137,52.73,-99.81
1625004152,52.48,-102.93
1625004167,52.23,-102.93
1625004182,52.23,-115.43
1625004197,52.23,-102.93
1625004212,52.23,-118.56
1625004227,51.98,-124.81
1625004242,51.98,-121.68
1625004257,52.23,-118.56
1625004272,52.23,-93.56
1625004287,52.23,-96.68
1625004302,51.98,-96.68
1625004317,51.98,-96.68
1625004332,51.98,-96.68
1625004347,51.98,-96.68
1625004362,51.98,-99.81
1625004377,51.98,-99.81
1625004392,51.98,-96.68
1625004407,51.98,-96.68
1625004422,51.98,-96.68
1625004437,51.98,-93.56
1625004452,51.98,-99.81
1625004467,51.98,-99.81
1625004482,51.98,-96.68
1625004497,51.98,-99.81
1625004512,51.73,-99.81
1625004527,51.73,-99.81
1625004542,51.73,-96.68
1625004557,51.73,-96.68
1625004572,51.73,-96.68
1625004587,51.73,-96.68
1625004602,51.73,-99.81
1625004617,51.73,-99.81
1625004632,51.73,-96.68
1625004647,51.73,-99.81
1625004662,51.73,-96.68
1625004677,51.73,-93.56
1625004692,51.73,-99.81
1625004707,51.73,-96.68
1625004722,51.73,-96.68
1625004737,51.73,-99.81
1625004752,51.73,-96.68
1625004767,51.73,-99.81
1625004782,51.73,-99.81
1625004797,51.73,-96.68
1625004812,51.73,-99.81
1625004827,51.73,-96.68
1625004842,51.73,-96.68
1625004857,51.73,-99.81
1625004872,51.73,-96.68
1625004887,51.73,-93.56
1625004902,51.73,-96.68
1625004917,51.73,-99.81
1625004932,51.73,-96.68
1625004947,51.73,-99.81
1625004962,51.73,-99.81
1625004977,51.73,-96.68
1625004992,51.73,-99.81
1625005007,51.73,-99.81
1625005022,51.73,-99.81
1625005037,51.73,-99.81
1625005052,51.73,-96.68
1625005067,51.73,-96.68
1625005082,51.73,-96.68
1625005097,51.73,-96.68
1625005112,51.73,-99.81
1625005127,51.73,-99.81
1625005142,51.73,-96.68
1625005157,51.73,-99.81
1625005172,51.73,-99.81
1625005187,51.73,-96.68
1625005202,51.73,-96.68
1625005217,51.73,-99.81
1625005232,51.73,-96.68
1625005247,52.48,-677.95
1625005262,52.73,-106.06
1625005277,52.48,-102.93
1625005292,52.23,-102.93
1625005307,52.23,-106.06
1625005322,52.98,-106.06
1625005337,52.73,-106.06
1625005352,52.48,-102.93
1625005367,52.48,-106.06
1625005382,52.23,-118.56
1625005397,52.23,-99.81
1625005412,52.23,-115.43
1625005427,52.23,-124.81
1625005442,52.23,-124.81
1625005457,52.23,-121.68
1625005472,52.23,-96.68
1625005487,52.23,-96.68
1625005502,52.23,-99.81
1625005517,52.23,-96.68
1625005532,52.23,-96.68
1625005547,51.98,-99.81
1625005562,51.98,-99.81
1625005577,51.98,-96.68
1625005592,51.98,-99.81
1625005607,51.98,-99.81
1625005622,51.98,-93.56
1625005637,51.98,-99.81
1625005652,51.98,-96.68
1625005667,51.98,-96.68
1625005682,51.98,-96.68
1625005697,51.98,-99.81
1625005712,51.98,-96.68
1625005727,51.98,-96.68
1625005742,51.98,-96.68
1625005757,51.98,-93.56
1625005772,51.98,-99.81
1625005787,51.98,-99.81
1625005802,51.98,-93.56
1625005817,51.98,-96.68
1625005832,51.98,-96.68
1625005847,51.98,-99.81
1625005862,51.98,-93.56
1625005877,51.98,-99.81
1625005892,51.73,-99.81
1625005907,51.98,-96.68
1625005922,51.73,-99.81
1625005937,51.73,-96.68
1625005952,51.73,-96.68
1625005967,51.73,-99.81
1625005982,51.73,-93.56
1625005997,51.73,-93.56
1625006012,51.73,-99.81
1625006027,51.73,-96.68
1625006042,51.73,-96.68
1625006057,51.73,-99.81
1625006072,51.73,-93.56
1625006087,51.73,-99.81
1625006102,51.73,-99.81
1625006117,51.73,-99.81
1625006132,51.73,-99.81
1625006147,51.73,-99.81
1625006162,51.73,-93.56
1625006177,51.73,-96.68
1625006192,51.73,-93.56
1625006207,51.73,-96.68
1625006222,51.73,-96.68
1625006237,51.73,-99.81
1625006252,51.73,-99.81
1625006267,51.73,-93.56
1625006282,51.73,-99.81
1625006297,51.73,-93.56
1625006312,51.73,-96.68
1625006327,51.73,-96.68
1625006342,51.73,-96.68
1625006357,51.73,-99.81
1625006372,51.73,-96.68
1625006387,51.73,-96.68
1625006402,51.73,-96.68
1625006417,51.73,-99.81
1625006432,51.73,-96.68
1625006447,52.73,-668.58
1625006462,52.73,-102.93
1625006477,52.48,-102.93
1625006492,53.23,-106.06
1625006507,52.98,-115.43
1625006522,52.48,-659.20
1625006537,53.23,-102.93
1625006552,52.98,-106.06
1625006567,52.73,-106.06
1625006582,52.73,-115.43
1625006597,52.73,-99.81
1625006612,52.48,-102.93
1625006627,52.48,-124.81
1625006642,52.48,-121.68
1625006657,52.48,-124.81
1625006672,52.48,-96.68
1625006687,52.48,-99.81
1625006702,52.48,-96.68
1625006717,52.48,-96.68
1625006732,52.48,-99.81
1625006747,52.48,-99.81
1625006762,52.48,-96.68
1625006777,52.23,-99.81
1625006792,52.23,-99.81
1625006807,52.23,-99.81
1625006822,52.23,-99.81
1625006837,52.23,-96.68
1625006852,52.23,-96.68
1625006867,52.23,-99.81
1625006882,52.23,-99.81
1625006897,52.23,-99.81
1625006912,52.23,-99.81
1625006927,52.23,-99.81
1625006942,52.23,-96.68
1625006957,51.98,-93.56
1625006972,51.98,-96.68
1625006987,51.98,-96.68
1625007002,51.98,-99.81
1625007017,51.98,-96.68
1625007032,51.98,-99.81
1625007047,51.98,-99.81
1625007062,51.98,-99.81
1625007077,51.98,-96.68
1625007092,51.98,-99.81
1625007107,51.98,-93.56
1625007122,51.98,-96.68
1625007137,51.98,-99.81
1625007152,51.98,-99.81
1625007167,51.98,-99.81
1625007182,51.98,-96.68
1625007197,51.98,-96.68
1625007212,51.98,-99.81
1625007227,51.98,-99.81
1625007242,51.98,-99.81
1625007257,51.98,-96.68
1625007272,51.98,-99.81
1625007287,51.98,-96.68
1625007302,51.98,-93.56
1625007317,51.98,-96.68
1625007332,51.98,-96.68
1625007347,51.98,-96.68
1625007362,51.98,-96.68
1625007377,51.98,-99.81
1625007392,51.98,-96.68
1625007407,51.98,-99.81
1625007422,51.98,-96.68
1625007437,51.98,-96.68
1625007452,51.73,-99.81
1625007467,51.73,-96.68
1625007482,51.73,-96.68
1625007497,51.73,-96.68
1625007512,51.73,-96.68
1625007527,51.73,-96.68
1625007542,51.73,-99.81
1625007557,51.73,-99.81
1625007572,51.73,-99.81
1625007587,51.73,-93.56
1625007602,51.73,-96.68
1625007617,51.73,-96.68
1625007632,51.98,-99.81
1625007647,52.98,-118.56
1625007662,52.73,-102.93
1625007677,52.23,-646.70
1625007692,53.47,-102.93
1625007707,52.98,-115.43
1625007722,52.48,-659.20
1625007737,53.72,-102.93
1625007752,53.47,-102.93
1625007767,52.98,-106.06
1625007782,52.98,-118.56
1625007797,52.73,-102.93
1625007812,52.73,-102.93
1625007827,52.73,-121.68
1625007842,52.73,-93.56
1625007857,52.48,-96.68
1625007872,52.48,-99.81
1625007887,52.48,-96.68
1625007902,52.48,-99.81
1625007917,52.48,-93.56
1625007932,52.48,-99.81
1625007947,52.23,-99.81
1625007962,52.23,-96.68
1625007977,52.23,-99.81
1625007992,52.23,-99.81
1625008007,52.23,-99.81
1625008022,52.23,-96.68
1625008037,52.23,-96.68
1625008052,52.23,-96.68
1625008067,52.23,-96.68
1625008082,52.23,-99.81
1625008097,52.23,-96.68
1625008112,52.23,-96.68
1625008127,52.23,-99.81
1625008142,52.23,-96.68
1625008157,52.23,-99.81
1625008172,52.23,-99.81
