UnixTime,BattT,BFGcurrent
1704248397,45.75,-2.93
1704248412,45.75,-6.05
1704248427,45.75,-6.05
1704248442,45.75,-6.05
1704248457,45.75,-2.93
1704248472,45.75,-6.05
1704248487,45.75,-2.93
1704248502,45.75,-6.05
1704248517,45.75,-6.05
1704248532,46.00,-6.05
1704248547,46.00,-2.93
1704248562,46.00,-2.93
1704248577,46.00,-6.05
1704248592,46.00,-6.05
1704248607,46.00,-6.05
1704248622,46.00,-6.05
1704248637,46.00,-2.93
1704248652,46.00,-2.93
1704248667,46.00,-6.05
1704248682,46.00,-2.93
1704248697,46.00,-6.05
1704248712,45.75,-2.93
1704248727,45.75,-6.05
1704248742,45.75,-6.05
1704248757,45.75,-6.05
1704248772,45.75,0.20
1704248787,45.75,-2.93
1704248802,45.75,-6.05
1704248817,45.75,-6.05
1704248832,45.75,-6.05
1704248847,45.75,-6.05
1704248862,45.75,-6.05
1704248877,45.75,-6.05
1704248892,45.75,-2.93
1704248907,45.75,-6.05
1704248922,45.75,-6.05
1704248937,45.75,-2.93
1704248952,45.75,-6.05
1704248967,45.75,-2.93
1704248982,45.75,-2.93
1704248997,45.75,-2.93
1704249012,45.75,-2.93
1704249027,45.75,-6.05
1704249042,45.75,-6.05
1704249057,45.75,-2.93
1704249072,45.75,-2.93
1704249087,45.75,0.20
1704249102,45.75,-6.05
1704249117,45.75,-6.05
1704249132,45.75,-2.93
1704249147,45.75,-2.93
1704249162,45.75,-6.05
1704249177,45.75,0.20
1704249192,45.75,-6.05
1704249207,45.75,-6.05
1704249222,45.75,-2.93
1704249237,45.75,-6.05
1704249252,45.75,-6.05
1704249267,45.75,-2.93
1704249282,45.75,-2.93
1704249297,45.75,-6.05
1704249312,45.75,-6.05
1704249327,45.75,-6.05
1704249342,45.75,-2.93
1704249357,45.75,-6.05
1704249372,45.75,-2.93
1704249387,45.75,-2.93
1704249402,45.75,-2.93
1704249417,45.75,-6.05
1704249432,45.75,-6.05
1704249447,45.75,-6.05
1704249462,45.75,-6.05
1704249477,45.75,-2.93
1704249492,45.75,-6.05
1704249507,45.75,-2.93
1704249522,45.75,-2.93
1704249537,45.75,-2.93
1704249552,45.75,-6.05
1704249567,45.75,-2.93
1704249582,45.75,-6.05
1704249597,45.75,-6.05
1704249612,45.75,-2.93
1704249627,45.75,-2.93
1704249642,45.75,-6.05
1704249657,45.75,-6.05
1704249672,45.75,-6.05
1704249687,45.75,-6.05
1704249702,45.75,0.20
1704249717,46.00,-6.05
1704249732,46.00,-2.93
1704249747,46.00,-6.05
1704249762,46.00,0.20
1704249777,46.00,-6.05
1704249792,46.00,-6.05
1704249807,46.00,-2.93
1704249822,46.00,-2.93
1704249837,46.00,-2.93
1704249852,46.00,-2.93
1704249867,46.00,-6.05
1704249882,46.00,-2.93
1704249897,46.00,-2.93
1704249912,46.00,-6.05
1704249927,45.75,-6.05
1704249942,46.00,-6.05
1704249957,46.00,-6.05
1704249972,45.75,-6.05
1704249987,46.00,-2.93
1704250002,46.00,-6.05
1704250017,45.75,-6.05
1704250032,46.00,-2.93
1704250047,45.75,-2.93
1704250062,45.75,-2.93
1704250077,45.75,-2.93
1704250092,45.75,-6.05
1704250107,45.75,0.20
1704250122,45.75,-6.05
1704250137,45.75,-2.93
1704250152,45.75,-6.05
1704250167,45.75,-2.93
1704250182,45.75,-6.05
1704250197,45.75,-6.05
1704250212,45.75,-6.05
1704250227,45.75,-6.05
1704250242,45.75,-6.05
1704250257,45.75,-6.05
1704250272,45.75,-6.05
1704250287,45.75,-6.05
1704250302,45.75,-6.05
1704250317,45.75,-6.05
1704250332,45.75,-6.05
1704250347,45.75,-6.05
1704250362,45.75,-2.93
1704250377,45.75,-2.93
1704250392,45.75,-2.93
1704250407,45.75,-6.05
1704250422,45.75,-2.93
1704250437,45.75,0.20
1704250452,45.75,-6.05
1704250467,45.75,-6.05
1704250482,45.75,-2.93
1704250497,45.75,-2.93
1704250512,45.75,-2.93
1704250527,45.75,-6.05
1704250542,45.75,-2.93
1704250557,45.75,-6.05
1704250572,45.75,0.20
1704250587,45.75,-6.05
1704250602,45.75,-6.05
1704250617,45.75,-2.93
1704250632,45.75,-6.05
1704250647,45.75,-6.05
1704250662,45.75,-6.05
1704250677,45.75,-2.93
1704250692,45.75,-6.05
1704250707,45.75,-6.05
1704250722,45.75,-6.05
1704250737,45.75,-6.05
1704250752,45.75,-2.93
1704250767,45.75,-2.93
1704250782,45.75,-2.93
1704250797,46.00,-2.93
1704250812,46.00,-2.93
1704250827,46.00,-2.93
1704250842,46.00,-6.05
1704250857,46.00,-6.05
1704250872,46.00,-6.05
1704250887,46.00,-6.05
1704250902,46.00,-2.93
1704250917,46.00,-6.05
1704250932,46.25,-2.93
1704250947,46.25,-2.93
1704250962,46.25,-2.93
1704250977,46.25,-6.05
1704250992,46.25,-6.05
1704251007,46.25,-6.05
1704251022,46.25,-2.93
1704251037,46.25,-2.93
1704251052,46.25,0.20
1704251067,46.00,-2.93
1704251082,46.00,-6.05
1704251097,46.00,-6.05
1704251112,46.00,-2.93
1704251127,46.00,-6.05
1704251142,46.00,-6.05
1704251157,46.00,-2.93
1704251172,46.00,-2.93
1704251187,46.00,-2.93
1704251202,46.00,-2.93
1704251217,46.00,-6.05
1704251232,46.00,-6.05
1704251247,46.00,-2.93
1704251262,46.00,-6.05
1704251277,46.00,-6.05
1704251292,46.00,-6.05
1704251307,46.00,-2.93
1704251322,46.00,-6.05
1704251337,46.00,-6.05
1704251352,46.25,-6.05
1704251367,46.00,-6.05
1704251382,46.25,-2.93
1704251397,46.00,-2.93
1704251412,46.00,-6.05
1704251427,46.00,-2.93
1704251442,46.25,-2.93
1704251457,46.00,-6.05
1704251472,46.00,-6.05
1704251487,46.25,-6.05
1704251502,46.25,-6.05
1704251517,46.25,-2.93
1704251532,46.25,-6.05
1704251547,46.25,-6.05
1704251562,46.25,-6.05
1704251577,46.25,-6.05
1704251592,46.25,-6.05
1704251607,46.25,-6.05
1704251622,46.25,-2.93
1704251637,46.25,-2.93
1704251652,46.25,-6.05
1704251667,46.25,-6.05
1704251682,46.25,-6.05
1704251697,46.25,-6.05
1704251712,46.25,-2.93
1704251727,46.25,-6.05
1704251742,46.25,-6.05
1704251757,46.25,-2.93
1704251772,46.25,-2.93
1704251787,46.25,0.20
1704251802,46.25,-6.05
1704251817,46.25,-2.93
1704251832,46.25,-6.05
1704251847,46.25,-6.05
1704251862,46.25,-2.93
1704251877,46.25,0.20
1704251892,46.25,-6.05
1704251907,46.25,-6.05
1704251922,46.25,-6.05
1704251937,46.25,-6.05
1704251952,46.25,-6.05
1704251967,46.25,-6.05
1704251982,46.25,-2.93
1704251997,46.25,-6.05
1704252012,46.25,-2.93
1704252027,46.25,-2.93
1704252042,46.25,-2.93
1704252057,46.25,-2.93
1704252072,46.25,-2.93
1704252087,46.25,-6.05
1704252102,46.50,-6.05
1704252117,46.50,-6.05
1704252132,46.50,-2.93
1704252147,46.75,-2.93
1704252162,46.75,-2.93
1704252177,46.75,-6.05
1704252192,46.75,-6.05
1704252207,46.75,-2.93
1704252222,46.75,-2.93
1704252237,46.50,-6.05
1704252252,46.50,-2.93
1704252267,46.50,-6.05
1704252282,46.50,-2.93
1704252297,46.50,-6.05
1704252312,46.50,-6.05
1704252327,46.50,-2.93
1704252342,46.50,-6.05
1704252357,46.50,-6.05
1704252372,46.50,-6.05
1704252387,46.50,-6.05
1704252402,46.50,-6.05
1704252417,46.50,-6.05
1704252432,46.50,-2.93
1704252447,46.50,-6.05
1704252462,46.50,-6.05
1704252477,46.50,-6.05
1704252492,46.50,-6.05
1704252507,46.50,-6.05
1704252522,46.50,-6.05
1704252537,46.50,-6.05
1704252552,46.50,-6.05
1704252567,46.50,-2.93
1704252582,46.50,-2.93
1704252597,46.75,-2.93
1704252612,46.75,-6.05
1704252627,46.50,-2.93
1704252642,46.75,-6.05
1704252657,46.50,-6.05
1704252672,46.75,-6.05
1704252687,46.50,-6.05
1704252702,46.75,-2.93
1704252717,46.75,-6.05
1704252732,46.75,-6.05
1704252747,46.75,-6.05
1704252762,46.75,-2.93
1704252777,46.75,-6.05
1704252792,46.75,-2.93
1704252807,46.75,-6.05
1704252822,46.75,-6.05
1704252837,46.75,-2.93
1704252852,46.75,-6.05
1704252867,46.75,-6.05
1704252882,46.75,-6.05
1704252897,46.75,-6.05
1704252912,46.75,-2.93
1704252927,46.75,-6.05
1704252942,46.75,-2.93
1704252957,46.75,-2.93
1704252972,46.75,-2.93
1704252987,46.75,-6.05
1704253002,46.75,-2.93
1704253017,46.75,-2.93
1704253032,46.75,-6.05
1704253047,46.75,-2.93
1704253062,46.75,-2.93
1704253077,46.75,-2.93
1704253092,46.75,-6.05
1704253107,46.75,-6.05
1704253122,46.75,-6.05
1704253137,46.75,-6.05
1704253152,46.75,-6.05
1704253167,46.75,-6.05
1704253182,46.75,-2.93
1704253197,46.75,-6.05
1704253212,46.75,-6.05
1704253227,46.75,-6.05
1704253242,46.75,-2.93
1704253257,46.75,-2.93
1704253272,46.75,-318.56
1704253287,46.25,-321.69
1704253302,46.00,-362.32
1704253317,45.75,-362.32
1704253332,45.75,-362.32
1704253347,45.75,1093.98
1704253362,46.00,209.58
1704253377,46.00,90.82
1704253392,46.25,47.07
1704253407,46.25,31.45
1704253422,46.25,22.07
1704253437,46.25,15.82
1704253452,46.25,9.57
1704253467,46.25,6.45
1704253482,46.50,6.45
1704253497,46.50,-331.06
1704253512,46.00,-334.19
1704253527,45.75,-324.81
1704253542,45.51,-337.32
1704253557,45.51,-340.44
1704253572,45.26,-337.32
1704253587,45.01,-337.32
1704253602,45.26,1468.99
1704253617,45.51,315.83
1704253632,45.51,131.45
1704253647,45.75,78.32
1704253662,45.75,50.20
1704253677,46.00,34.57
1704253692,46.00,25.20
1704253707,46.00,22.07
1704253722,46.25,15.82
1704253737,46.25,12.70
1704253752,46.25,9.57
1704253767,46.25,12.70
1704253782,46.25,9.57
1704253797,46.50,3.32
1704253812,46.50,6.45
1704253827,46.50,0.20
1704253842,46.50,3.32
1704253857,46.50,0.20
1704253872,46.50,3.32
1704253887,46.50,3.32
1704253902,46.50,0.20
1704253917,46.50,0.20
1704253932,46.50,0.20
1704253947,46.50,-2.93
1704253962,46.50,-2.93
1704253977,46.50,-2.93
1704253992,46.75,0.20
1704254007,46.75,-2.93
1704254022,46.75,-2.93
1704254037,46.75,-2.93
1704254052,46.75,-2.93
1704254067,46.75,-2.93
1704254082,46.75,-2.93
1704254097,46.75,-2.93
1704254112,46.75,-2.93
1704254127,46.75,-2.93
1704254142,46.75,-2.93
1704254157,46.75,0.20
1704254172,46.75,-6.05
1704254187,46.75,-6.05
1704254202,46.75,0.20
1704254217,46.75,-6.05
1704254232,46.75,-2.93
1704254247,46.75,-2.93
1704254262,46.75,-2.93
1704254277,47.00,-2.93
1704254292,46.75,-2.93
1704254307,46.75,-2.93
1704254322,47.00,-6.05
1704254337,47.00,-2.93
1704254352,47.00,-2.93
1704254367,47.00,-2.93
1704254382,47.00,-2.93
1704254397,47.00,-6.05
1704254412,47.00,-6.05
1704254427,47.00,-2.93
1704254442,47.00,-6.05
1704254457,47.00,-2.93
1704254472,47.00,-2.93
1704254487,47.00,-6.05
1704254502,47.00,-6.05
1704254517,47.00,-6.05
1704254532,47.25,-6.05
1704254547,47.25,-2.93
1704254562,47.25,-2.93
1704254577,47.25,-2.93
1704254592,47.25,-6.05
1704254607,47.25,-2.93
1704254622,47.25,-6.05
1704254637,47.25,-6.05
1704254652,47.25,-2.93
1704254667,47.25,-6.05
1704254682,47.25,0.20
1704254697,47.25,-2.93
1704254712,47.25,-6.05
1704254727,47.00,-2.93
1704254742,47.25,-6.05
1704254757,47.25,-6.05
1704254772,47.00,-6.05
1704254787,47.25,-6.05
1704254802,47.25,-6.05
1704254817,47.25,0.20
1704254832,47.25,-2.93
1704254847,47.25,-6.05
1704254862,47.25,-2.93
1704254877,47.25,-2.93
1704254892,47.25,0.20
1704254907,47.25,-6.05
1704254922,47.25,-2.93
1704254937,47.25,-6.05
1704254952,47.25,-2.93
1704254967,47.25,-2.93
1704254982,47.25,-2.93
1704254997,47.25,-2.93
1704255012,47.25,-6.05
1704255027,47.25,-2.93
1704255042,47.25,-6.05
1704255057,47.25,0.20
