UnixTime,BattT,BFGcurrent
1595863274,38.40,-618.57
1595863278,38.57,-615.45
1595863293,39.05,-602.95
1595863308,39.54,-612.32
1595863323,39.71,-615.45
1595863338,39.87,-118.56
1595863353,39.54,-109.18
1595863368,39.38,-609.20
1595863383,39.87,-624.82
1595863398,40.19,-618.57
1595863413,40.36,-637.32
1595863428,40.68,-106.06
1595863443,40.19,-109.18
1595863458,40.03,-106.06
1595863473,39.71,-99.81
1595863488,39.54,-102.93
1595863503,39.54,-99.81
1595863518,39.38,-102.93
1595863533,39.22,-96.68
1595863548,39.05,-99.81
1595863563,39.05,-99.81
1595863578,38.89,-99.81
1595863593,38.89,-99.81
1595863608,38.89,-99.81
1595863623,38.73,-99.81
1595863638,38.73,-99.81
1595863653,38.73,-99.81
1595863668,38.73,-99.81
1595863683,38.57,-99.81
1595863698,38.57,-99.81
1595863713,38.57,-99.81
1595863728,38.57,-102.93
1595863743,38.57,-99.81
1595863758,38.40,-102.93
1595863773,38.40,-102.93
1595863788,38.40,-99.81
1595863803,38.40,-99.81
1595863818,38.40,-99.81
1595863833,38.40,-102.93
1595863848,38.40,-99.81
1595863863,38.40,-102.93
1595863878,38.40,-99.81
1595863893,38.40,-102.93
1595863908,38.40,-102.93
1595863923,38.24,-102.93
1595863938,38.24,-102.93
1595863953,38.24,-102.93
1595863968,38.24,-102.93
1595863983,38.24,-102.93
1595863998,38.24,-99.81
1595864013,38.24,-99.81
1595864028,38.24,-102.93
1595864043,38.24,-99.81
1595864058,38.40,-99.81
1595864073,38.24,-99.81
1595864088,38.24,-99.81
1595864103,38.24,-99.81
1595864118,38.24,-99.81
1595864133,38.24,-99.81
1595864148,38.24,-96.68
1595864163,38.24,-99.81
1595864178,38.24,-99.81
1595864193,38.24,-99.81
1595864208,38.24,-96.68
1595864223,38.24,-99.81
1595864238,38.24,-99.81
1595864253,38.24,-99.81
1595864268,38.24,-99.81
1595864283,38.24,-99.81
1595864298,38.24,-96.68
1595864313,38.24,-99.81
1595864328,38.24,-96.68
1595864343,38.24,-96.68
1595864358,38.24,-99.81
1595864373,38.24,-99.81
1595864388,38.24,-99.81
1595864403,38.24,-96.68
1595864418,38.24,-99.81
1595864433,38.24,-96.68
1595864447,38.24,-99.81
1595864462,38.24,-99.81
1595864478,38.57,-649.82
1595864493,39.22,-615.45
1595864508,39.71,-115.43
1595864522,39.38,-106.06
1595864538,39.05,-634.20
1595864553,39.71,-106.06
1595864568,39.38,-118.56
1595864583,39.22,-627.95
1595864598,39.87,-106.06
1595864613,39.54,-106.06
1595864628,39.38,-106.06
1595864643,39.22,-115.43
1595864658,39.22,-127.93
1595864673,39.05,-96.68
1595864688,39.05,-99.81
1595864703,39.05,-99.81
1595864718,39.05,-99.81
1595864733,38.89,-96.68
1595864748,38.89,-99.81
1595864763,38.89,-99.81
1595864778,38.89,-99.81
1595864793,38.89,-102.93
1595864808,38.89,-99.81
1595864823,38.73,-99.81
1595864838,38.73,-99.81
1595864853,38.73,-99.81
1595864868,38.73,-99.81
1595864883,38.73,-96.68
1595864898,38.73,-96.68
1595864913,38.73,-99.81
1595864928,38.73,-96.68
1595864943,38.73,-99.81
1595864958,38.73,-96.68
1595864972,38.73,-96.68
1595864988,38.57,-99.81
1595865003,38.57,-99.81
1595865018,38.57,-99.81
1595865033,38.57,-99.81
1595865047,38.57,-96.68
1595865063,38.57,-99.81
1595865078,38.57,-99.81
1595865093,38.57,-99.81
1595865108,38.57,-99.81
1595865122,38.57,-99.81
1595865138,38.57,-99.81
1595865153,38.57,-99.81
1595865168,38.57,-96.68
1595865183,38.57,-99.81
1595865198,38.57,-99.81
1595865213,38.57,-99.81
1595865228,38.57,-99.81
1595865243,38.57,-99.81
1595865258,38.57,-99.81
1595865273,38.57,-99.81
1595865288,38.57,-99.81
1595865303,38.57,-99.81
1595865318,38.57,-99.81
1595865333,38.57,-99.81
1595865348,38.57,-99.81
1595865363,38.57,-102.93
1595865378,38.57,-99.81
1595865393,38.57,-99.81
1595865408,38.57,-99.81
1595865423,38.57,-96.68
1595865438,38.57,-96.68
1595865453,38.57,-99.81
1595865468,38.57,-99.81
1595865483,38.57,-96.68
1595865497,38.57,-96.68
1595865513,38.57,-99.81
1595865528,38.57,-96.68
1595865543,38.73,-99.81
1595865558,38.57,-99.81
1595865572,38.73,-99.81
1595865588,38.73,-99.81
1595865603,38.73,-99.81
1595865618,38.73,-99.81
1595865633,38.73,-99.81
1595865647,38.73,-99.81
1595865662,38.73,-96.68
1595865678,39.05,-606.07
1595865693,39.54,-615.45
1595865708,40.03,-627.95
1595865722,40.19,-102.93
1595865738,39.87,-102.93
1595865753,39.87,-618.57
1595865768,40.36,-646.70
1595865783,40.85,-631.07
1595865797,40.85,-109.18
1595865813,40.52,-102.93
1595865828,40.36,-634.20
1595865843,41.01,-115.43
1595865858,40.68,-127.93
1595865873,40.36,-99.81
1595865888,40.19,-96.68
1595865903,40.19,-99.81
1595865918,40.03,-99.81
1595865933,40.03,-102.93
1595865948,39.87,-96.68
1595865963,39.87,-102.93
1595865978,39.71,-99.81
1595865993,39.71,-99.81
1595866008,39.71,-96.68
1595866022,39.71,-99.81
1595866038,39.54,-99.81
1595866053,39.54,-96.68
1595866068,39.54,-99.81
1595866083,39.54,-99.81
1595866097,39.38,-96.68
1595866113,39.38,-99.81
1595866128,39.38,-99.81
1595866143,39.38,-99.81
1595866158,39.38,-102.93
1595866172,39.38,-99.81
1595866188,39.38,-99.81
1595866203,39.38,-102.93
1595866218,39.22,-99.81
1595866233,39.22,-99.81
1595866247,39.22,-96.68
1595866263,39.22,-96.68
1595866278,39.22,-96.68
1595866293,39.22,-99.81
1595866308,39.22,-96.68
1595866322,39.22,-99.81
1595866338,39.22,-96.68
1595866353,39.22,-96.68
1595866368,39.22,-99.81
1595866383,39.22,-99.81
1595866397,39.22,-96.68
1595866413,39.22,-99.81
1595866428,39.22,-99.81
1595866443,39.22,-96.68
1595866458,39.22,-99.81
1595866473,39.22,-96.68
1595866488,39.22,-99.81
1595866503,39.22,-96.68
1595866518,39.22,-96.68
1595866533,39.22,-99.81
1595866547,39.22,-96.68
1595866563,39.22,-99.81
1595866578,39.05,-99.81
1595866593,39.22,-96.68
1595866608,39.05,-96.68
1595866622,39.05,-96.68
1595866638,39.05,-99.81
1595866653,39.05,-99.81
1595866668,39.05,-102.93
1595866683,39.05,-99.81
1595866697,39.05,-99.81
1595866713,39.05,-99.81
1595866728,39.05,-96.68
1595866743,39.05,-99.81
1595866758,39.05,-96.68
1595866772,39.05,-99.81
1595866788,39.05,-96.68
1595866803,39.05,-96.68
1595866818,39.22,-96.68
1595866833,39.22,-99.81
1595866847,39.22,-96.68
1595866862,39.22,-102.93
1595866878,39.54,-609.20
1595866893,40.19,-615.45
1595866908,40.52,-624.82
1595866922,40.85,-637.32
1595866938,41.01,-106.06
1595866953,40.52,-106.06
1595866968,40.52,-643.57
1595866983,41.01,-631.07
1595866997,41.33,-643.57
1595867013,41.66,-643.57
1595867028,41.82,-115.43
1595867043,41.33,-106.06
1595867058,41.33,-124.81
1595867072,41.01,-102.93
1595867088,40.85,-96.68
1595867103,40.68,-102.93
1595867118,40.52,-99.81
1595867133,40.52,-99.81
1595867147,40.36,-99.81
1595867163,40.36,-99.81
1595867178,40.19,-102.93
1595867193,40.19,-96.68
1595867208,40.19,-96.68
1595867222,40.03,-96.68
1595867238,40.03,-99.81
1595867253,40.03,-96.68
1595867268,39.87,-99.81
1595867283,39.87,-99.81
1595867297,39.87,-99.81
1595867313,39.87,-99.81
1595867328,39.87,-99.81
1595867343,39.71,-99.81
1595867358,39.71,-99.81
1595867372,39.71,-96.68
1595867388,39.71,-96.68
1595867403,39.71,-99.81
1595867418,39.71,-99.81
1595867433,39.71,-99.81
1595867447,39.54,-102.93
1595867463,39.54,-99.81
1595867478,39.54,-96.68
1595867493,39.54,-96.68
1595867508,39.54,-99.81
1595867522,39.54,-99.81
1595867538,39.54,-99.81
1595867553,39.54,-96.68
1595867568,39.54,-96.68
1595867583,39.54,-99.81
1595867597,39.54,-96.68
1595867613,39.54,-99.81
1595867628,39.54,-96.68
1595867643,39.54,-99.81
1595867658,39.54,-99.81
1595867672,39.38,-102.93
1595867688,39.38,-96.68
1595867703,39.38,-96.68
1595867718,39.38,-99.81
1595867733,39.38,-96.68
1595867747,39.38,-99.81
1595867763,39.38,-99.81
1595867778,39.38,-96.68
1595867793,39.38,-99.81
1595867808,39.38,-99.81
1595867822,39.38,-99.81
1595867838,39.38,-102.93
1595867853,39.38,-99.81
1595867868,39.38,-99.81
1595867883,39.38,-99.81
1595867897,39.22,-99.81
1595867913,39.38,-99.81
1595867928,39.22,-99.81
1595867943,39.22,-96.68
1595867958,39.22,-96.68
1595867972,39.22,-99.81
1595867988,39.22,-99.81
1595868003,39.38,-99.81
1595868018,39.38,-102.93
1595868033,39.38,-99.81
1595868047,39.38,-102.93
1595868062,39.38,-99.81
1595868078,39.71,-618.57
1595868093,40.19,-646.70
1595868108,40.68,-634.20
1595868122,41.17,-634.20
1595868138,41.33,-649.82
1595868153,41.66,-649.82
1595868168,41.82,-649.82
1595868183,42.15,-637.32
1595868197,42.31,-106.06
1595868213,41.82,-115.43
1595868228,41.50,-631.07
1595868243,41.98,-646.70
1595868258,42.15,-127.93
1595868272,41.82,-102.93
1595868288,41.50,-99.81
1595868303,41.33,-99.81
1595868318,41.17,-99.81
1595868333,41.01,-99.81
1595868347,41.01,-102.93
1595868363,40.85,-99.81
1595868378,40.85,-96.68
1595868393,40.68,-99.81
1595868408,40.68,-96.68
1595868422,40.68,-102.93
1595868438,40.52,-99.81
1595868453,40.52,-99.81
1595868468,40.52,-99.81
1595868483,40.52,-96.68
1595868497,40.36,-96.68
1595868513,40.36,-96.68
1595868528,40.36,-102.93
1595868543,40.36,-96.68
1595868558,40.36,-99.81
1595868572,40.19,-99.81
1595868588,40.19,-99.81
1595868603,40.19,-99.81
1595868618,40.19,-102.93
1595868633,40.19,-99.81
1595868647,40.19,-96.68
1595868663,40.19,-99.81
1595868678,40.19,-99.81
1595868693,40.19,-102.93
1595868708,40.19,-99.81
1595868722,40.19,-96.68
1595868738,40.19,-99.81
1595868753,40.19,-96.68
1595868768,40.03,-99.81
1595868783,40.19,-99.81
1595868797,40.03,-99.81
1595868813,40.03,-99.81
1595868828,40.03,-96.68
1595868843,40.03,-96.68
1595868858,40.03,-99.81
1595868872,40.03,-96.68
1595868888,40.03,-96.68
1595868903,40.03,-99.81
1595868918,40.03,-99.81
1595868933,40.03,-99.81
1595868947,40.03,-99.81
1595868963,40.03,-96.68
1595868978,40.03,-96.68
1595868993,40.03,-102.93
