UnixTime,BattT,BFGcurrent
1692921607,44.51,3.32
1692921623,44.51,6.45
1692921638,44.51,3.32
1692921653,44.51,6.45
1692921668,44.51,3.32
1692921683,44.51,3.32
1692921698,44.51,3.32
1692921713,44.51,6.45
1692921728,44.51,3.32
1692921743,44.51,3.32
1692921758,44.51,6.45
1692921773,44.51,3.32
1692921788,44.51,6.45
1692921803,44.51,3.32
1692921818,44.51,3.32
1692921833,44.51,3.32
1692921848,44.51,3.32
1692921863,44.51,3.32
1692921878,44.51,3.32
1692921893,44.51,3.32
1692921908,44.51,6.45
1692921923,44.26,6.45
1692921938,44.26,6.45
1692921953,44.26,3.32
1692921968,44.26,3.32
1692921983,44.26,3.32
1692921998,44.26,3.32
1692922013,44.26,3.32
1692922028,44.26,3.32
1692922043,44.26,3.32
1692922058,44.26,3.32
1692922073,44.26,3.32
1692922088,44.26,3.32
1692922103,44.26,6.45
1692922118,44.26,3.32
1692922133,44.26,3.32
1692922148,44.26,6.45
1692922163,44.26,3.32
1692922178,44.26,3.32
1692922193,44.26,3.32
1692922208,44.26,6.45
1692922223,44.26,3.32
1692922238,44.26,6.45
1692922253,44.26,3.32
1692922268,44.26,3.32
1692922283,44.26,3.32
1692922298,44.26,3.32
1692922313,44.26,6.45
1692922328,44.01,6.45
1692922343,44.01,3.32
1692922358,44.01,3.32
1692922373,44.01,6.45
1692922388,44.01,3.32
1692922403,44.01,3.32
1692922418,44.01,3.32
1692922433,44.01,3.32
1692922448,44.01,3.32
1692922463,44.01,3.32
1692922478,44.01,3.32
1692922493,44.01,3.32
1692922508,44.01,6.45
1692922523,44.01,3.32
1692922538,44.01,6.45
1692922553,44.01,3.32
1692922568,44.01,3.32
1692922583,44.01,3.32
1692922598,44.01,3.32
1692922613,44.01,3.32
1692922628,44.01,3.32
1692922643,44.01,3.32
1692922658,43.76,3.32
1692922673,44.01,3.32
1692922688,43.76,3.32
1692922703,43.76,6.45
1692922718,43.76,6.45
1692922733,43.76,3.32
1692922748,43.76,6.45
1692922763,43.76,3.32
1692922778,43.76,6.45
1692922793,43.76,3.32
1692922807,43.76,3.32
1692922823,43.76,3.32
1692922838,43.76,3.32
1692922853,43.76,3.32
1692922868,43.76,6.45
1692922883,43.76,3.32
1692922898,43.76,3.32
1692922913,43.76,3.32
1692922928,43.76,3.32
1692922943,43.76,3.32
1692922958,43.51,3.32
1692922973,43.51,3.32
1692922988,43.51,3.32
1692923003,43.51,6.45
1692923018,43.51,3.32
1692923033,43.51,6.45
1692923048,43.51,3.32
1692923063,43.51,6.45
1692923078,43.51,6.45
1692923093,43.51,3.32
1692923108,43.51,3.32
1692923123,43.51,3.32
1692923138,43.51,3.32
1692923153,43.51,6.45
1692923168,43.51,3.32
1692923183,43.51,3.32
1692923198,43.51,3.32
1692923213,43.51,3.32
1692923228,43.51,3.32
1692923243,43.51,6.45
1692923258,43.51,3.32
1692923273,43.26,3.32
1692923288,43.26,3.32
1692923303,43.26,3.32
1692923318,43.26,3.32
1692923333,43.26,3.32
1692923348,43.26,6.45
1692923363,43.26,6.45
1692923378,43.26,6.45
1692923393,43.26,3.32
1692923408,43.26,3.32
1692923423,43.26,3.32
1692923438,43.26,3.32
1692923453,43.26,6.45
1692923468,43.26,3.32
1692923483,43.26,3.32
1692923498,43.26,6.45
1692923513,43.26,6.45
1692923528,43.26,3.32
1692923543,43.26,3.32
1692923558,43.26,6.45
1692923573,43.26,6.45
1692923588,43.26,3.32
1692923603,43.26,3.32
1692923618,43.26,6.45
1692923633,43.26,3.32
1692923648,43.26,3.32
1692923663,43.26,3.32
1692923678,43.26,6.45
1692923693,43.02,3.32
1692923708,43.26,6.45
1692923723,43.26,3.32
1692923738,43.02,3.32
1692923753,43.02,6.45
1692923768,43.02,3.32
1692923783,43.02,3.32
1692923798,43.02,3.32
1692923813,43.02,3.32
1692923828,43.02,3.32
1692923843,43.02,3.32
1692923858,43.02,6.45
1692923873,43.02,3.32
1692923888,43.02,6.45
1692923903,43.02,3.32
1692923918,43.02,6.45
1692923933,43.02,3.32
1692923948,43.02,3.32
1692923963,43.02,6.45
1692923978,43.02,3.32
1692923993,43.02,3.32
1692924007,43.02,3.32
1692924023,43.02,3.32
1692924038,43.02,3.32
1692924053,43.02,3.32
1692924068,43.02,3.32
1692924083,43.02,3.32
1692924098,43.02,3.32
1692924113,43.02,3.32
1692924128,43.02,3.32
1692924143,43.02,3.32
1692924158,43.02,3.32
1692924173,43.02,6.45
1692924188,43.02,6.45
1692924203,43.02,6.45
1692924218,43.02,3.32
1692924233,43.02,3.32
1692924248,43.02,3.32
1692924263,43.02,3.32
1692924278,43.02,6.45
1692924293,43.02,6.45
1692924308,43.02,3.32
1692924323,43.02,6.45
1692924338,43.02,3.32
1692924353,42.77,6.45
1692924368,43.02,3.32
1692924383,42.77,6.45
1692924398,42.77,3.32
1692924413,42.77,3.32
1692924428,42.77,3.32
1692924443,42.77,3.32
1692924458,42.77,6.45
1692924473,42.77,6.45
1692924488,42.77,3.32
1692924503,42.77,6.45
1692924518,42.77,3.32
1692924533,42.77,3.32
1692924548,42.77,6.45
1692924563,42.77,3.32
1692924578,42.77,3.32
1692924593,42.77,3.32
1692924608,42.77,6.45
1692924623,42.77,3.32
1692924638,42.77,3.32
1692924653,42.77,3.32
1692924668,42.77,3.32
1692924683,42.77,6.45
1692924698,42.77,6.45
1692924713,42.77,3.32
1692924728,42.77,6.45
1692924743,42.52,3.32
1692924758,42.52,3.32
1692924773,42.52,3.32
1692924788,42.52,3.32
1692924803,42.52,3.32
1692924818,42.52,3.32
1692924833,42.52,3.32
1692924848,42.52,3.32
1692924863,42.52,3.32
1692924878,42.52,3.32
1692924893,42.52,3.32
1692924908,42.52,3.32
1692924923,42.52,3.32
1692924938,42.52,3.32
1692924953,42.52,3.32
1692924968,42.52,3.32
1692924983,42.52,3.32
1692924998,42.52,3.32
1692925013,42.52,3.32
1692925028,42.52,6.45
1692925043,42.52,3.32
1692925058,42.52,3.32
1692925073,42.52,3.32
1692925088,42.52,6.45
1692925103,42.52,3.32
1692925118,42.52,3.32
1692925133,42.52,6.45
1692925148,42.52,6.45
1692925163,42.52,3.32
1692925178,42.52,6.45
1692925193,42.52,6.45
1692925207,42.52,6.45
1692925223,42.52,6.45
1692925238,42.52,6.45
1692925253,42.52,3.32
1692925268,42.52,3.32
1692925283,42.27,6.45
1692925298,42.27,3.32
1692925313,42.27,6.45
1692925328,42.27,3.32
1692925343,42.27,6.45
1692925358,42.27,3.32
1692925373,42.27,3.32
1692925388,42.27,3.32
1692925403,42.27,6.45
1692925418,42.27,6.45
1692925433,42.27,6.45
1692925448,42.27,6.45
1692925463,42.27,3.32
1692925478,42.27,3.32
1692925493,42.27,3.32
1692925508,42.27,3.32
1692925523,42.27,3.32
1692925538,42.27,3.32
1692925553,42.27,6.45
1692925568,42.27,3.32
1692925583,42.27,3.32
1692925598,42.27,6.45
1692925613,42.27,6.45
1692925628,42.02,6.45
1692925643,42.02,3.32
1692925658,42.02,6.45
1692925673,42.02,3.32
1692925688,42.02,3.32
1692925703,42.02,3.32
1692925718,42.02,3.32
1692925733,42.02,3.32
1692925748,42.02,3.32
1692925763,42.02,3.32
1692925778,42.02,3.32
1692925793,42.02,3.32
1692925808,42.02,3.32
1692925823,42.02,6.45
1692925838,42.02,3.32
1692925853,42.02,3.32
1692925868,42.02,3.32
1692925883,42.02,6.45
1692925898,42.02,3.32
1692925913,42.02,3.32
1692925928,42.02,3.32
1692925943,41.77,6.45
1692925958,41.77,3.32
1692925973,41.77,3.32
1692925988,41.77,3.32
1692926003,41.77,3.32
1692926018,41.77,6.45
1692926033,41.77,3.32
1692926048,41.77,6.45
1692926063,41.77,3.32
1692926078,41.77,3.32
1692926093,41.77,3.32
1692926108,41.77,3.32
1692926123,41.77,3.32
1692926138,41.77,3.32
1692926153,41.77,3.32
1692926168,41.77,3.32
1692926183,41.77,3.32
1692926198,41.77,6.45
1692926213,41.77,6.45
1692926228,41.77,6.45
1692926243,41.77,3.32
1692926258,41.77,3.32
1692926273,41.77,6.45
1692926288,41.77,3.32
1692926303,41.77,3.32
1692926318,41.77,3.32
1692926333,41.77,3.32
1692926348,41.52,3.32
1692926363,41.52,3.32
1692926378,41.52,6.45
1692926393,41.52,3.32
1692926407,41.52,3.32
1692926423,41.52,6.45
1692926438,41.52,3.32
1692926453,41.52,3.32
1692926468,41.52,6.45
1692926483,41.52,3.32
1692926498,41.52,3.32
1692926513,41.52,6.45
1692926528,41.52,3.32
1692926543,41.52,3.32
1692926558,41.52,3.32
1692926573,41.52,6.45
1692926588,41.52,3.32
1692926603,41.52,3.32
1692926618,41.52,3.32
1692926633,41.52,3.32
1692926648,41.52,3.32
1692926663,41.52,3.32
1692926678,41.52,3.32
1692926693,41.52,3.32
1692926708,41.52,6.45
1692926723,41.52,6.45
1692926738,41.52,3.32
1692926753,41.52,3.32
1692926768,41.52,3.32
1692926783,41.52,3.32
1692926798,41.52,3.32
1692926813,41.52,3.32
1692926828,41.52,6.45
1692926843,41.52,3.32
1692926858,41.52,3.32
1692926873,41.52,6.45
1692926888,41.27,3.32
1692926903,41.27,6.45
1692926918,41.27,3.32
1692926933,41.27,3.32
1692926948,41.27,3.32
1692926963,41.27,3.32
1692926978,41.27,6.45
1692926993,41.27,3.32
1692927008,41.27,3.32
1692927023,41.27,6.45
1692927038,41.27,3.32
1692927053,41.27,3.32
1692927068,41.27,3.32
1692927083,41.27,3.32
1692927098,41.27,3.32
1692927113,41.27,6.45
1692927128,41.27,6.45
1692927143,41.27,3.32
1692927158,41.27,3.32
1692927173,41.27,3.32
1692927188,41.27,3.32
1692927203,41.27,3.32
1692927218,41.27,6.45
1692927233,41.27,6.45
1692927248,41.27,3.32
1692927263,41.27,3.32
1692927278,41.27,3.32
1692927293,41.27,3.32
1692927308,41.27,3.32
1692927323,41.27,3.32
1692927338,41.27,6.45
1692927353,41.27,3.32
1692927368,41.27,3.32
1692927383,41.27,3.32
1692927398,41.27,3.32
1692927413,41.27,3.32
1692927428,41.27,3.32
1692927443,41.27,3.32
1692927458,41.27,6.45
1692927473,41.27,3.32
1692927488,41.02,3.32
1692927503,41.02,6.45
1692927518,41.02,3.32
1692927533,41.02,3.32
1692927548,41.02,3.32
1692927563,41.02,3.32
1692927578,41.02,6.45
1692927593,41.02,3.32
1692927607,41.02,3.32
1692927623,41.02,3.32
1692927638,41.02,3.32
1692927653,41.02,3.32
1692927668,41.02,6.45
1692927683,41.02,6.45
1692927698,41.02,6.45
1692927713,41.02,3.32
1692927728,41.02,6.45
