UnixTime,BattT,BFGcurrent
1608754847,14.88,-768.58
1608754854,15.62,-765.45
1608754869,16.37,-774.83
1608754884,17.12,-749.83
1608754899,17.61,-756.08
1608754914,17.86,-765.45
1608754929,18.36,-756.08
1608754944,19.11,-240.44
1608754959,18.36,-243.56
1608754974,17.61,-759.20
1608754989,18.36,-227.94
1608755004,17.86,-231.06
1608755019,16.87,-756.08
1608755034,17.86,-249.81
1608755049,17.37,-249.81
1608755064,17.12,-249.81
1608755079,17.12,-249.81
1608755094,16.87,-246.69
1608755109,16.62,-249.81
1608755124,16.62,-249.81
1608755139,16.62,-249.81
1608755154,16.37,-249.81
1608755169,16.37,-246.69
1608755184,16.12,-249.81
1608755199,16.12,-249.81
1608755214,16.12,-249.81
1608755229,15.87,-227.94
1608755244,15.87,-224.81
1608755259,15.62,-224.81
1608755274,15.37,-224.81
1608755289,15.37,-224.81
1608755304,15.12,-221.69
1608755319,15.12,-221.69
1608755334,14.88,-224.81
1608755349,14.63,-227.94
1608755364,14.63,-227.94
1608755379,14.38,-224.81
1608755394,14.38,-221.69
1608755409,14.13,-224.81
1608755424,14.13,-231.06
1608755439,14.13,-227.94
1608755454,13.88,-224.81
1608755469,13.88,-227.94
1608755484,13.88,-227.94
1608755499,13.63,-221.69
1608755514,13.63,-227.94
1608755529,13.63,-224.81
1608755544,13.38,-224.81
1608755559,13.38,-221.69
1608755574,13.38,-227.94
1608755589,13.13,-227.94
1608755604,13.13,-227.94
1608755619,13.13,-227.94
1608755634,12.88,-224.81
1608755649,12.88,-221.69
1608755664,12.88,-224.81
1608755679,12.88,-224.81
1608755694,12.88,-221.69
1608755709,12.63,-224.81
1608755724,12.63,-224.81
1608755739,12.63,-221.69
1608755754,12.63,-224.81
1608755769,12.63,-224.81
1608755784,12.63,-224.81
1608755799,12.39,-224.81
1608755814,12.39,-224.81
1608755829,12.39,-224.81
1608755844,12.39,-224.81
1608755859,12.39,-221.69
1608755874,12.39,-221.69
1608755889,12.14,-224.81
1608755904,12.14,-237.31
1608755919,12.14,-237.31
1608755934,12.14,-221.69
1608755949,12.14,-221.69
1608755964,12.14,-234.19
1608755979,12.14,-234.19
1608755994,12.14,-218.56
1608756009,12.14,-218.56
1608756024,12.14,-227.94
1608756038,12.14,-231.06
1608756054,11.89,-787.33
1608756069,13.38,-240.44
1608756084,12.88,-243.56
1608756099,12.14,-756.08
1608756114,13.38,-237.31
1608756129,12.88,-243.56
1608756144,13.38,-243.56
1608756159,13.13,-243.56
1608756174,12.88,-234.19
1608756189,12.63,-240.44
1608756204,12.63,-243.56
1608756219,12.39,-237.31
1608756234,12.39,-221.69
1608756249,12.39,-221.69
1608756264,12.14,-221.69
1608756279,12.14,-221.69
1608756294,12.14,-224.81
1608756309,11.89,-227.94
1608756324,11.89,-227.94
1608756339,11.89,-227.94
1608756354,11.89,-224.81
1608756369,11.64,-224.81
1608756384,11.64,-227.94
1608756399,11.64,-224.81
1608756414,11.64,-224.81
1608756429,11.39,-224.81
1608756444,11.39,-224.81
1608756459,11.39,-224.81
1608756474,11.39,-224.81
1608756489,11.14,-224.81
1608756504,11.14,-227.94
1608756519,11.14,-224.81
1608756534,11.14,-227.94
1608756549,11.14,-224.81
1608756564,11.14,-224.81
1608756579,11.14,-227.94
1608756594,11.14,-224.81
1608756609,10.89,-224.81
1608756624,10.89,-227.94
1608756639,10.89,-227.94
1608756654,10.89,-227.94
1608756669,10.89,-224.81
1608756684,10.89,-227.94
1608756699,10.89,-224.81
1608756714,10.89,-224.81
1608756729,10.89,-224.81
1608756744,10.89,-227.94
1608756759,10.89,-224.81
1608756774,10.89,-224.81
1608756789,10.89,-227.94
1608756804,10.89,-227.94
1608756819,10.89,-227.94
1608756834,10.89,-227.94
1608756849,10.89,-224.81
1608756864,10.89,-227.94
1608756879,10.89,-221.69
1608756894,10.89,-227.94
1608756909,10.89,-224.81
1608756924,10.89,-227.94
1608756939,10.64,-227.94
1608756954,10.89,-224.81
1608756969,10.89,-224.81
1608756984,10.89,-227.94
1608756999,10.89,-227.94
1608757014,10.64,-227.94
1608757029,10.89,-224.81
1608757044,10.64,-224.81
1608757059,10.64,-224.81
1608757074,10.64,-227.94
1608757089,10.64,-224.81
1608757104,10.64,-227.94
1608757119,10.64,-224.81
1608757134,10.64,-227.94
1608757149,10.64,-227.94
1608757164,10.64,-227.94
1608757179,10.64,-221.69
1608757194,10.64,-227.94
1608757209,10.64,-224.81
1608757224,10.39,-227.94
1608757238,10.39,-227.94
1608757254,10.14,-796.70
1608757269,12.14,-240.44
1608757284,11.64,-240.44
1608757299,10.64,-746.70
1608757314,11.89,-240.44
1608757329,11.64,-249.81
1608757344,10.89,-752.95
1608757359,11.89,-240.44
1608757374,11.64,-237.31
1608757389,11.39,-240.44
1608757404,11.39,-240.44
1608757419,11.14,-240.44
1608757434,11.14,-249.81
1608757449,11.14,-246.69
1608757464,11.14,-249.81
1608757479,11.39,-252.94
1608757494,11.39,-252.94
1608757509,11.39,-252.94
1608757524,11.39,-249.81
1608757539,11.39,-249.81
1608757554,11.39,-249.81
1608757569,11.39,-252.94
1608757584,11.64,-249.81
1608757599,11.39,-252.94
1608757614,11.39,-249.81
1608757629,11.39,-227.94
1608757644,11.39,-221.69
1608757659,11.39,-218.56
1608757674,11.14,-231.06
1608757689,11.14,-231.06
1608757704,11.14,-221.69
1608757719,10.89,-221.69
1608757734,10.89,-234.19
1608757749,10.89,-234.19
1608757764,10.89,-215.44
1608757779,10.89,-215.44
1608757794,10.64,-234.19
1608757809,10.64,-237.31
1608757824,10.64,-218.56
1608757839,10.64,-218.56
1608757854,10.64,-231.06
1608757869,10.64,-231.06
1608757884,10.64,-224.81
1608757899,10.64,-227.94
1608757914,10.39,-227.94
1608757929,10.39,-227.94
1608757944,10.39,-227.94
1608757959,10.39,-227.94
1608757974,10.39,-221.69
1608757989,10.39,-227.94
1608758004,10.39,-227.94
1608758019,10.14,-227.94
1608758034,10.14,-227.94
1608758049,10.14,-227.94
1608758064,10.14,-227.94
1608758079,10.14,-227.94
1608758094,10.14,-227.94
1608758109,10.14,-227.94
1608758124,10.14,-224.81
1608758139,10.14,-227.94
1608758154,9.89,-227.94
1608758169,9.89,-227.94
1608758184,9.89,-224.81
1608758199,10.14,-227.94
1608758214,9.89,-224.81
1608758229,9.89,-227.94
1608758244,9.89,-224.81
1608758259,9.89,-227.94
1608758274,9.89,-227.94
1608758289,9.89,-227.94
1608758304,9.89,-224.81
1608758319,9.89,-227.94
1608758334,9.89,-221.69
1608758349,9.65,-227.94
1608758364,9.65,-227.94
1608758379,9.65,-227.94
1608758394,9.65,-227.94
1608758409,9.65,-227.94
1608758424,9.65,-227.94
1608758438,9.65,-227.94
1608758453,9.15,-762.33
1608758468,10.39,-759.20
1608758483,10.89,-802.95
1608758498,11.89,-749.83
1608758513,11.89,-762.33
1608758528,13.38,-240.44
1608758543,12.63,-240.44
1608758558,12.14,-240.44
1608758573,11.89,-246.69
1608758588,11.39,-237.31
1608758603,11.39,-237.31
1608758618,11.14,-240.44
1608758633,10.89,-227.94
1608758648,10.89,-227.94
1608758663,10.89,-227.94
1608758678,10.64,-227.94
1608758693,10.39,-224.81
1608758708,10.39,-224.81
1608758723,10.14,-224.81
1608758738,10.14,-227.94
1608758753,10.14,-227.94
1608758768,9.89,-227.94
1608758783,9.89,-227.94
1608758798,9.89,-227.94
1608758813,9.89,-227.94
1608758828,9.89,-227.94
1608758843,9.89,-227.94
1608758858,9.89,-227.94
1608758873,9.65,-224.81
1608758888,9.89,-224.81
1608758903,9.89,-231.06
1608758918,9.89,-231.06
1608758933,9.65,-224.81
1608758948,9.65,-227.94
1608758963,9.65,-224.81
1608758978,9.65,-224.81
1608758993,9.65,-231.06
1608759008,9.40,-227.94
1608759023,9.40,-224.81
1608759038,9.40,-227.94
1608759053,9.65,-227.94
1608759068,9.65,-227.94
1608759083,9.65,-224.81
1608759098,9.40,-231.06
1608759113,9.40,-231.06
1608759128,9.40,-227.94
1608759143,9.65,-227.94
1608759158,9.40,-227.94
1608759173,9.40,-224.81
1608759188,9.40,-227.94
1608759203,9.40,-227.94
1608759218,9.40,-227.94
1608759233,9.40,-227.94
1608759248,9.40,-227.94
1608759263,9.40,-227.94
1608759278,9.40,-231.06
1608759293,9.40,-231.06
1608759308,9.40,-227.94
1608759323,9.40,-227.94
