UnixTime,BattT,BFGcurrent
1701907477,27.58,-2.93
1701907492,27.58,0.20
1701907507,27.58,3.32
1701907522,27.58,3.32
1701907537,27.58,3.32
1701907552,27.58,-2.93
1701907567,27.58,-2.93
1701907582,27.58,3.32
1701907597,27.58,0.20
1701907612,27.58,0.20
1701907627,27.58,3.32
1701907642,27.58,0.20
1701907658,27.58,3.32
1701907673,27.58,0.20
1701907687,27.58,0.20
1701907701,27.58,3.32
1701907715,27.58,0.20
1701907729,27.58,0.20
1701907743,27.58,6.45
1701907757,27.58,0.20
1701907771,27.58,0.20
1701907785,27.58,-2.93
1701907799,27.58,0.20
1701907813,27.58,0.20
1701907827,27.58,0.20
1701907841,27.58,3.32
1701907855,27.58,0.20
1701907869,27.58,0.20
1701907883,27.58,3.32
1701907897,27.58,-2.93
1701907911,27.58,-2.93
1701907925,27.58,-77.93
1701907939,27.33,-77.93
1701907953,27.08,-77.93
1701907967,27.08,-84.18
1701907981,26.83,-84.18
1701907995,26.83,-74.81
1701908009,26.58,-84.18
1701908023,26.58,-77.93
1701908037,26.33,-74.81
1701908051,26.33,-77.93
1701908065,26.08,-84.18
1701908079,26.08,-77.93
1701908093,26.08,-77.93
1701908107,25.83,-87.31
1701908121,25.83,-87.31
1701908135,25.83,-77.93
1701908149,25.83,-74.81
1701908163,25.58,-74.81
1701908177,25.58,-77.93
1701908191,25.58,-77.93
1701908205,25.58,-84.18
1701908219,25.58,-77.93
1701908233,25.33,-87.31
1701908247,25.33,-74.81
1701908261,25.33,-77.93
1701908275,25.33,-87.31
1701908289,25.33,-81.06
1701908303,25.09,-77.93
1701908318,25.09,-77.93
1701908333,25.09,-87.31
1701908348,25.09,-77.93
1701908363,25.09,-74.81
1701908378,25.09,-84.18
1701908393,25.09,-87.31
1701908408,24.84,-74.81
1701908423,24.84,-87.31
1701908438,24.84,-77.93
1701908453,24.84,-74.81
1701908468,24.84,-84.18
1701908483,25.09,2106.51
1701908498,25.33,590.84
1701908513,25.58,250.20
1701908528,25.83,147.07
1701908543,25.83,97.07
1701908558,26.08,68.95
1701908573,26.08,53.32
1701908587,26.08,40.82
1701908602,26.33,34.57
1701908617,26.33,31.45
1701908632,26.58,28.32
1701908647,26.58,25.20
1701908662,26.58,18.95
1701908677,26.58,18.95
1701908692,26.58,15.82
1701908707,26.83,15.82
1701908722,26.83,15.82
1701908737,26.83,12.70
1701908752,26.83,15.82
1701908767,26.83,9.57
1701908782,26.83,9.57
1701908797,26.83,6.45
1701908812,26.83,6.45
1701908827,26.83,6.45
1701908842,26.83,6.45
1701908857,26.83,3.32
1701908872,26.83,6.45
1701908887,26.83,3.32
1701908902,26.83,6.45
1701908917,27.08,3.32
1701908932,27.08,6.45
1701908947,27.08,6.45
1701908962,27.08,3.32
1701908977,27.08,6.45
1701908992,27.08,3.32
1701909007,27.08,3.32
1701909022,27.08,3.32
1701909037,27.08,3.32
1701909052,27.08,0.20
1701909067,27.08,6.45
1701909082,27.08,3.32
1701909097,27.08,3.32
1701909112,27.08,3.32
1701909127,27.08,3.32
1701909142,27.08,0.20
1701909157,27.08,3.32
1701909172,27.08,0.20
1701909187,27.08,3.32
1701909202,27.08,3.32
1701909217,27.08,3.32
1701909232,27.08,0.20
1701909247,27.08,0.20
1701909262,27.08,3.32
1701909277,27.08,0.20
1701909292,27.08,3.32
1701909307,27.08,3.32
1701909322,27.08,0.20
1701909337,27.08,0.20
1701909352,27.08,3.32
1701909367,27.08,0.20
1701909382,27.08,0.20
1701909397,27.08,0.20
1701909412,27.08,0.20
1701909427,27.08,0.20
1701909442,27.08,3.32
1701909457,27.08,6.45
1701909472,27.08,3.32
1701909487,27.08,3.32
1701909502,27.08,3.32
1701909517,27.08,3.32
1701909532,27.08,0.20
1701909547,27.33,0.20
1701909562,27.33,6.45
1701909577,27.33,6.45
1701909592,27.33,-2.93
1701909607,27.33,3.32
1701909622,27.33,3.32
1701909637,27.33,6.45
1701909652,27.33,0.20
1701909667,27.33,6.45
1701909682,27.33,0.20
1701909697,27.33,0.20
1701909712,27.33,0.20
1701909727,27.33,0.20
1701909742,27.33,0.20
1701909757,27.33,0.20
1701909772,27.33,3.32
1701909786,27.33,0.20
1701909801,27.33,0.20
1701909816,27.33,3.32
1701909831,27.33,3.32
1701909846,27.33,3.32
1701909861,27.33,3.32
1701909876,27.33,3.32
1701909891,27.33,3.32
1701909906,27.33,3.32
1701909921,27.33,3.32
1701909936,27.33,3.32
1701909951,27.33,0.20
1701909966,27.33,0.20
1701909981,27.33,3.32
1701909996,27.33,3.32
1701910011,27.33,0.20
1701910026,27.33,6.45
1701910041,27.33,0.20
1701910056,27.33,0.20
1701910071,27.33,0.20
1701910086,27.33,3.32
1701910101,27.33,3.32
1701910116,27.33,3.32
1701910131,27.33,0.20
1701910146,27.33,3.32
1701910161,27.33,0.20
1701910176,27.33,3.32
1701910191,27.33,0.20
1701910206,27.33,0.20
1701910221,27.33,0.20
1701910236,27.33,3.32
1701910251,27.33,3.32
1701910266,27.33,3.32
1701910281,27.33,3.32
1701910296,27.33,6.45
1701910311,27.33,0.20
1701910326,27.33,3.32
1701910341,27.33,3.32
1701910356,27.33,3.32
1701910371,27.33,0.20
1701910386,27.33,0.20
1701910401,27.33,0.20
1701910416,27.33,0.20
1701910431,27.33,3.32
1701910446,27.33,0.20
1701910461,27.33,3.32
1701910476,27.33,3.32
1701910491,27.33,3.32
1701910506,27.33,0.20
1701910521,27.33,0.20
1701910536,27.58,3.32
1701910551,27.33,3.32
1701910566,27.33,-2.93
1701910581,27.58,3.32
1701910596,27.33,0.20
1701910611,27.58,3.32
1701910626,27.58,0.20
1701910641,27.58,3.32
1701910656,27.58,0.20
1701910671,27.58,3.32
1701910686,27.58,0.20
1701910701,27.58,3.32
1701910716,27.58,0.20
1701910731,27.58,0.20
1701910746,27.58,0.20
1701910761,27.58,0.20
1701910776,27.58,3.32
1701910791,27.58,3.32
1701910806,27.58,0.20
1701910821,27.58,0.20
1701910836,27.58,0.20
1701910851,27.58,6.45
1701910866,27.58,3.32
1701910881,27.58,-2.93
1701910896,27.58,0.20
1701910911,27.58,0.20
1701910926,27.58,0.20
1701910941,27.58,0.20
1701910956,27.58,0.20
1701910971,27.58,6.45
1701910985,27.58,3.32
1701911000,27.58,6.45
1701911015,27.82,0.20
1701911030,27.82,-2.93
1701911045,27.82,3.32
1701911060,27.82,3.32
1701911075,27.82,0.20
1701911090,27.82,0.20
1701911105,27.82,0.20
1701911120,27.82,6.45
1701911135,27.82,3.32
1701911150,27.82,0.20
1701911165,27.82,0.20
1701911180,27.82,3.32
1701911195,27.82,-2.93
1701911210,27.82,3.32
1701911225,27.82,3.32
1701911240,27.82,3.32
1701911255,27.82,3.32
1701911270,27.82,3.32
1701911285,27.82,-2.93
1701911300,27.82,0.20
1701911315,27.82,3.32
1701911330,27.82,0.20
1701911345,27.82,3.32
1701911360,27.82,-2.93
1701911375,27.82,0.20
1701911390,27.82,0.20
1701911405,27.82,0.20
1701911420,27.82,-2.93
1701911435,27.82,3.32
1701911450,27.82,0.20
1701911465,27.82,0.20
1701911480,27.82,0.20
1701911495,27.82,0.20
1701911510,27.82,3.32
1701911525,27.82,-2.93
1701911540,27.82,0.20
1701911555,27.82,0.20
1701911570,27.82,0.20
1701911585,27.82,0.20
1701911600,27.82,3.32
1701911615,27.82,-2.93
1701911630,27.82,6.45
1701911645,28.07,3.32
1701911660,28.07,0.20
1701911675,28.07,3.32
1701911690,28.07,3.32
1701911705,28.07,3.32
1701911720,28.07,0.20
1701911735,28.07,0.20
1701911750,28.07,0.20
1701911765,28.07,3.32
1701911780,28.07,0.20
1701911795,28.07,0.20
1701911810,28.07,0.20
1701911825,28.07,0.20
1701911840,28.07,3.32
1701911855,28.07,0.20
1701911870,28.07,3.32
1701911885,28.07,0.20
1701911900,28.07,0.20
1701911915,28.07,0.20
1701911930,28.07,3.32
1701911945,28.07,0.20
1701911960,28.07,-2.93
1701911975,28.07,0.20
1701911990,28.07,0.20
1701912005,28.07,3.32
1701912020,28.07,3.32
1701912035,28.07,0.20
1701912050,28.32,3.32
1701912065,28.32,3.32
1701912080,28.32,0.20
1701912095,28.32,0.20
1701912110,28.32,0.20
1701912125,28.32,-2.93
1701912140,28.32,3.32
1701912155,28.32,3.32
1701912170,28.32,3.32
1701912184,28.32,0.20
1701912199,28.32,3.32
1701912214,28.32,3.32
1701912229,28.57,0.20
1701912244,28.57,3.32
1701912259,28.57,3.32
1701912274,28.57,-2.93
1701912289,28.57,0.20
1701912304,28.57,0.20
1701912319,28.57,0.20
1701912334,28.57,0.20
1701912349,28.57,3.32
1701912364,28.57,3.32
1701912379,28.57,0.20
1701912394,28.57,0.20
1701912409,28.57,3.32
1701912424,28.57,3.32
1701912439,28.57,0.20
1701912454,28.57,3.32
1701912469,28.57,3.32
1701912484,28.57,-2.93
1701912499,28.57,3.32
1701912514,28.57,0.20
1701912529,28.57,0.20
1701912544,28.57,0.20
1701912559,28.57,0.20
1701912574,28.57,3.32
1701912589,28.57,3.32
1701912604,28.57,3.32
1701912619,28.57,3.32
1701912634,28.57,0.20
1701912649,28.57,-2.93
1701912664,28.57,0.20
1701912679,28.57,-2.93
1701912694,28.57,3.32
1701912709,28.57,3.32
1701912724,28.57,0.20
1701912739,28.57,0.20
1701912754,28.82,0.20
1701912769,28.82,3.32
1701912784,28.82,3.32
1701912799,28.82,0.20
1701912814,28.82,0.20
1701912829,28.82,-2.93
1701912844,28.82,3.32
1701912859,28.82,3.32
1701912874,28.82,3.32
1701912889,28.82,6.45
1701912904,28.82,0.20
1701912919,28.82,0.20
1701912934,28.82,0.20
1701912949,28.82,0.20
1701912964,28.82,0.20
1701912979,28.82,0.20
1701912994,28.82,0.20
1701913009,28.82,3.32
1701913024,28.82,3.32
1701913039,28.82,3.32
1701913054,28.82,0.20
1701913069,28.82,3.32
1701913084,28.82,-2.93
1701913099,29.07,3.32
1701913114,28.82,3.32
1701913129,29.07,0.20
1701913144,29.07,3.32
1701913159,29.07,3.32
1701913174,29.07,0.20
1701913189,29.07,-2.93
1701913204,29.07,3.32
1701913219,29.07,0.20
1701913234,29.07,3.32
1701913249,29.07,0.20
1701913264,29.07,3.32
1701913279,29.07,0.20
1701913294,29.07,0.20
1701913309,29.07,3.32
1701913324,29.07,3.32
1701913339,29.07,3.32
1701913354,29.07,3.32
1701913369,29.07,3.32
1701913383,29.07,0.20
1701913398,29.32,-2.93
1701913413,29.32,3.32
1701913428,29.32,0.20
1701913443,29.32,6.45
1701913458,29.32,0.20
1701913473,29.32,0.20
1701913488,29.32,3.32
1701913502,29.32,3.32
1701913516,29.32,3.32
1701913530,29.32,0.20
1701913544,29.32,3.32
1701913558,29.32,3.32
1701913572,29.32,-2.93
1701913586,29.32,6.45
1701913600,29.32,3.32
1701913614,29.32,0.20
1701913628,29.32,3.32
1701913642,29.32,-2.93
1701913656,29.32,6.45
1701913670,29.57,3.32
1701913684,29.57,3.32
1701913698,29.57,0.20
1701913712,29.57,0.20
1701913726,29.57,-2.93
1701913740,29.57,3.32
1701913754,29.57,-2.93
1701913768,29.57,-2.93
1701913782,29.57,3.32
1701913796,29.57,0.20
1701913810,29.57,0.20
1701913824,29.57,3.32
1701913838,29.57,0.20
1701913852,29.57,0.20
1701913866,29.57,0.20
1701913880,29.57,3.32
1701913894,29.57,0.20
1701913908,29.57,3.32
1701913922,29.57,0.20
1701913936,29.57,0.20
1701913950,29.57,0.20
1701913964,29.57,3.32
1701913978,29.57,0.20
1701913992,29.57,3.32
1701914006,29.57,0.20
1701914020,29.57,3.32
1701914034,29.57,0.20
1701914048,29.82,3.32
1701914062,29.57,3.32
1701914076,29.57,3.32
1701914090,29.82,3.32
1701914104,29.82,0.20
1701914119,29.82,0.20
1701914133,29.82,3.32
1701914148,29.82,3.32
1701914163,29.82,0.20
1701914178,29.82,0.20
1701914193,29.82,3.32
1701914208,29.82,3.32
1701914223,29.82,-2.93
1701914238,29.82,0.20
1701914253,29.82,0.20
1701914268,29.82,3.32
1701914283,29.82,0.20
1701914298,29.82,0.20
1701914313,29.82,3.32
1701914328,29.82,3.32
1701914343,29.82,0.20
1701914358,29.82,0.20
1701914373,29.82,0.20
1701914388,30.07,0.20
1701914403,30.07,3.32
1701914418,30.07,0.20
1701914433,30.07,-2.93
1701914448,30.07,0.20
1701914463,30.07,3.32
1701914478,30.07,3.32
1701914493,30.07,0.20
1701914508,30.07,0.20
1701914523,30.07,0.20
1701914537,30.07,0.20
1701914552,30.07,-2.93
1701914567,30.32,3.32
1701914582,30.32,0.20
1701914597,30.32,0.20
1701914612,30.32,0.20
1701914627,30.32,3.32
1701914642,30.32,0.20
1701914657,30.32,0.20
1701914672,30.32,0.20
1701914687,30.32,0.20
1701914702,30.32,3.32
1701914717,30.32,0.20
1701914732,30.32,0.20
1701914747,30.32,0.20
1701914762,30.32,-2.93
1701914777,30.32,3.32
1701914792,30.32,-2.93
